seed,model,attack,eps,f1_macro,recall,fpr,precision,f1_drop,recall_drop,fpr_rise,alerts_per_hour,false_alerts_per_hour,ppv_deploy
101,logreg,missing_telemetry,0.5,0.16227659081916926,0.15626733921815888,0.43912591050988553,0.8801136363636364,0.34998070785759094,0.5436569987389659,0.2611862643080125,105465.37716247745,105390.21852237252,0.0007126380441340337
101,logreg,stale_telemetry,0.0,0.5122572986767602,0.6999243379571248,0.17793964620187305,0.9878265821883676,0.0,0.0,0.0,43042.15204458121,42705.51508844953,0.007821099553363624
101,logreg,stale_telemetry,0.01,0.5123803297288951,0.700126103404792,0.17793964620187305,0.9878300476834388,-0.00012303105213495868,-0.000201765447667146,0.0,43042.24908607909,42705.51508844953,0.007823336484023722
101,logreg,stale_telemetry,0.05,0.5119999592578754,0.6999243379571248,0.18002081165452655,0.9876859562958218,0.0002573394188847278,0.0,0.002081165452653494,43541.631753218055,43204.99479708637,0.007731381268383524
101,logreg,stale_telemetry,0.1,0.5118379471095749,0.6988146279949559,0.17585848074921956,0.9879483705341225,0.00041935156718531097,0.0011097099621689699,-0.002081165452653494,42542.13860770606,42206.035379812696,0.007900477947116744
101,logreg,stale_telemetry,0.25,0.5118939714371984,0.6991172761664565,0.1768990634755463,0.9878831076265147,0.0003633272395617837,0.0008070617906683619,-0.0010405827263267609,42792.02402427129,42455.77523413111,0.007857744470078394
101,logreg,stale_telemetry,0.5,0.511183794570899,0.7002774274905422,0.18834547346514047,0.9871302616609784,0.001073504105861156,-0.00035308953341739446,0.010405827263267414,45539.720410386675,45202.91363163371,0.0073958903506168095
101,logreg,scaling_attack,0.0,0.5122572986767602,0.6999243379571248,0.17793964620187305,0.9878265821883676,0.0,0.0,0.0,43042.15204458121,42705.51508844953,0.007821099553363624
101,logreg,scaling_attack,0.01,0.5127188664979954,0.7006809583858764,0.17793964620187305,0.9878395676290712,-0.000461567821235187,-0.0007566204287515754,0.0,43042.51595019825,42705.51508844953,0.007829487991330255
101,logreg,scaling_attack,0.05,0.5159655756344346,0.7059773013871374,0.17793964620187305,0.9879296957718642,-0.0037082769576743946,-0.006052963430012603,0.0,43045.06328951749,42705.51508844953,0.007888203085779874
101,logreg,scaling_attack,0.1,0.6227739493058986,0.8482219419924338,0.17793964620187305,0.9899334785424148,-0.1105166506291384,-0.148297604035309,0.0,43113.47754552004,42705.51508844953,0.00946252727212215
101,logreg,scaling_attack,0.25,0.7139325830977861,0.9201008827238335,0.17793964620187305,0.9907125787529871,-0.2016752844210259,-0.22017654476670867,0.0,43148.04857913835,42705.51508844953,0.010256164653128213
101,logreg,scaling_attack,0.5,0.7578323172365293,0.9432030264817151,0.17793964620187305,0.9909379968203498,-0.24557501855976915,-0.24327868852459023,0.0,43159.15983064514,42705.51508844953,0.010510972502145518
101,logreg,evasion_unconstrained,0.0,0.5122572986767602,0.6999243379571248,0.17793964620187305,0.9878265821883676,0.0,0.0,0.0,43042.15204458121,42705.51508844953,0.007821099553363624
101,logreg,evasion_unconstrained,0.01,0.5097436058914993,0.6957881462799496,0.17793964620187305,0.9877551020408163,0.0025136927852609237,0.004136191677175272,0.0,43040.16269387476,42705.51508844953,0.007775240251888069
101,logreg,evasion_unconstrained,0.05,0.5255024653625413,0.7212610340479193,0.17793964620187305,0.9881824464409122,-0.013245166685781129,-0.02133669609079447,0.0,43052.41418298159,42705.51508844953,0.008057599117616799
101,logreg,evasion_unconstrained,0.1,0.5400087290143954,0.743656998738966,0.17793964620187305,0.9885342631084887,-0.027751430337635274,-0.043732660781841126,0.0,43063.18578924583,42705.51508844953,0.008305718544530381
101,logreg,evasion_unconstrained,0.25,0.5461038868045426,0.7527364438839849,0.17793964620187305,0.9886709950973896,-0.03384658812778241,-0.05281210592686003,0.0,43067.552656650245,42705.51508844953,0.008406272143834262
101,logreg,evasion_unconstrained,0.5,0.5164938936857397,0.7068348045397226,0.17793964620187305,0.9879441624365483,-0.004236595008979549,-0.006910466582597752,0.0,43045.47571588346,42705.51508844953,0.007897708685526078
101,logreg,evasion_constrained,0.0,0.5122572986767602,0.6999243379571248,0.17793964620187305,0.9878265821883676,0.0,0.0,0.0,43042.15204458121,42705.51508844953,0.007821099553363624
101,logreg,evasion_constrained,0.01,0.5123495683131445,0.7000756620428752,0.17793964620187305,0.9878291814946619,-9.226963638431229e-05,-0.0001513240857503595,0.0,43042.22482570462,42705.51508844953,0.007822777252304318
101,logreg,evasion_constrained,0.05,0.5157172167968653,0.7055737704918033,0.17793964620187305,0.9879228759093156,-0.0034599181201051543,-0.0056494325346784224,0.0,43044.86920652174,42705.51508844953,0.007883729799341436
101,logreg,evasion_constrained,0.1,0.5458642648147689,0.7523833543505675,0.17793964620187305,0.9886657387154504,-0.03360696613800873,-0.05245901639344264,0.0,43067.38283402896,42705.51508844953,0.008402362107165415
101,logreg,evasion_constrained,0.25,0.5924365165844181,0.8146784363177806,0.17793964620187305,0.9895233427276069,-0.08017921790765792,-0.11475409836065575,0.0,43097.34439649816,42705.51508844953,0.009091727426260392
101,logreg,evasion_constrained,0.5,0.6176863694562493,0.8429760403530895,0.17793964620187305,0.9898714683409346,-0.10542907077948915,-0.14305170239596465,0.0,43110.95446657526,42705.51508844953,0.009404555829077718
101,tree,gaussian_noise,0.0,0.7457250949555313,0.9461790668348046,0.24869927159209157,0.9874190661683424,0.0,0.0,0.0,60142.901286391265,59687.82518210198,0.007566580503362853
101,tree,gaussian_noise,0.01,0.7100343931984661,0.9443631778058007,0.3631633714880333,0.9816999632950553,0.035690701757065235,0.0018158890290038698,0.11446409989594172,87613.4118879364,87159.20915712799,0.0051841689647854124
101,tree,gaussian_noise,0.05,0.7022880080228238,0.94078184110971,0.36628511966701355,0.9814766089564806,0.043437086932707536,0.005397225725094601,0.11758584807492198,88360.90896430436,87908.42872008325,0.005120819257347092
101,tree,gaussian_noise,0.1,0.6196538877929771,0.8848423707440101,0.38189386056191466,0.979507510190407,0.12607120716255416,0.06133669609079451,0.13319458896982309,92080.1020237945,91654.52653485951,0.004621796453103641
101,tree,gaussian_noise,0.25,0.48368196772149974,0.7255989911727616,0.5057232049947971,0.9673189429090175,0.26204312723403156,0.22058007566204296,0.25702393340270546,121722.5546854877,121373.5691987513,0.002867056870751054
101,tree,gaussian_noise,0.5,0.42692974928959987,0.6212358133669609,0.5379812695109261,0.959713239304917,0.31879534566593143,0.3249432534678437,0.28928199791883447,129414.29545458232,129115.50468262225,0.002308792633074461
101,tree,missing_telemetry,0.0,0.7457250949555313,0.9461790668348046,0.24869927159209157,0.9874190661683424,0.0,0.0,0.0,60142.901286391265,59687.82518210198,0.007566580503362853
101,tree,missing_telemetry,0.01,0.765603805278487,0.9762421185372006,0.4297606659729448,0.9791065917944048,-0.01987871032295574,-0.030063051702395982,0.18106139438085325,103612.09512097956,103142.55983350676,0.004531664830486857
101,tree,missing_telemetry,0.05,0.742282602567507,0.9517276166456494,0.3048907388137357,0.9847085225197014,0.0034424923880242986,-0.0055485498108448494,0.056191467221644115,73631.52206077744,73173.77731529657,0.006216695413454018
101,tree,missing_telemetry,0.1,0.5966679908600857,0.8521059268600252,0.33714880332986474,0.9811813904861474,0.1490571040954456,0.0940731399747794,0.08844953173777317,81325.54330507216,80915.71279916754,0.0050393823299433255
101,tree,missing_telemetry,0.25,0.529767827933937,0.8878184110970996,0.7565036420395421,0.9603339153208206,0.21595726702159435,0.05836065573770499,0.5078043704474505,181987.88094051875,181560.8740894901,0.002346347728331585
101,tree,missing_telemetry,0.5,0.46145386489197215,0.7466330390920555,0.7242455775234131,0.9550909794812233,0.28427123006355914,0.1995460277427491,0.4755463059313215,174178.04066850911,173818.93860561916,0.0020616953865809054
101,tree,stale_telemetry,0.0,0.7457250949555313,0.9461790668348046,0.24869927159209157,0.9874190661683424,0.0,0.0,0.0,60142.901286391265,59687.82518210198,0.007566580503362853
101,tree,stale_telemetry,0.01,0.7449016401251012,0.9459268600252206,0.2497398543184183,0.9873637655978519,0.0008234548304301148,0.0002522068095839325,0.001040582726326733,60392.51983883733,59937.56503642039,0.007533297230038191
