direction,model,level,split_seed,model_seed,domain,n_train,threshold,tp,fp,tn,fn,accuracy,balanced_accuracy,precision,recall,f1,f1_macro,mcc,fpr,fnr,tnr,roc_auc,pr_auc,pr_auc_benign,brier
b_to_a,rf,2,117,11,source_heldout,240000,0.5,31530,9906,13744,4820,0.7545666666666667,0.7242709620758947,0.7609325224442514,0.8674002751031636,0.8106857275088062,0.7309220554917415,0.47418316360971335,0.4188583509513742,0.1325997248968363,0.5811416490486258,0.8443843976374861,0.8867176739515469,0.7871289821978761,0.1518664901915678
b_to_a,rf,2,117,11,target,240000,0.5,519838,10161,77885,1032298,0.364424801637867,0.609756116517491,0.9808282657137088,0.3349178164799992,0.49933169559130414,0.31466594377062845,0.10578975648612249,0.11540558344501738,0.6650821835200008,0.8845944165549826,0.8344219728517399,0.9815068732219479,0.5398459674052258,0.37877802438956587
b_to_a,xgboost,2,117,11,source_heldout,240000,0.5,29329,7204,16446,7021,0.7629166666666667,0.7511205946415953,0.8028084197848521,0.8068500687757909,0.8048241702454619,0.7514580770152539,0.5029312848738929,0.3046088794926004,0.19314993122420906,0.6953911205073996,0.8646911911734342,0.892634743187497,0.809723142935174,0.13900920748710632
b_to_a,xgboost,2,117,11,target,240000,0.5,1032183,9680,78366,519953,0.6770888840384787,0.7775327810166455,0.9907089511768822,0.6650080920744058,0.7958237454987453,0.5120872750498979,0.259891622062648,0.10994253004111487,0.33499190792559413,0.8900574699588851,0.8364964603513301,0.9859668745535479,0.21414884061473635,0.29395100474357605
b_to_a,hgb,2,117,11,source_heldout,240000,0.5,29318,7188,16462,7032,0.763,0.7513075542863458,0.803100860132581,0.8065474552957359,0.8048204677720435,0.7515957081775542,0.503202410101347,0.3039323467230444,0.1934525447042641,0.6960676532769556,0.8651036086206746,0.8925416227863093,0.8093028161460407,0.13882569374072917
b_to_a,hgb,2,117,11,target,240000,0.5,1083489,10553,77493,468647,0.7078373009824519,0.7891026917905481,0.9903541180320317,0.6980631851848034,0.8189086297293682,0.5316471731113184,0.2765240072367696,0.11985780160370715,0.30193681481519663,0.8801421983962928,0.8212503930411904,0.9847443940709667,0.21353236361930303,0.2821494406260028
b_to_a,mlp,3,117,11,source_heldout,240000,0.5,35361,13236,10414,989,0.7629166666666667,0.7065652817480974,0.7276375084881783,0.9727922971114168,0.8325426442369949,0.713364295615773,0.5145656759584348,0.559661733615222,0.027207702888583218,0.440338266384778,0.8636646946093156,0.9013141238135148,0.8160948330977881,0.13351088762283325
b_to_a,mlp,3,117,11,target,240000,0.5,1080605,14660,73386,471531,0.7035749691192806,0.7648506138042397,0.9866151114113936,0.6962051005839694,0.8163515840630112,0.5241162182491519,0.2534696104034716,0.16650387297549007,0.30379489941603055,0.8334961270245099,0.8262427661488042,0.9829303936101543,0.3320815281915573,0.2823769748210907
b_to_a,majority,1,118,11,source_heldout,240000,0.5,36261,23739,0,0,0.60435,0.5,0.60435,1.0,0.7533892230498332,0.3766946115249166,0.0,1.0,0.0,0.0,0.5,0.60435,0.39565,0.39565
b_to_a,majority,1,118,11,target,240000,0.5,1552136,88046,0,0,0.9463193718745847,0.5,0.9463193718745847,1.0,0.9724194143565897,0.48620970717829487,0.0,1.0,0.0,0.0,0.5,0.9463193718745847,0.05368062812541535,0.05368062812541535
