protocol,direction,rep,model,model_seed,test_sessions,n_train,n_test,train_prevalence,test_prevalence,n_unseen_test_categories,balanced_accuracy,roc_auc,f1_macro,recall,fpr,false_alerts_per_benign_ue_hour,det_benign,det_bruteforce,det_ddos,det_dos,det_probe,det_web
random_stratified,n/a,22,logreg,11,"7,9,14,15,17,26",2237,571,0.7469825659365221,0.8336252189141856,0,0.944327731092437,0.9866430782839452,0.8614693051721849,0.8886554621848739,0.0,0.0,1.0,1.0,0.8221343873517787,0.9896907216494846,0.9066666666666666,1.0
random_stratified,n/a,22,tree,11,"7,9,14,15,17,26",2237,571,0.7469825659365221,0.8336252189141856,0,0.9432551968155684,0.9432551968155682,0.8755873436907919,0.907563025210084,0.021052631578947368,4.7368421052631575,0.9789473684210527,1.0,0.9209486166007905,0.7731958762886598,0.9733333333333334,1.0
random_stratified,n/a,22,rf,11,"7,9,14,15,17,26",2237,571,0.7469825659365221,0.8336252189141856,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
random_stratified,n/a,22,xgboost,11,"7,9,14,15,17,26",2237,571,0.7469825659365221,0.8336252189141856,0,0.9852941176470589,0.9998673153471915,0.9582235879426397,0.9705882352941176,0.0,0.0,1.0,1.0,0.9446640316205533,1.0,1.0,1.0
random_stratified,n/a,22,hgb,11,"7,9,14,15,17,26",2237,571,0.7469825659365221,0.8336252189141856,0,0.9957983193277311,0.9999115435647944,0.9875810170081343,0.9915966386554622,0.0,0.0,1.0,1.0,0.9841897233201581,1.0,1.0,1.0
random_stratified,n/a,22,mlp,11,"7,9,14,15,17,26",2237,571,0.7469825659365221,0.8336252189141856,0,0.9842436974789917,1.0,0.955410365202905,0.9684873949579832,0.0,0.0,1.0,1.0,0.9486166007905138,0.9896907216494846,0.9866666666666667,1.0
random_stratified,n/a,22,stratified,11,"7,9,14,15,17,26",2237,571,0.7469825659365221,0.8336252189141856,0,0.506578947368421,0.506578947368421,0.49995134766955335,0.75,0.7368421052631579,165.78947368421052,0.26315789473684215,0.7142857142857143,0.7470355731225297,0.7938144329896907,0.7333333333333333,0.5
random_stratified,n/a,22,majority,11,"7,9,14,15,17,26",2237,571,0.7469825659365221,0.8336252189141856,0,0.5,0.5,0.45463228271251194,1.0,1.0,225.0,0.0,1.0,1.0,1.0,1.0,1.0
random_stratified,n/a,23,logreg,11,"4,9,12,15,18,23",2329,479,0.7264920566766853,0.9498956158663883,0,0.6533424908424909,0.7845238095238095,0.557759863087732,0.8483516483516483,0.5416666666666666,121.87499999999999,0.45833333333333337,0.6826923076923077,0.9912280701754386,0.9896907216494846,0.8933333333333333,0.6
random_stratified,n/a,23,tree,11,"4,9,12,15,18,23",2329,479,0.7264920566766853,0.9498956158663883,0,0.6523809523809524,0.6256410256410256,0.6618960691249848,0.9714285714285714,0.6666666666666666,150.0,0.33333333333333337,0.9711538461538461,0.9385964912280702,1.0,0.9866666666666667,0.9692307692307692
random_stratified,n/a,23,rf,11,"4,9,12,15,18,23",2329,479,0.7264920566766853,0.9498956158663883,0,0.5295787545787546,0.9053113553113553,0.5361387446078,0.9758241758241758,0.9166666666666666,206.25,0.08333333333333337,0.8942307692307693,1.0,1.0,1.0,1.0
random_stratified,n/a,23,xgboost,11,"4,9,12,15,18,23",2329,479,0.7264920566766853,0.9498956158663883,0,0.5778388278388279,0.8300366300366301,0.6076986076986077,0.989010989010989,0.8333333333333334,187.5,0.16666666666666663,0.9807692307692307,0.9736842105263158,1.0,1.0,1.0
random_stratified,n/a,23,hgb,11,"4,9,12,15,18,23",2329,479,0.7264920566766853,0.9498956158663883,0,0.5416666666666666,0.8926739926739926,0.5651205018157808,1.0,0.9166666666666666,206.25,0.08333333333333337,1.0,1.0,1.0,1.0,1.0
random_stratified,n/a,23,mlp,11,"4,9,12,15,18,23",2329,479,0.7264920566766853,0.9498956158663883,0,0.7148351648351648,0.8488095238095238,0.6517514871116986,0.9296703296703297,0.5,112.5,0.5,0.9423076923076923,0.9824561403508771,1.0,1.0,0.6307692307692307
random_stratified,n/a,23,stratified,11,"4,9,12,15,18,23",2329,479,0.7264920566766853,0.9498956158663883,0,0.5128663003663003,0.5128663003663003,0.46044469113229725,0.734065934065934,0.7083333333333334,159.375,0.29166666666666663,0.7115384615384616,0.7631578947368421,0.7731958762886598,0.68,0.7230769230769231
random_stratified,n/a,23,majority,11,"4,9,12,15,18,23",2329,479,0.7264920566766853,0.9498956158663883,0,0.5,0.5,0.487152034261242,1.0,1.0,225.0,0.0,1.0,1.0,1.0,1.0,1.0
random_stratified,n/a,24,logreg,11,"2,11,12,15,18,24",2198,610,0.7256596906278435,0.9049180327868852,0,0.894927536231884,0.9854447776111943,0.6912955465587045,0.7898550724637681,0.0,0.0,1.0,0.6153846153846154,0.9635416666666666,0.9896907216494846,0.5851063829787234,0.5538461538461539
random_stratified,n/a,24,tree,11,"2,11,12,15,18,24",2198,610,0.7256596906278435,0.9049180327868852,0,0.9655797101449275,0.9655797101449275,0.8587997368485174,0.9311594202898551,0.0,0.0,1.0,0.7788461538461539,0.984375,0.9896907216494846,0.9042553191489362,0.9692307692307692
random_stratified,n/a,24,rf,11,"2,11,12,15,18,24",2198,610,0.7256596906278435,0.9049180327868852,0,0.9746376811594203,1.0,0.8897666253614209,0.9492753623188406,0.0,0.0,1.0,0.7692307692307693,1.0,1.0,0.9574468085106383,1.0
random_stratified,n/a,24,xgboost,11,"2,11,12,15,18,24",2198,610,0.7256596906278435,0.9049180327868852,0,0.9882246376811594,1.0,0.9436545662538458,0.9764492753623188,0.0,0.0,1.0,0.9519230769230769,0.9947916666666666,1.0,0.925531914893617,1.0
random_stratified,n/a,24,hgb,11,"2,11,12,15,18,24",2198,610,0.7256596906278435,0.9049180327868852,0,0.990036231884058,0.9999999999999999,0.9516608914279128,0.980072463768116,0.0,0.0,1.0,0.9615384615384616,1.0,1.0,0.925531914893617,1.0
random_stratified,n/a,24,mlp,11,"2,11,12,15,18,24",2198,610,0.7256596906278435,0.9049180327868852,0,0.9420289855072463,0.997532483758121,0.7914529914529915,0.8840579710144928,0.0,0.0,1.0,0.8269230769230769,0.9895833333333334,1.0,0.7978723404255319,0.6153846153846154
random_stratified,n/a,24,stratified,11,"2,11,12,15,18,24",2198,610,0.7256596906278435,0.9049180327868852,0,0.5020614692653673,0.5020614692653673,0.4750430292598967,0.7282608695652174,0.7241379310344828,162.93103448275863,0.27586206896551724,0.7307692307692307,0.7395833333333334,0.7731958762886598,0.6808510638297872,0.6923076923076923
random_stratified,n/a,24,majority,11,"2,11,12,15,18,24",2198,610,0.7256596906278435,0.9049180327868852,0,0.5,0.5,0.4750430292598967,1.0,1.0,225.0,0.0,1.0,1.0,1.0,1.0,1.0
random_stratified,n/a,25,logreg,11,"4,11,14,16,21,27",2341,467,0.72789406236651,0.9486081370449678,0,0.5656978931527464,0.6831264108352144,0.5157428355957768,0.8397291196388262,0.7083333333333334,159.375,0.29166666666666663,1.0,0.8648648648648649,0.8947368421052632,0.6170212765957447,0.9122807017543859
