seed,model,calibrator,domain,tau,recall,fpr,ppv_deploy,alerts_per_hour
101,tree,isotonic,source_test,0.55,0.8231661394788372,0.39949748743718594,0.004112285652803553,96275.30855501464
101,tree,isotonic,source_test,0.6000000000000001,0.8231661394788372,0.39949748743718594,0.004112285652803553,96275.30855501464
101,tree,isotonic,source_test,0.6500000000000001,0.8230155143846964,0.3957286432160804,0.004150531233756122,95370.71349701427
101,tree,isotonic,source_test,0.7000000000000001,0.8184214490134056,0.34296482412060303,0.004759430058485438,82705.18734358043
101,tree,isotonic,source_test,0.7500000000000001,0.8184214490134056,0.34045226130653267,0.004794386601000454,82102.17226820353
101,tree,isotonic,source_test,0.8,0.7990661244163277,0.228643216080402,0.006954930797369662,55258.69223977728
101,tree,isotonic,source_test,0.8500000000000001,0.7990661244163277,0.228643216080402,0.006954930797369662,55258.69223977728
101,tree,isotonic,source_test,0.9000000000000001,0.7990661244163277,0.228643216080402,0.006954930797369662,55258.69223977728
101,tree,isotonic,source_test,0.9500000000000001,0.7990661244163277,0.228643216080402,0.006954930797369662,55258.69223977728
101,tree,isotonic,source_test,0.95,0.7990661244163277,0.228643216080402,0.006954930797369662,55258.69223977728
101,tree,isotonic,source_test,0.99,0.7953004970628107,0.22738693467336685,0.006960361329479293,54955.3735787124
101,tree,isotonic,source_test,0.995,0.0,0.0,,0.0
101,tree,isotonic,source_test,0.999,0.0,0.0,,0.0
101,tree,isotonic,target,0.05,1.0,1.0,0.002,240480.9619238477
101,tree,isotonic,target,0.1,1.0,1.0,0.002,240480.9619238477
101,tree,isotonic,target,0.15000000000000002,1.0,1.0,0.002,240480.9619238477
101,tree,isotonic,target,0.2,1.0,1.0,0.002,240480.9619238477
101,tree,isotonic,target,0.25,1.0,1.0,0.002,240480.9619238477
101,tree,isotonic,target,0.3,1.0,1.0,0.002,240480.9619238477
101,tree,isotonic,target,0.35000000000000003,1.0,1.0,0.002,240480.9619238477
101,tree,isotonic,target,0.4,0.9190614953810389,0.9728197163286836,0.0018896884309418682,233918.76550383685
101,tree,isotonic,target,0.45,0.9190614953810389,0.9728197163286836,0.0018896884309418682,233918.76550383685
101,tree,isotonic,target,0.5,0.9190614953810389,0.96901636050036,0.0018970913222714789,233005.96010503918
101,tree,isotonic,target,0.55,0.9190614953810389,0.96901636050036,0.0018970913222714789,233005.96010503918
101,tree,isotonic,target,0.6000000000000001,0.9190614953810389,0.96901636050036,0.0018970913222714789,233005.96010503918
101,tree,isotonic,target,0.6500000000000001,0.9179465503764125,0.9669712979553561,0.0018987939770560324,232514.60884814386
101,tree,isotonic,target,0.7000000000000001,0.9179465503764125,0.9608486695580822,0.0019108701710092468,231045.17803279814
101,tree,isotonic,target,0.7500000000000001,0.9176688301747741,0.9608486695580822,0.0019102931510501184,231045.04445995565
101,tree,isotonic,target,0.8,0.9049831132570076,0.9463804276839091,0.0019126817644789693,227566.56506333992
101,tree,isotonic,target,0.8500000000000001,0.9049831132570076,0.9463804276839091,0.0019126817644789693,227566.56506333992
101,tree,isotonic,target,0.9000000000000001,0.9049831132570076,0.9463804276839091,0.0019126817644789693,227566.56506333992
101,tree,isotonic,target,0.9500000000000001,0.9049831132570076,0.9463804276839091,0.0019126817644789693,227566.56506333992
101,tree,isotonic,target,0.95,0.9049831132570076,0.9463804276839091,0.0019126817644789693,227566.56506333992
101,tree,isotonic,target,0.99,0.8768778288512002,0.9444253730093608,0.0018572209189355207,227083.83436979025
101,tree,isotonic,target,0.995,0.0,0.0,,0.0
101,tree,isotonic,target,0.999,0.0,0.0,,0.0
101,tree,temperature,source_test,0.05,0.9832806145503841,0.5288944723618091,0.0037118708671066733,127407.59390289047
101,tree,temperature,source_test,0.1,0.9832806145503841,0.5288944723618091,0.0037118708671066733,127407.59390289047
101,tree,temperature,source_test,0.15000000000000002,0.983054676909173,0.5276381909547738,0.003719824017858887,127105.97769779942
101,tree,temperature,source_test,0.2,0.8231661394788372,0.39949748743718594,0.004112285652803553,96275.30855501464
101,tree,temperature,source_test,0.25,0.8231661394788372,0.39949748743718594,0.004112285652803553,96275.30855501464
101,tree,temperature,source_test,0.3,0.8169151980719987,0.3379396984924623,0.004821014246026487,81498.43274347608
101,tree,temperature,source_test,0.35000000000000003,0.8057689411055882,0.2851758793969849,0.005630474476709017,68829.75523536724
101,tree,temperature,source_test,0.4,0.7986142491339057,0.228643216080402,0.006951025093185566,55258.47490497211
101,tree,temperature,source_test,0.45,0.7974845609278506,0.22738693467336685,0.006979342550589242,54956.42403027074
101,tree,temperature,source_test,0.5,0.7953004970628107,0.22738693467336685,0.006960361329479293,54955.3735787124
101,tree,temperature,source_test,0.55,0.7953004970628107,0.22738693467336685,0.006960361329479293,54955.3735787124
101,tree,temperature,source_test,0.6000000000000001,0.7953004970628107,0.22738693467336685,0.006960361329479293,54955.3735787124
101,tree,temperature,source_test,0.6500000000000001,0.7953004970628107,0.22738693467336685,0.006960361329479293,54955.3735787124
101,tree,temperature,source_test,0.7000000000000001,0.7953004970628107,0.22738693467336685,0.006960361329479293,54955.3735787124
101,tree,temperature,source_test,0.7500000000000001,0.7953004970628107,0.22738693467336685,0.006960361329479293,54955.3735787124
101,tree,temperature,source_test,0.8,0.7953004970628107,0.22738693467336685,0.006960361329479293,54955.3735787124
101,tree,temperature,source_test,0.8500000000000001,0.7953004970628107,0.22738693467336685,0.006960361329479293,54955.3735787124
101,tree,temperature,source_test,0.9000000000000001,0.7953004970628107,0.22738693467336685,0.006960361329479293,54955.3735787124
101,tree,temperature,source_test,0.9500000000000001,0.7953004970628107,0.22738693467336685,0.006960361329479293,54955.3735787124
101,tree,temperature,source_test,0.95,0.7953004970628107,0.22738693467336685,0.006960361329479293,54955.3735787124
101,tree,temperature,source_test,0.99,0.0,0.0,,0.0
101,tree,temperature,source_test,0.995,0.0,0.0,,0.0
101,tree,temperature,source_test,0.999,0.0,0.0,,0.0
101,tree,temperature,target,0.05,0.9273538141821547,0.9895779258837517,0.0018744768402350074,237944.72408665696
101,tree,temperature,target,0.1,0.9273538141821547,0.9895779258837517,0.0018744768402350074,237944.72408665696
101,tree,temperature,target,0.15000000000000002,0.9272698207553177,0.9880247668168193,0.0018772482310502184,237571.925512953
101,tree,temperature,target,0.2,0.9190614953810389,0.96901636050036,0.0018970913222714789,233005.96010503918
101,tree,temperature,target,0.25,0.9190614953810389,0.96901636050036,0.0018970913222714789,233005.96010503918
101,tree,temperature,target,0.3,0.9176634112440104,0.9608361103203443,0.0019103068140085974,231042.0276365992
101,tree,temperature,target,0.35000000000000003,0.9049831132570076,0.9463971733342265,0.0019126479860183997,227570.5840194161
101,tree,temperature,target,0.4,0.9035010356931422,0.9461501749920458,0.0019100191919857144,227510.59159441633
101,tree,temperature,target,0.45,0.8778342701309891,0.9447037694458864,0.0018586960031228856,227151.10952639437
101,tree,temperature,target,0.5,0.8768778288512002,0.9444253730093608,0.0018572209189355207,227083.83436979025
101,tree,temperature,target,0.55,0.8768778288512002,0.9444253730093608,0.0018572209189355207,227083.83436979025
101,tree,temperature,target,0.6000000000000001,0.8768778288512002,0.9444253730093608,0.0018572209189355207,227083.83436979025
101,tree,temperature,target,0.6500000000000001,0.8768778288512002,0.9444253730093608,0.0018572209189355207,227083.83436979025
101,tree,temperature,target,0.7000000000000001,0.8768778288512002,0.9444253730093608,0.0018572209189355207,227083.83436979025
101,tree,temperature,target,0.7500000000000001,0.8768778288512002,0.9444253730093608,0.0018572209189355207,227083.83436979025
101,tree,temperature,target,0.8,0.8768778288512002,0.9444253730093608,0.0018572209189355207,227083.83436979025
101,tree,temperature,target,0.8500000000000001,0.8768778288512002,0.9444253730093608,0.0018572209189355207,227083.83436979025
101,tree,temperature,target,0.9000000000000001,0.8768778288512002,0.9444253730093608,0.0018572209189355207,227083.83436979025
101,tree,temperature,target,0.9500000000000001,0.8768778288512002,0.9444253730093608,0.0018572209189355207,227083.83436979025
101,tree,temperature,target,0.95,0.8768778288512002,0.9444253730093608,0.0018572209189355207,227083.83436979025
101,tree,temperature,target,0.99,0.0,0.0,,0.0
101,tree,temperature,target,0.995,0.0,0.0,,0.0
101,tree,temperature,target,0.999,0.0,0.0,,0.0
102,logreg,raw,source_test,0.05,0.9918546365914787,0.44144144144144143,0.004482530635779137,106422.99026013823
102,logreg,raw,source_test,0.1,0.9692982456140351,0.39253539253539255,0.004924183540362278,94674.68975748694
102,logreg,raw,source_test,0.15000000000000002,0.9528508771929824,0.3577863577863578,0.0053087091336822875,86327.01085976057
102,logreg,raw,source_test,0.2,0.9447055137844611,0.3166023166023166,0.005944188659017496,76438.92336593528
102,logreg,raw,source_test,0.25,0.931704260651629,0.2805662805662806,0.0066109130591456775,67784.02160956744
102,logreg,raw,source_test,0.3,0.9306077694235589,0.23294723294723294,0.00794228579879179,56354.92281046547
102,logreg,raw,source_test,0.35000000000000003,0.9246553884711779,0.18018018018018017,0.010179554285681793,43687.96727777847
102,logreg,raw,source_test,0.4,0.9161967418546366,0.16859716859716858,0.010772931837074272,40903.97621090586
102,logreg,raw,source_test,0.45,0.9114974937343359,0.15958815958815958,0.011316485198080671,38739.553889327115
102,logreg,raw,source_test,0.5,0.9060150375939849,0.1583011583011583,0.011339604430037682,38428.03672779413
102,logreg,raw,source_test,0.55,0.8843984962406015,0.15701415701415702,0.011161790772231442,38108.75968559757
102,logreg,raw,source_test,0.6000000000000001,0.5780075187969925,0.15444015444015444,0.007444363564984829,37343.6366738761
102,logreg,raw,source_test,0.6500000000000001,0.4909147869674185,0.148005148005148,0.006603155469865664,35757.34684162065
102,logreg,raw,source_test,0.7000000000000001,0.48903508771929827,0.11711711711711711,0.008298508963817858,28343.315364726608
102,logreg,raw,source_test,0.7500000000000001,0.48605889724310775,0.10682110682110682,0.009036266666792594,25870.84145938697
102,logreg,raw,source_test,0.8,0.4743107769423559,0.06692406692406692,0.01400410088312483,16289.901485555953
102,logreg,raw,source_test,0.8500000000000001,0.4451754385964912,0.02702702702702703,0.03195422347961115,6700.598921883597
102,logreg,raw,source_test,0.9000000000000001,0.39598997493734334,0.011583011583011582,0.06411845352344393,2970.378880093045
102,logreg,raw,source_test,0.9500000000000001,0.09946741854636591,0.003861003861003861,0.04909284282977039,974.4809676251507
102,logreg,raw,source_test,0.95,0.09946741854636591,0.003861003861003861,0.04909284282977039,974.4809676251507
102,logreg,raw,source_test,0.99,0.0625,0.0,1.0,30.060120240480963
102,logreg,raw,source_test,0.995,0.0618734335839599,0.0,1.0,29.75876565160396
102,logreg,raw,source_test,0.999,0.02882205513784461,0.0,1.0,13.862311088342096
102,logreg,raw,target,0.05,0.9536288547225305,0.6657965905855954,0.002862150539444578,160249.84090914694
102,logreg,raw,target,0.1,0.392512121470752,0.0438045280238458,0.017640223916155974,10701.870110799106
102,logreg,raw,target,0.15000000000000002,0.3386073076990814,0.042127869785823134,0.015852094554666164,10273.545970737392
102,logreg,raw,target,0.2,0.3251155248302181,0.04048888926101445,0.01583683551079391,9873.701610938564
102,logreg,raw,target,0.25,0.3144429406911575,0.03888340003684043,0.015947598587372682,9483.251090536849
102,logreg,raw,target,0.3,0.311270156729025,0.027590552104090962,0.022108895312952386,6771.441598398596
102,logreg,raw,target,0.35000000000000003,0.30306318608743715,0.025920173484937286,0.022894759076863083,6366.603489412974
102,logreg,raw,target,0.4,0.2982132430539468,0.025137314332602106,0.023222196011030448,6176.384654920592
102,logreg,raw,target,0.45,0.29711590957430234,0.02440259892492925,0.02381879151308025,5999.525181457634
102,logreg,raw,target,0.5,0.2963965465154243,0.02391069544685768,0.024239497921659192,5881.122360479714
102,logreg,raw,target,0.55,0.29468280966141164,0.022571043421471274,0.02549681215003582,5558.781632212703
102,logreg,raw,target,0.6000000000000001,0.29442811991551887,0.022030996198737378,0.026083527008061554,5429.047802686399
102,logreg,raw,target,0.6500000000000001,0.26602885851578195,0.013505366980926704,0.037975874117555104,3369.2378270131658
102,logreg,raw,target,0.7000000000000001,0.233042472224593,0.01280832928646784,0.03517941472833012,3186.0835845316446
102,logreg,raw,target,0.7500000000000001,0.1720090550333061,0.007880921680593466,0.041906523683020704,1974.1510093704749
102,logreg,raw,target,0.8,0.15025746694790917,0.006298457725605774,0.04562675218875573,1583.8979745211336
102,logreg,raw,target,0.8500000000000001,0.11936820686226297,0.0041236163906425306,0.05483018493682913,1047.079496172931
102,logreg,raw,target,0.9000000000000001,0.11397230655433223,0.003227724098665372,0.06608597256531897,829.4701235054201
102,logreg,raw,target,0.9500000000000001,0.049305496286000325,8.163504529698411e-05,0.5475870555996284,43.3064772212563
102,logreg,raw,target,0.95,0.049305496286000325,8.163504529698411e-05,0.5475870555996284,43.3064772212563
102,logreg,raw,target,0.99,0.0,6.2796188689987774e-06,0.0,1.5071085285597066
102,logreg,raw,target,0.995,0.0,2.093206289666259e-06,0.0,0.5023695095199022
102,logreg,raw,target,0.999,0.0,0.0,,0.0
102,logreg,platt,source_test,0.05,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,source_test,0.1,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,source_test,0.15000000000000002,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,source_test,0.2,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,source_test,0.25,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,source_test,0.3,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,source_test,0.35000000000000003,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,source_test,0.4,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,source_test,0.45,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,source_test,0.5,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,source_test,0.55,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,source_test,0.6000000000000001,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,source_test,0.6500000000000001,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,source_test,0.7000000000000001,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,source_test,0.7500000000000001,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,source_test,0.8,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,source_test,0.8500000000000001,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,source_test,0.9000000000000001,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,source_test,0.9500000000000001,0.9528508771929824,0.3577863577863578,0.0053087091336822875,86327.01085976057
102,logreg,platt,source_test,0.95,0.9528508771929824,0.3577863577863578,0.0053087091336822875,86327.01085976057
102,logreg,platt,source_test,0.99,0.9031954887218046,0.1583011583011583,0.011304714139238396,38426.68063214418
102,logreg,platt,source_test,0.995,0.49044486215538846,0.138996138996139,0.007021449462286081,33594.95866351683
102,logreg,platt,source_test,0.999,0.0,0.0,,0.0
102,logreg,platt,target,0.05,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,target,0.1,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,target,0.15000000000000002,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,target,0.2,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,target,0.25,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,target,0.3,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,target,0.35000000000000003,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,target,0.4,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,target,0.45,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,target,0.5,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,target,0.55,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,target,0.6000000000000001,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,target,0.6500000000000001,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,target,0.7000000000000001,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,target,0.7500000000000001,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,target,0.8,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,target,0.8500000000000001,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,target,0.9000000000000001,1.0,1.0,0.002,240480.9619238477
102,logreg,platt,target,0.9500000000000001,0.3374882984963822,0.041604568213406565,0.01599609506872661,10147.415392538482
102,logreg,platt,target,0.95,0.3374882984963822,0.041604568213406565,0.01599609506872661,10147.415392538482
102,logreg,platt,target,0.99,0.29478170514784874,0.02384789925816769,0.024172572597327878,5865.274597983259
102,logreg,platt,target,0.995,0.264989778541847,0.013417452316760722,0.03807161131493749,3347.6385497100346
102,logreg,platt,target,0.999,0.0,0.0,,0.0
102,logreg,isotonic,source_test,0.05,1.0,1.0,0.002,240480.9619238477
102,logreg,isotonic,source_test,0.1,1.0,1.0,0.002,240480.9619238477
102,logreg,isotonic,source_test,0.15000000000000002,1.0,1.0,0.002,240480.9619238477
102,logreg,isotonic,source_test,0.2,1.0,1.0,0.002,240480.9619238477
102,logreg,isotonic,source_test,0.25,1.0,1.0,0.002,240480.9619238477
102,logreg,isotonic,source_test,0.3,1.0,1.0,0.002,240480.9619238477
102,logreg,isotonic,source_test,0.35000000000000003,1.0,1.0,0.002,240480.9619238477
102,logreg,isotonic,source_test,0.4,1.0,1.0,0.002,240480.9619238477
102,logreg,isotonic,source_test,0.45,1.0,1.0,0.002,240480.9619238477
102,logreg,isotonic,source_test,0.5,1.0,1.0,0.002,240480.9619238477
102,logreg,isotonic,source_test,0.55,1.0,1.0,0.002,240480.9619238477
102,logreg,isotonic,source_test,0.6000000000000001,1.0,1.0,0.002,240480.9619238477
102,logreg,isotonic,source_test,0.6500000000000001,1.0,1.0,0.002,240480.9619238477
102,logreg,isotonic,source_test,0.7000000000000001,0.9915413533834586,0.43886743886743884,0.004507284920180779,105805.07896508319
102,logreg,isotonic,source_test,0.7500000000000001,0.9893483709273183,0.4362934362934363,0.004523774108166542,105186.2636062615
102,logreg,isotonic,source_test,0.8,0.9893483709273183,0.4362934362934363,0.004523774108166542,105186.2636062615
102,logreg,isotonic,source_test,0.8500000000000001,0.9891917293233082,0.4362934362934363,0.004523061107406339,105186.18826761428
102,logreg,isotonic,source_test,0.9000000000000001,0.9891917293233082,0.4337194337194337,0.00454978206981037,104568.42764985366
102,logreg,isotonic,source_test,0.9500000000000001,0.8845551378446115,0.15701415701415702,0.011163745639992539,38108.83502424479
102,logreg,isotonic,source_test,0.95,0.8845551378446115,0.15701415701415702,0.011163745639992539,38108.83502424479
102,logreg,isotonic,source_test,0.99,0.8843984962406015,0.15701415701415702,0.011161790772231442,38108.75968559757
102,logreg,isotonic,source_test,0.995,0.8843984962406015,0.15701415701415702,0.011161790772231442,38108.75968559757
102,logreg,isotonic,source_test,0.999,0.8843984962406015,0.15701415701415702,0.011161790772231442,38108.75968559757
102,logreg,isotonic,target,0.05,1.0,0.9979528442487064,0.0020040944881704785,239989.64454353726
102,logreg,isotonic,target,0.1,1.0,0.9976786342247601,0.002004644205425107,239923.83413779014
102,logreg,isotonic,target,0.15000000000000002,1.0,0.9974253562637105,0.0020051522275176393,239863.04742713823
102,logreg,isotonic,target,0.2,1.0,0.9972285948724818,0.002005547067058274,239815.82469324334
102,logreg,isotonic,target,0.25,1.0,0.9970485791315705,0.002005908439468349,239772.62091542463
102,logreg,isotonic,target,0.3,1.0,0.9969041478975836,0.0020061984719697977,239737.95741926777
102,logreg,isotonic,target,0.35000000000000003,1.0,0.9967785555202037,0.002006450742328522,239707.81524869657
102,logreg,isotonic,target,0.4,1.0,0.996606912604451,0.0020067956144389863,239666.62094891595
102,logreg,isotonic,target,0.45,1.0,0.996475040608202,0.0020070606577006394,239634.97166981618
102,logreg,isotonic,target,0.5,1.0,0.9963515414371117,0.0020073089363100887,239605.3318687545
102,logreg,isotonic,target,0.55,1.0,0.9962217626471525,0.0020075699054540284,239574.1849591643
102,logreg,isotonic,target,0.6000000000000001,1.0,0.9961087295075104,0.002007797256454505,239547.0570056502
102,logreg,isotonic,target,0.6500000000000001,1.0,0.9960229080496341,0.0020079699092005335,239526.4598557599
102,logreg,isotonic,target,0.7000000000000001,0.9532806884209643,0.6654009745968484,0.0028628047789606404,160154.7256171134
102,logreg,isotonic,target,0.7500000000000001,0.9532806884209643,0.6653444580270275,0.002863047258889498,160141.16164035638
102,logreg,isotonic,target,0.8,0.9532793336882733,0.6653025939012341,0.0028632228427779758,160131.11359859115
102,logreg,isotonic,target,0.8500000000000001,0.9532779789555824,0.6652397977125442,0.002863488288800271,160116.04186173072
102,logreg,isotonic,target,0.9000000000000001,0.9532779789555824,0.6651874675553026,0.0028637129137090455,160103.48262399272
102,logreg,isotonic,target,0.9500000000000001,0.29469364752293903,0.022581509452919604,0.02548620951668478,5561.298692359032
102,logreg,isotonic,target,0.95,0.29469364752293903,0.022581509452919604,0.02548620951668478,5561.298692359032
102,logreg,isotonic,target,0.99,0.2946868738594844,0.022575229834050605,0.025492547103354538,5559.788325956266
102,logreg,isotonic,target,0.995,0.2946868738594844,0.022575229834050605,0.025492547103354538,5559.788325956266
102,logreg,isotonic,target,0.999,0.29468551912679347,0.022575229834050605,0.025492432896737992,5559.787674381425
102,logreg,temperature,source_test,0.05,0.956140350877193,0.3655083655083655,0.005214984411942205,88181.87482463403
102,logreg,temperature,source_test,0.1,0.9447055137844611,0.3153153153153153,0.005968305850540219,76130.04305705498
102,logreg,temperature,source_test,0.15000000000000002,0.931704260651629,0.2767052767052767,0.006702540079835014,66857.38068292652
102,logreg,temperature,source_test,0.2,0.9306077694235589,0.23809523809523808,0.007771895329929451,57590.444045986704
102,logreg,temperature,source_test,0.25,0.9262218045112782,0.18018018018018017,0.010196623161180154,43688.72066425067
102,logreg,temperature,source_test,0.3,0.9197994987468672,0.17503217503217502,0.010421375369821066,42450.11054419344
102,logreg,temperature,source_test,0.35000000000000003,0.9155701754385965,0.16859716859716858,0.010765643784900981,40903.674856316975
102,logreg,temperature,source_test,0.4,0.9122807017543859,0.16473616473616473,0.01097604308268054,39975.451818084446
102,logreg,temperature,source_test,0.45,0.9094611528822055,0.15958815958815958,0.011291488949928638,38738.57448691327
102,logreg,temperature,source_test,0.5,0.9060150375939849,0.1583011583011583,0.011339604430037682,38428.03672779413
102,logreg,temperature,source_test,0.55,0.8984962406015038,0.1583011583011583,0.011246558181829746,38424.42047272761
102,logreg,temperature,source_test,0.6000000000000001,0.8822055137844611,0.15572715572715573,0.011225408864659872,37798.824635656194
102,logreg,temperature,source_test,0.6500000000000001,0.606046365914787,0.15444015444015444,0.007802668091375479,37357.122291728345
102,logreg,temperature,source_test,0.7000000000000001,0.5698621553884712,0.15057915057915058,0.007527020856299695,36413.078137579774
102,logreg,temperature,source_test,0.7500000000000001,0.49044486215538846,0.138996138996139,0.007021449462286081,33594.95866351683
102,logreg,temperature,source_test,0.8,0.48856516290726815,0.11711711711711711,0.008290600851064808,28343.08934878495
102,logreg,temperature,source_test,0.8500000000000001,0.48605889724310775,0.1093951093951094,0.008825525093414383,26488.60207714759
102,logreg,temperature,source_test,0.9000000000000001,0.4743107769423559,0.07593307593307594,0.012363138786815416,18452.063647718114
102,logreg,temperature,source_test,0.9500000000000001,0.4431390977443609,0.02702702702702703,0.03181270702968644,6699.619519469747
102,logreg,temperature,source_test,0.95,0.4431390977443609,0.02702702702702703,0.03181270702968644,6699.619519469747
102,logreg,temperature,source_test,0.99,0.11403508771929824,0.003861003861003861,0.05588103496921316,981.487461816541
102,logreg,temperature,source_test,0.995,0.06594611528822056,0.003861003861003861,0.033095726259653895,958.3584971202312
102,logreg,temperature,source_test,0.999,0.06484962406015038,0.0,1.0,31.19019994876972
102,logreg,temperature,target,0.05,0.3447713414427632,0.04268047624629503,0.015930417730386063,10409.136186778669
102,logreg,temperature,target,0.1,0.3234708793434424,0.040442838722641795,0.015775644815124883,9861.858469871759
102,logreg,temperature,target,0.15000000000000002,0.31431830528359295,0.03869710467706013,0.016016893891441907,9438.480259304177
102,logreg,temperature,target,0.2,0.3113663427500803,0.027605204548118625,0.022104096965087236,6775.004446778969
102,logreg,temperature,target,0.25,0.3033422610217665,0.02718237687760604,0.021874568515727468,6669.666528070788
102,logreg,temperature,target,0.3,0.3027285671127801,0.025754810188053652,0.023013520481879806,6326.755359175096
102,logreg,temperature,target,0.35000000000000003,0.2981631179443828,0.025114289063415778,0.023239175713459265,6170.834482046744
102,logreg,temperature,target,0.4,0.2977716001967072,0.024680995361454863,0.023607207834548706,6066.655688446982
102,logreg,temperature,target,0.45,0.296418222238479,0.02411164325066564,0.024044057404804847,5929.360258591087
102,logreg,temperature,target,0.5,0.2963965465154243,0.02391069544685768,0.024239497921659192,5881.122360479714
102,logreg,temperature,target,0.55,0.2947532557613394,0.022807575732203562,0.025244945390091932,5615.5832686802005
102,logreg,temperature,target,0.6000000000000001,0.2946353940172295,0.02248940837617429,0.025582984025384,5539.1664162219795
102,logreg,temperature,target,0.6500000000000001,0.2944660524308646,0.022093792387427365,0.026014583330526513,5444.137132067553
102,logreg,temperature,target,0.7000000000000001,0.29372230418355,0.021080680543228897,0.02716385794675646,5200.632574872034
102,logreg,temperature,target,0.7500000000000001,0.2652282114954488,0.01344675720481605,0.03802467747542718,3354.7864000153863
102,logreg,temperature,target,0.8,0.23143711398585387,0.012781117604702179,0.03501733882673134,3178.7806647209177
102,logreg,temperature,target,0.8500000000000001,0.17712858987228935,0.007966743138469783,0.04265554834336438,1997.2104605861534
102,logreg,temperature,target,0.9000000000000001,0.1507912316281313,0.006962004119429978,0.04159951724087674,1743.4058295264242
102,logreg,temperature,target,0.9500000000000001,0.11796199432908895,0.0039519734748898975,0.05644123315535052,1005.2088617070049
102,logreg,temperature,target,0.95,0.11796199432908895,0.0039519734748898975,0.05644123315535052,1005.2088617070049
102,logreg,temperature,target,0.99,0.10321572898843465,0.00114707704673711,0.15277476729141587,324.9413268025263
102,logreg,temperature,target,0.995,0.04905622547087121,5.6516569820989e-05,0.6349663387653318,37.15815333621389
102,logreg,temperature,target,0.999,2.7094653818381825e-06,1.0466031448331296e-05,0.0005185322488050205,2.5131506972821587
102,tree,raw,source_test,0.05,0.9671052631578947,0.7438867438867439,0.002598581624308831,178997.9593407502
102,tree,raw,source_test,0.1,0.9400062656641605,0.646074646074646,0.002907254563625787,155510.02227987777
102,tree,raw,source_test,0.15000000000000002,0.9382832080200502,0.640926640926641,0.0029251815300635623,154273.67231923714
102,tree,raw,source_test,0.2,0.9382832080200502,0.6113256113256114,0.0030663875746206656,147169.42521499
102,tree,raw,source_test,0.25,0.9382832080200502,0.5958815958815958,0.003145611986951793,143462.8615084263
102,tree,raw,source_test,0.3,0.9362468671679198,0.5894465894465895,0.0031729642652017854,141917.48056161095
102,tree,raw,source_test,0.35000000000000003,0.9349937343358395,0.5662805662805663,0.0032979332102709004,136357.03229258762
102,tree,raw,source_test,0.4,0.9349937343358395,0.5662805662805663,0.0032979332102709004,136357.03229258762
102,tree,raw,source_test,0.45,0.9349937343358395,0.5662805662805663,0.0032979332102709004,136357.03229258762
102,tree,raw,source_test,0.5,0.9348370927318296,0.5637065637065637,0.003312389190009118,135739.1963361798
102,tree,raw,source_test,0.55,0.9348370927318296,0.5598455598455598,0.003335157064849122,134812.55540953885
102,tree,raw,source_test,0.6000000000000001,0.9348370927318296,0.5598455598455598,0.003335157064849122,134812.55540953885
102,tree,raw,source_test,0.6500000000000001,0.9348370927318296,0.5598455598455598,0.003335157064849122,134812.55540953885
102,tree,raw,source_test,0.7000000000000001,0.9348370927318296,0.5598455598455598,0.003335157064849122,134812.55540953885
102,tree,raw,source_test,0.7500000000000001,0.9348370927318296,0.5598455598455598,0.003335157064849122,134812.55540953885
102,tree,raw,source_test,0.8,0.9348370927318296,0.5598455598455598,0.003335157064849122,134812.55540953885
