model,split_seed,domain,group,tau,tp,fp,fn,tn
majority,101,target,003a-pfcp.csv,0.05,103,14141,0,0
majority,101,target,003a-pfcp.csv,0.1,103,14141,0,0
majority,101,target,003a-pfcp.csv,0.15,103,14141,0,0
majority,101,target,003a-pfcp.csv,0.2,103,14141,0,0
majority,101,target,003a-pfcp.csv,0.25,103,14141,0,0
majority,101,target,003a-pfcp.csv,0.3,103,14141,0,0
majority,101,target,003a-pfcp.csv,0.35,103,14141,0,0
majority,101,target,003a-pfcp.csv,0.4,103,14141,0,0
majority,101,target,003a-pfcp.csv,0.45,103,14141,0,0
majority,101,target,003a-pfcp.csv,0.5,103,14141,0,0
majority,101,target,003a-pfcp.csv,0.55,103,14141,0,0
majority,101,target,003a-pfcp.csv,0.6,103,14141,0,0
majority,101,target,003a-pfcp.csv,0.65,103,14141,0,0
majority,101,target,003a-pfcp.csv,0.7,103,14141,0,0
majority,101,target,003a-pfcp.csv,0.75,103,14141,0,0
majority,101,target,003a-pfcp.csv,0.8,103,14141,0,0
majority,101,target,003a-pfcp.csv,0.85,103,14141,0,0
majority,101,target,003a-pfcp.csv,0.9,103,14141,0,0
majority,101,target,003a-pfcp.csv,0.95,103,14141,0,0
majority,101,target,003a-pfcp.csv,0.975,103,14141,0,0
majority,101,target,003a-pfcp.csv,0.99,103,14141,0,0
majority,101,target,003a-pfcp.csv,0.995,103,14141,0,0
majority,101,target,003a-pfcp.csv,0.999,103,14141,0,0
majority,101,target,004-syn-flood.csv,0.05,580,16081,0,0
majority,101,target,004-syn-flood.csv,0.1,580,16081,0,0
majority,101,target,004-syn-flood.csv,0.15,580,16081,0,0
majority,101,target,004-syn-flood.csv,0.2,580,16081,0,0
majority,101,target,004-syn-flood.csv,0.25,580,16081,0,0
majority,101,target,004-syn-flood.csv,0.3,580,16081,0,0
majority,101,target,004-syn-flood.csv,0.35,580,16081,0,0
majority,101,target,004-syn-flood.csv,0.4,580,16081,0,0
majority,101,target,004-syn-flood.csv,0.45,580,16081,0,0
majority,101,target,004-syn-flood.csv,0.5,580,16081,0,0
majority,101,target,004-syn-flood.csv,0.55,580,16081,0,0
majority,101,target,004-syn-flood.csv,0.6,580,16081,0,0
majority,101,target,004-syn-flood.csv,0.65,580,16081,0,0
majority,101,target,004-syn-flood.csv,0.7,580,16081,0,0
majority,101,target,004-syn-flood.csv,0.75,580,16081,0,0
majority,101,target,004-syn-flood.csv,0.8,580,16081,0,0
majority,101,target,004-syn-flood.csv,0.85,580,16081,0,0
majority,101,target,004-syn-flood.csv,0.9,580,16081,0,0
majority,101,target,004-syn-flood.csv,0.95,580,16081,0,0
majority,101,target,004-syn-flood.csv,0.975,580,16081,0,0
majority,101,target,004-syn-flood.csv,0.99,580,16081,0,0
majority,101,target,004-syn-flood.csv,0.995,580,16081,0,0
majority,101,target,004-syn-flood.csv,0.999,580,16081,0,0
majority,101,target,005-icmp-flood.csv,0.05,156,8364,0,0
majority,101,target,005-icmp-flood.csv,0.1,156,8364,0,0
majority,101,target,005-icmp-flood.csv,0.15,156,8364,0,0
majority,101,target,005-icmp-flood.csv,0.2,156,8364,0,0
majority,101,target,005-icmp-flood.csv,0.25,156,8364,0,0
majority,101,target,005-icmp-flood.csv,0.3,156,8364,0,0
majority,101,target,005-icmp-flood.csv,0.35,156,8364,0,0
majority,101,target,005-icmp-flood.csv,0.4,156,8364,0,0
majority,101,target,005-icmp-flood.csv,0.45,156,8364,0,0
majority,101,target,005-icmp-flood.csv,0.5,156,8364,0,0
majority,101,target,005-icmp-flood.csv,0.55,156,8364,0,0
majority,101,target,005-icmp-flood.csv,0.6,156,8364,0,0
majority,101,target,005-icmp-flood.csv,0.65,156,8364,0,0
majority,101,target,005-icmp-flood.csv,0.7,156,8364,0,0
majority,101,target,005-icmp-flood.csv,0.75,156,8364,0,0
majority,101,target,005-icmp-flood.csv,0.8,156,8364,0,0
majority,101,target,005-icmp-flood.csv,0.85,156,8364,0,0
majority,101,target,005-icmp-flood.csv,0.9,156,8364,0,0
majority,101,target,005-icmp-flood.csv,0.95,156,8364,0,0
majority,101,target,005-icmp-flood.csv,0.975,156,8364,0,0
majority,101,target,005-icmp-flood.csv,0.99,156,8364,0,0
majority,101,target,005-icmp-flood.csv,0.995,156,8364,0,0
majority,101,target,005-icmp-flood.csv,0.999,156,8364,0,0
stratified,101,target,003a-pfcp.csv,0.05,59,8528,44,5613
stratified,101,target,003a-pfcp.csv,0.1,59,8528,44,5613
stratified,101,target,003a-pfcp.csv,0.15,59,8528,44,5613
stratified,101,target,003a-pfcp.csv,0.2,59,8528,44,5613
stratified,101,target,003a-pfcp.csv,0.25,59,8528,44,5613
stratified,101,target,003a-pfcp.csv,0.3,59,8528,44,5613
stratified,101,target,003a-pfcp.csv,0.35,59,8528,44,5613
stratified,101,target,003a-pfcp.csv,0.4,59,8528,44,5613
stratified,101,target,003a-pfcp.csv,0.45,59,8528,44,5613
stratified,101,target,003a-pfcp.csv,0.5,59,8528,44,5613
stratified,101,target,003a-pfcp.csv,0.55,59,8528,44,5613
stratified,101,target,003a-pfcp.csv,0.6,59,8528,44,5613
stratified,101,target,003a-pfcp.csv,0.65,59,8528,44,5613
stratified,101,target,003a-pfcp.csv,0.7,59,8528,44,5613
stratified,101,target,003a-pfcp.csv,0.75,59,8528,44,5613
stratified,101,target,003a-pfcp.csv,0.8,59,8528,44,5613
stratified,101,target,003a-pfcp.csv,0.85,59,8528,44,5613
stratified,101,target,003a-pfcp.csv,0.9,59,8528,44,5613
stratified,101,target,003a-pfcp.csv,0.95,59,8528,44,5613
stratified,101,target,003a-pfcp.csv,0.975,59,8528,44,5613
stratified,101,target,003a-pfcp.csv,0.99,59,8528,44,5613
stratified,101,target,003a-pfcp.csv,0.995,59,8528,44,5613
stratified,101,target,003a-pfcp.csv,0.999,59,8528,44,5613
stratified,101,target,004-syn-flood.csv,0.05,338,9771,242,6310
stratified,101,target,004-syn-flood.csv,0.1,338,9771,242,6310
stratified,101,target,004-syn-flood.csv,0.15,338,9771,242,6310
stratified,101,target,004-syn-flood.csv,0.2,338,9771,242,6310
stratified,101,target,004-syn-flood.csv,0.25,338,9771,242,6310
stratified,101,target,004-syn-flood.csv,0.3,338,9771,242,6310
stratified,101,target,004-syn-flood.csv,0.35,338,9771,242,6310
stratified,101,target,004-syn-flood.csv,0.4,338,9771,242,6310
stratified,101,target,004-syn-flood.csv,0.45,338,9771,242,6310
stratified,101,target,004-syn-flood.csv,0.5,338,9771,242,6310
stratified,101,target,004-syn-flood.csv,0.55,338,9771,242,6310
stratified,101,target,004-syn-flood.csv,0.6,338,9771,242,6310
stratified,101,target,004-syn-flood.csv,0.65,338,9771,242,6310
stratified,101,target,004-syn-flood.csv,0.7,338,9771,242,6310
stratified,101,target,004-syn-flood.csv,0.75,338,9771,242,6310
stratified,101,target,004-syn-flood.csv,0.8,338,9771,242,6310
stratified,101,target,004-syn-flood.csv,0.85,338,9771,242,6310
stratified,101,target,004-syn-flood.csv,0.9,338,9771,242,6310
stratified,101,target,004-syn-flood.csv,0.95,338,9771,242,6310
stratified,101,target,004-syn-flood.csv,0.975,338,9771,242,6310
stratified,101,target,004-syn-flood.csv,0.99,338,9771,242,6310
stratified,101,target,004-syn-flood.csv,0.995,338,9771,242,6310
stratified,101,target,004-syn-flood.csv,0.999,338,9771,242,6310
stratified,101,target,005-icmp-flood.csv,0.05,84,5096,72,3268
stratified,101,target,005-icmp-flood.csv,0.1,84,5096,72,3268
stratified,101,target,005-icmp-flood.csv,0.15,84,5096,72,3268
stratified,101,target,005-icmp-flood.csv,0.2,84,5096,72,3268
stratified,101,target,005-icmp-flood.csv,0.25,84,5096,72,3268
stratified,101,target,005-icmp-flood.csv,0.3,84,5096,72,3268
stratified,101,target,005-icmp-flood.csv,0.35,84,5096,72,3268
stratified,101,target,005-icmp-flood.csv,0.4,84,5096,72,3268
stratified,101,target,005-icmp-flood.csv,0.45,84,5096,72,3268
stratified,101,target,005-icmp-flood.csv,0.5,84,5096,72,3268
stratified,101,target,005-icmp-flood.csv,0.55,84,5096,72,3268
stratified,101,target,005-icmp-flood.csv,0.6,84,5096,72,3268
stratified,101,target,005-icmp-flood.csv,0.65,84,5096,72,3268
stratified,101,target,005-icmp-flood.csv,0.7,84,5096,72,3268
stratified,101,target,005-icmp-flood.csv,0.75,84,5096,72,3268
stratified,101,target,005-icmp-flood.csv,0.8,84,5096,72,3268
stratified,101,target,005-icmp-flood.csv,0.85,84,5096,72,3268
stratified,101,target,005-icmp-flood.csv,0.9,84,5096,72,3268
stratified,101,target,005-icmp-flood.csv,0.95,84,5096,72,3268
stratified,101,target,005-icmp-flood.csv,0.975,84,5096,72,3268
stratified,101,target,005-icmp-flood.csv,0.99,84,5096,72,3268
stratified,101,target,005-icmp-flood.csv,0.995,84,5096,72,3268
stratified,101,target,005-icmp-flood.csv,0.999,84,5096,72,3268
logreg,101,target,003a-pfcp.csv,0.05,2,12076,101,2065
logreg,101,target,003a-pfcp.csv,0.1,2,11767,101,2374
logreg,101,target,003a-pfcp.csv,0.15,2,11549,101,2592
logreg,101,target,003a-pfcp.csv,0.2,2,11391,101,2750
logreg,101,target,003a-pfcp.csv,0.25,2,11298,101,2843
logreg,101,target,003a-pfcp.csv,0.3,2,11228,101,2913
logreg,101,target,003a-pfcp.csv,0.35,2,11195,101,2946
logreg,101,target,003a-pfcp.csv,0.4,2,11178,101,2963
logreg,101,target,003a-pfcp.csv,0.45,2,11147,101,2994
logreg,101,target,003a-pfcp.csv,0.5,2,11137,101,3004
logreg,101,target,003a-pfcp.csv,0.55,2,698,101,13443
logreg,101,target,003a-pfcp.csv,0.6,2,670,101,13471
logreg,101,target,003a-pfcp.csv,0.65,0,668,103,13473
logreg,101,target,003a-pfcp.csv,0.7,0,664,103,13477
logreg,101,target,003a-pfcp.csv,0.75,0,258,103,13883
logreg,101,target,003a-pfcp.csv,0.8,0,256,103,13885
logreg,101,target,003a-pfcp.csv,0.85,0,246,103,13895
logreg,101,target,003a-pfcp.csv,0.9,0,242,103,13899
logreg,101,target,003a-pfcp.csv,0.95,0,238,103,13903
logreg,101,target,003a-pfcp.csv,0.975,0,238,103,13903
logreg,101,target,003a-pfcp.csv,0.99,0,179,103,13962
logreg,101,target,003a-pfcp.csv,0.995,0,172,103,13969
logreg,101,target,003a-pfcp.csv,0.999,0,11,103,14130
logreg,101,target,004-syn-flood.csv,0.05,580,13526,0,2555
logreg,101,target,004-syn-flood.csv,0.1,580,13370,0,2711
logreg,101,target,004-syn-flood.csv,0.15,580,13188,0,2893
logreg,101,target,004-syn-flood.csv,0.2,580,13027,0,3054
logreg,101,target,004-syn-flood.csv,0.25,580,12928,0,3153
logreg,101,target,004-syn-flood.csv,0.3,580,12842,0,3239
logreg,101,target,004-syn-flood.csv,0.35,580,12792,0,3289
logreg,101,target,004-syn-flood.csv,0.4,580,12744,0,3337
logreg,101,target,004-syn-flood.csv,0.45,580,12726,0,3355
logreg,101,target,004-syn-flood.csv,0.5,580,12715,0,3366
logreg,101,target,004-syn-flood.csv,0.55,580,5337,0,10744
logreg,101,target,004-syn-flood.csv,0.6,580,5329,0,10752
logreg,101,target,004-syn-flood.csv,0.65,580,5325,0,10756
logreg,101,target,004-syn-flood.csv,0.7,580,5322,0,10759
logreg,101,target,004-syn-flood.csv,0.75,580,5322,0,10759
logreg,101,target,004-syn-flood.csv,0.8,580,5320,0,10761
logreg,101,target,004-syn-flood.csv,0.85,580,5306,0,10775
logreg,101,target,004-syn-flood.csv,0.9,580,5241,0,10840
logreg,101,target,004-syn-flood.csv,0.95,580,5220,0,10861
logreg,101,target,004-syn-flood.csv,0.975,580,5218,0,10863
logreg,101,target,004-syn-flood.csv,0.99,580,5218,0,10863
logreg,101,target,004-syn-flood.csv,0.995,580,879,0,15202
logreg,101,target,004-syn-flood.csv,0.999,0,0,580,16081
logreg,101,target,005-icmp-flood.csv,0.05,156,7100,0,1264
logreg,101,target,005-icmp-flood.csv,0.1,156,6996,0,1368
logreg,101,target,005-icmp-flood.csv,0.15,156,6836,0,1528
logreg,101,target,005-icmp-flood.csv,0.2,156,6676,0,1688
logreg,101,target,005-icmp-flood.csv,0.25,156,6536,0,1828
logreg,101,target,005-icmp-flood.csv,0.3,0,6444,156,1920
logreg,101,target,005-icmp-flood.csv,0.35,0,6407,156,1957
logreg,101,target,005-icmp-flood.csv,0.4,0,6394,156,1970
logreg,101,target,005-icmp-flood.csv,0.45,0,6377,156,1987
logreg,101,target,005-icmp-flood.csv,0.5,0,6376,156,1988
logreg,101,target,005-icmp-flood.csv,0.55,0,232,156,8132
logreg,101,target,005-icmp-flood.csv,0.6,0,223,156,8141
logreg,101,target,005-icmp-flood.csv,0.65,0,221,156,8143
logreg,101,target,005-icmp-flood.csv,0.7,0,221,156,8143
logreg,101,target,005-icmp-flood.csv,0.75,0,219,156,8145
logreg,101,target,005-icmp-flood.csv,0.8,0,219,156,8145
logreg,101,target,005-icmp-flood.csv,0.85,0,209,156,8155
logreg,101,target,005-icmp-flood.csv,0.9,0,208,156,8156
logreg,101,target,005-icmp-flood.csv,0.95,0,201,156,8163
logreg,101,target,005-icmp-flood.csv,0.975,0,201,156,8163
logreg,101,target,005-icmp-flood.csv,0.99,0,200,156,8164
logreg,101,target,005-icmp-flood.csv,0.995,0,192,156,8172
logreg,101,target,005-icmp-flood.csv,0.999,0,0,156,8364
tree,101,target,003a-pfcp.csv,0.05,101,11146,2,2995
tree,101,target,003a-pfcp.csv,0.1,101,11146,2,2995
tree,101,target,003a-pfcp.csv,0.15,101,11146,2,2995
tree,101,target,003a-pfcp.csv,0.2,101,11146,2,2995
tree,101,target,003a-pfcp.csv,0.25,101,11146,2,2995
tree,101,target,003a-pfcp.csv,0.3,101,11146,2,2995
tree,101,target,003a-pfcp.csv,0.35,101,11146,2,2995
tree,101,target,003a-pfcp.csv,0.4,101,11146,2,2995
tree,101,target,003a-pfcp.csv,0.45,101,11146,2,2995
tree,101,target,003a-pfcp.csv,0.5,101,11146,2,2995
tree,101,target,003a-pfcp.csv,0.55,101,11146,2,2995
tree,101,target,003a-pfcp.csv,0.6,101,11146,2,2995
tree,101,target,003a-pfcp.csv,0.65,101,11146,2,2995
tree,101,target,003a-pfcp.csv,0.7,101,11138,2,3003
tree,101,target,003a-pfcp.csv,0.75,101,11138,2,3003
tree,101,target,003a-pfcp.csv,0.8,101,10732,2,3409
tree,101,target,003a-pfcp.csv,0.85,101,10732,2,3409
tree,101,target,003a-pfcp.csv,0.9,101,10732,2,3409
tree,101,target,003a-pfcp.csv,0.95,101,10732,2,3409
tree,101,target,003a-pfcp.csv,0.975,101,10732,2,3409
tree,101,target,003a-pfcp.csv,0.99,101,10732,2,3409
tree,101,target,003a-pfcp.csv,0.995,101,10667,2,3474
tree,101,target,003a-pfcp.csv,0.999,101,10667,2,3474
tree,101,target,004-syn-flood.csv,0.05,440,12610,140,3471
tree,101,target,004-syn-flood.csv,0.1,440,12610,140,3471
tree,101,target,004-syn-flood.csv,0.15,440,12610,140,3471
tree,101,target,004-syn-flood.csv,0.2,440,12610,140,3471
tree,101,target,004-syn-flood.csv,0.25,440,12610,140,3471
tree,101,target,004-syn-flood.csv,0.3,440,12610,140,3471
tree,101,target,004-syn-flood.csv,0.35,440,12610,140,3471
tree,101,target,004-syn-flood.csv,0.4,440,12610,140,3471
tree,101,target,004-syn-flood.csv,0.45,440,12610,140,3471
tree,101,target,004-syn-flood.csv,0.5,440,12610,140,3471
tree,101,target,004-syn-flood.csv,0.55,440,12610,140,3471
tree,101,target,004-syn-flood.csv,0.6,440,12610,140,3471
tree,101,target,004-syn-flood.csv,0.65,440,12610,140,3471
tree,101,target,004-syn-flood.csv,0.7,440,12598,140,3483
tree,101,target,004-syn-flood.csv,0.75,440,12598,140,3483
tree,101,target,004-syn-flood.csv,0.8,440,12598,140,3483
tree,101,target,004-syn-flood.csv,0.85,440,12598,140,3483
tree,101,target,004-syn-flood.csv,0.9,440,12598,140,3483
tree,101,target,004-syn-flood.csv,0.95,440,12598,140,3483
tree,101,target,004-syn-flood.csv,0.975,440,12598,140,3483
tree,101,target,004-syn-flood.csv,0.99,440,12598,140,3483
tree,101,target,004-syn-flood.csv,0.995,440,8272,140,7809
tree,101,target,004-syn-flood.csv,0.999,440,8272,140,7809
tree,101,target,005-icmp-flood.csv,0.05,156,6411,0,1953
tree,101,target,005-icmp-flood.csv,0.1,156,6411,0,1953
tree,101,target,005-icmp-flood.csv,0.15,156,6411,0,1953
tree,101,target,005-icmp-flood.csv,0.2,156,6411,0,1953
tree,101,target,005-icmp-flood.csv,0.25,156,6411,0,1953
tree,101,target,005-icmp-flood.csv,0.3,156,6411,0,1953
tree,101,target,005-icmp-flood.csv,0.35,156,6411,0,1953
tree,101,target,005-icmp-flood.csv,0.4,156,6411,0,1953
tree,101,target,005-icmp-flood.csv,0.45,156,6411,0,1953
tree,101,target,005-icmp-flood.csv,0.5,156,6411,0,1953
tree,101,target,005-icmp-flood.csv,0.55,156,6411,0,1953
tree,101,target,005-icmp-flood.csv,0.6,156,6411,0,1953
tree,101,target,005-icmp-flood.csv,0.65,156,6411,0,1953
tree,101,target,005-icmp-flood.csv,0.7,156,6405,0,1959
tree,101,target,005-icmp-flood.csv,0.75,156,6405,0,1959
tree,101,target,005-icmp-flood.csv,0.8,156,6405,0,1959
tree,101,target,005-icmp-flood.csv,0.85,156,6405,0,1959
tree,101,target,005-icmp-flood.csv,0.9,156,6405,0,1959
tree,101,target,005-icmp-flood.csv,0.95,156,6405,0,1959
tree,101,target,005-icmp-flood.csv,0.975,156,6405,0,1959
tree,101,target,005-icmp-flood.csv,0.99,156,6405,0,1959
tree,101,target,005-icmp-flood.csv,0.995,156,6405,0,1959
tree,101,target,005-icmp-flood.csv,0.999,156,6405,0,1959
rf,101,target,003a-pfcp.csv,0.05,101,13334,2,807
rf,101,target,003a-pfcp.csv,0.1,101,13015,2,1126
rf,101,target,003a-pfcp.csv,0.15,101,11349,2,2792
rf,101,target,003a-pfcp.csv,0.2,101,11328,2,2813
rf,101,target,003a-pfcp.csv,0.25,101,11263,2,2878
rf,101,target,003a-pfcp.csv,0.3,101,11252,2,2889
rf,101,target,003a-pfcp.csv,0.35,100,11212,3,2929
rf,101,target,003a-pfcp.csv,0.4,3,11112,100,3029
rf,101,target,003a-pfcp.csv,0.45,2,11071,101,3070
rf,101,target,003a-pfcp.csv,0.5,2,10968,101,3173
rf,101,target,003a-pfcp.csv,0.55,2,1801,101,12340
rf,101,target,003a-pfcp.csv,0.6,0,525,103,13616
rf,101,target,003a-pfcp.csv,0.65,0,513,103,13628
rf,101,target,003a-pfcp.csv,0.7,0,498,103,13643
rf,101,target,003a-pfcp.csv,0.75,0,80,103,14061
rf,101,target,003a-pfcp.csv,0.8,0,73,103,14068
rf,101,target,003a-pfcp.csv,0.85,0,73,103,14068
rf,101,target,003a-pfcp.csv,0.9,0,73,103,14068
rf,101,target,003a-pfcp.csv,0.95,0,67,103,14074
rf,101,target,003a-pfcp.csv,0.975,0,59,103,14082
rf,101,target,003a-pfcp.csv,0.99,0,59,103,14082
rf,101,target,003a-pfcp.csv,0.995,0,0,103,14141
rf,101,target,003a-pfcp.csv,0.999,0,0,103,14141
rf,101,target,004-syn-flood.csv,0.05,580,15017,0,1064
rf,101,target,004-syn-flood.csv,0.1,580,14744,0,1337
rf,101,target,004-syn-flood.csv,0.15,580,12743,0,3338
rf,101,target,004-syn-flood.csv,0.2,580,12687,0,3394
rf,101,target,004-syn-flood.csv,0.25,580,12620,0,3461
rf,101,target,004-syn-flood.csv,0.3,580,12618,0,3463
rf,101,target,004-syn-flood.csv,0.35,580,12613,0,3468
rf,101,target,004-syn-flood.csv,0.4,580,12576,0,3505
rf,101,target,004-syn-flood.csv,0.45,580,12554,0,3527
rf,101,target,004-syn-flood.csv,0.5,580,12348,0,3733
rf,101,target,004-syn-flood.csv,0.55,580,5667,0,10414
rf,101,target,004-syn-flood.csv,0.6,580,4964,0,11117
rf,101,target,004-syn-flood.csv,0.65,580,4960,0,11121
rf,101,target,004-syn-flood.csv,0.7,440,4921,140,11160
rf,101,target,004-syn-flood.csv,0.75,0,4326,580,11755
rf,101,target,004-syn-flood.csv,0.8,0,4326,580,11755
rf,101,target,004-syn-flood.csv,0.85,0,4326,580,11755
rf,101,target,004-syn-flood.csv,0.9,0,4326,580,11755
rf,101,target,004-syn-flood.csv,0.95,0,4326,580,11755
rf,101,target,004-syn-flood.csv,0.975,0,4326,580,11755
rf,101,target,004-syn-flood.csv,0.99,0,0,580,16081
rf,101,target,004-syn-flood.csv,0.995,0,0,580,16081
rf,101,target,004-syn-flood.csv,0.999,0,0,580,16081
rf,101,target,005-icmp-flood.csv,0.05,156,7594,0,770
rf,101,target,005-icmp-flood.csv,0.1,156,7426,0,938
rf,101,target,005-icmp-flood.csv,0.15,156,6416,0,1948
rf,101,target,005-icmp-flood.csv,0.2,156,6394,0,1970
rf,101,target,005-icmp-flood.csv,0.25,156,6389,0,1975
rf,101,target,005-icmp-flood.csv,0.3,156,6388,0,1976
rf,101,target,005-icmp-flood.csv,0.35,156,6387,0,1977
rf,101,target,005-icmp-flood.csv,0.4,156,6365,0,1999
rf,101,target,005-icmp-flood.csv,0.45,156,6327,0,2037
rf,101,target,005-icmp-flood.csv,0.5,0,6162,156,2202
rf,101,target,005-icmp-flood.csv,0.55,0,526,156,7838
rf,101,target,005-icmp-flood.csv,0.6,0,10,156,8354
rf,101,target,005-icmp-flood.csv,0.65,0,8,156,8356
rf,101,target,005-icmp-flood.csv,0.7,0,8,156,8356
rf,101,target,005-icmp-flood.csv,0.75,0,1,156,8363
rf,101,target,005-icmp-flood.csv,0.8,0,0,156,8364
rf,101,target,005-icmp-flood.csv,0.85,0,0,156,8364
rf,101,target,005-icmp-flood.csv,0.9,0,0,156,8364
rf,101,target,005-icmp-flood.csv,0.95,0,0,156,8364
rf,101,target,005-icmp-flood.csv,0.975,0,0,156,8364
rf,101,target,005-icmp-flood.csv,0.99,0,0,156,8364
rf,101,target,005-icmp-flood.csv,0.995,0,0,156,8364
rf,101,target,005-icmp-flood.csv,0.999,0,0,156,8364
xgboost,101,target,003a-pfcp.csv,0.05,101,11229,2,2912
xgboost,101,target,003a-pfcp.csv,0.1,101,11198,2,2943
xgboost,101,target,003a-pfcp.csv,0.15,101,11169,2,2972
xgboost,101,target,003a-pfcp.csv,0.2,101,1968,2,12173
xgboost,101,target,003a-pfcp.csv,0.25,101,1942,2,12199
xgboost,101,target,003a-pfcp.csv,0.3,101,1938,2,12203
xgboost,101,target,003a-pfcp.csv,0.35,101,1938,2,12203
xgboost,101,target,003a-pfcp.csv,0.4,93,1936,10,12205
xgboost,101,target,003a-pfcp.csv,0.45,3,1936,100,12205
xgboost,101,target,003a-pfcp.csv,0.5,3,1936,100,12205
xgboost,101,target,003a-pfcp.csv,0.55,2,1936,101,12205
xgboost,101,target,003a-pfcp.csv,0.6,2,1936,101,12205
xgboost,101,target,003a-pfcp.csv,0.65,0,634,103,13507
xgboost,101,target,003a-pfcp.csv,0.7,0,553,103,13588
xgboost,101,target,003a-pfcp.csv,0.75,0,533,103,13608
xgboost,101,target,003a-pfcp.csv,0.8,0,531,103,13610
xgboost,101,target,003a-pfcp.csv,0.85,0,523,103,13618
xgboost,101,target,003a-pfcp.csv,0.9,0,509,103,13632
xgboost,101,target,003a-pfcp.csv,0.95,0,103,103,14038
xgboost,101,target,003a-pfcp.csv,0.975,0,99,103,14042
xgboost,101,target,003a-pfcp.csv,0.99,0,84,103,14057
xgboost,101,target,003a-pfcp.csv,0.995,0,1,103,14140
xgboost,101,target,003a-pfcp.csv,0.999,0,0,103,14141
xgboost,101,target,004-syn-flood.csv,0.05,580,12619,0,3462
xgboost,101,target,004-syn-flood.csv,0.1,580,12617,0,3464
xgboost,101,target,004-syn-flood.csv,0.15,580,12615,0,3466
xgboost,101,target,004-syn-flood.csv,0.2,580,5939,0,10142
xgboost,101,target,004-syn-flood.csv,0.25,580,5912,0,10169
xgboost,101,target,004-syn-flood.csv,0.3,580,5910,0,10171
xgboost,101,target,004-syn-flood.csv,0.35,580,5909,0,10172
xgboost,101,target,004-syn-flood.csv,0.4,580,5908,0,10173
xgboost,101,target,004-syn-flood.csv,0.45,580,5866,0,10215
xgboost,101,target,004-syn-flood.csv,0.5,580,5866,0,10215
xgboost,101,target,004-syn-flood.csv,0.55,580,5862,0,10219
xgboost,101,target,004-syn-flood.csv,0.6,440,5785,140,10296
xgboost,101,target,004-syn-flood.csv,0.65,440,5081,140,11000
xgboost,101,target,004-syn-flood.csv,0.7,440,4994,140,11087
xgboost,101,target,004-syn-flood.csv,0.75,440,4955,140,11126
xgboost,101,target,004-syn-flood.csv,0.8,440,4929,140,11152
xgboost,101,target,004-syn-flood.csv,0.85,440,4916,140,11165
xgboost,101,target,004-syn-flood.csv,0.9,440,4914,140,11167
xgboost,101,target,004-syn-flood.csv,0.95,440,4914,140,11167
xgboost,101,target,004-syn-flood.csv,0.975,440,4914,140,11167
xgboost,101,target,004-syn-flood.csv,0.99,0,4326,580,11755
xgboost,101,target,004-syn-flood.csv,0.995,0,0,580,16081
xgboost,101,target,004-syn-flood.csv,0.999,0,0,580,16081
xgboost,101,target,005-icmp-flood.csv,0.05,156,6393,0,1971
xgboost,101,target,005-icmp-flood.csv,0.1,156,6391,0,1973
xgboost,101,target,005-icmp-flood.csv,0.15,156,6391,0,1973
xgboost,101,target,005-icmp-flood.csv,0.2,156,758,0,7606
xgboost,101,target,005-icmp-flood.csv,0.25,156,741,0,7623
xgboost,101,target,005-icmp-flood.csv,0.3,156,741,0,7623
xgboost,101,target,005-icmp-flood.csv,0.35,156,739,0,7625
xgboost,101,target,005-icmp-flood.csv,0.4,156,738,0,7626
xgboost,101,target,005-icmp-flood.csv,0.45,156,689,0,7675
xgboost,101,target,005-icmp-flood.csv,0.5,156,683,0,7681
xgboost,101,target,005-icmp-flood.csv,0.55,156,678,0,7686
xgboost,101,target,005-icmp-flood.csv,0.6,156,640,0,7724
xgboost,101,target,005-icmp-flood.csv,0.65,156,115,0,8249
xgboost,101,target,005-icmp-flood.csv,0.7,0,59,156,8305
xgboost,101,target,005-icmp-flood.csv,0.75,0,31,156,8333
xgboost,101,target,005-icmp-flood.csv,0.8,0,16,156,8348
xgboost,101,target,005-icmp-flood.csv,0.85,0,7,156,8357
xgboost,101,target,005-icmp-flood.csv,0.9,0,4,156,8360
xgboost,101,target,005-icmp-flood.csv,0.95,0,4,156,8360
xgboost,101,target,005-icmp-flood.csv,0.975,0,4,156,8360
xgboost,101,target,005-icmp-flood.csv,0.99,0,0,156,8364
xgboost,101,target,005-icmp-flood.csv,0.995,0,0,156,8364
xgboost,101,target,005-icmp-flood.csv,0.999,0,0,156,8364
hgb,101,target,003a-pfcp.csv,0.05,101,11123,2,3018
hgb,101,target,003a-pfcp.csv,0.1,101,11110,2,3031
hgb,101,target,003a-pfcp.csv,0.15,101,11084,2,3057
hgb,101,target,003a-pfcp.csv,0.2,98,1914,5,12227
hgb,101,target,003a-pfcp.csv,0.25,4,639,99,13502
hgb,101,target,003a-pfcp.csv,0.3,0,639,103,13502
hgb,101,target,003a-pfcp.csv,0.35,0,639,103,13502
hgb,101,target,003a-pfcp.csv,0.4,0,639,103,13502
hgb,101,target,003a-pfcp.csv,0.45,0,639,103,13502
hgb,101,target,003a-pfcp.csv,0.5,0,639,103,13502
hgb,101,target,003a-pfcp.csv,0.55,0,639,103,13502
hgb,101,target,003a-pfcp.csv,0.6,0,639,103,13502
hgb,101,target,003a-pfcp.csv,0.65,0,630,103,13511
hgb,101,target,003a-pfcp.csv,0.7,0,224,103,13917
