model,split_seed,domain,tau,tp,fp,fn,tn
logreg,107,target,0.6,580,6237,259,32349
logreg,107,target,0.65,580,6221,259,32365
logreg,107,target,0.7,580,6210,259,32376
logreg,107,target,0.75,580,5800,259,32786
logreg,107,target,0.8,580,5797,259,32789
logreg,107,target,0.85,580,5759,259,32827
logreg,107,target,0.9,580,5693,259,32893
logreg,107,target,0.95,580,5660,259,32926
logreg,107,target,0.975,580,5658,259,32928
logreg,107,target,0.99,580,5598,259,32988
logreg,107,target,0.995,580,1243,259,37343
logreg,107,target,0.999,0,11,839,38575
tree,107,source_heldout,0.05,36330,14170,14,9486
tree,107,source_heldout,0.1,36327,14167,17,9489
tree,107,source_heldout,0.15,36324,14160,20,9496
tree,107,source_heldout,0.2,36320,14158,24,9498
tree,107,source_heldout,0.25,36314,14149,30,9507
tree,107,source_heldout,0.3,36292,14127,52,9529
tree,107,source_heldout,0.35,36287,14117,57,9539
tree,107,source_heldout,0.4,29478,7383,6866,16273
tree,107,source_heldout,0.45,29406,7303,6938,16353
tree,107,source_heldout,0.5,29367,7264,6977,16392
tree,107,source_heldout,0.55,18093,213,18251,23443
tree,107,source_heldout,0.6,18093,213,18251,23443
tree,107,source_heldout,0.65,18091,209,18253,23447
tree,107,source_heldout,0.7,18089,208,18255,23448
tree,107,source_heldout,0.75,18087,208,18257,23448
tree,107,source_heldout,0.8,17107,41,19237,23615
tree,107,source_heldout,0.85,17106,41,19238,23615
tree,107,source_heldout,0.9,17104,41,19240,23615
tree,107,source_heldout,0.95,16966,36,19378,23620
tree,107,source_heldout,0.975,16966,36,19378,23620
tree,107,source_heldout,0.99,15569,25,20775,23631
tree,107,source_heldout,0.995,15569,25,20775,23631
tree,107,source_heldout,0.999,11496,20,24848,23636
tree,107,target,0.05,697,29727,142,8859
tree,107,target,0.1,697,29727,142,8859
tree,107,target,0.15,697,29727,142,8859
tree,107,target,0.2,697,29727,142,8859
tree,107,target,0.25,697,29727,142,8859
tree,107,target,0.3,697,29727,142,8859
tree,107,target,0.35,697,29727,142,8859
tree,107,target,0.4,697,29727,142,8859
tree,107,target,0.45,697,29727,142,8859
tree,107,target,0.5,697,29727,142,8859
tree,107,target,0.55,697,29727,142,8859
tree,107,target,0.6,697,29701,142,8885
tree,107,target,0.65,697,29701,142,8885
tree,107,target,0.7,697,29701,142,8885
tree,107,target,0.75,697,29701,142,8885
tree,107,target,0.8,697,29295,142,9291
tree,107,target,0.85,697,29295,142,9291
tree,107,target,0.9,697,29295,142,9291
tree,107,target,0.95,697,29287,142,9299
tree,107,target,0.975,697,29287,142,9299
tree,107,target,0.99,697,29285,142,9301
tree,107,target,0.995,697,29285,142,9301
tree,107,target,0.999,697,29278,142,9308
rf,107,source_heldout,0.05,36312,14202,32,9454
rf,107,source_heldout,0.1,36065,14010,279,9646
rf,107,source_heldout,0.15,35793,13809,551,9847
rf,107,source_heldout,0.2,35390,13541,954,10115
rf,107,source_heldout,0.25,34824,13158,1520,10498
rf,107,source_heldout,0.3,34166,12637,2178,11019
rf,107,source_heldout,0.35,33422,12015,2922,11641
rf,107,source_heldout,0.4,32671,11342,3673,12314
rf,107,source_heldout,0.45,31972,10612,4372,13044
rf,107,source_heldout,0.5,31385,9967,4959,13689
rf,107,source_heldout,0.55,19635,2350,16709,21306
rf,107,source_heldout,0.6,19257,1872,17087,21784
rf,107,source_heldout,0.65,18924,1430,17420,22226
rf,107,source_heldout,0.7,18657,1059,17687,22597
rf,107,source_heldout,0.75,18496,833,17848,22823
rf,107,source_heldout,0.8,17378,471,18966,23185
rf,107,source_heldout,0.85,17253,321,19091,23335
rf,107,source_heldout,0.9,17142,140,19202,23516
rf,107,source_heldout,0.95,17026,15,19318,23641
rf,107,source_heldout,0.975,16970,14,19374,23642
rf,107,source_heldout,0.99,13916,6,22428,23650
rf,107,source_heldout,0.995,13807,6,22537,23650
rf,107,source_heldout,0.999,11984,2,24360,23654
rf,107,target,0.05,837,36065,2,2521
rf,107,target,0.1,837,35264,2,3322
rf,107,target,0.15,837,30755,2,7831
rf,107,target,0.2,837,30338,2,8248
rf,107,target,0.25,837,30303,2,8283
rf,107,target,0.3,837,30242,2,8344
rf,107,target,0.35,817,30066,22,8520
rf,107,target,0.4,739,30035,100,8551
rf,107,target,0.45,738,29636,101,8950
rf,107,target,0.5,582,29603,257,8983
rf,107,target,0.55,582,5579,257,33007
rf,107,target,0.6,580,5485,259,33101
rf,107,target,0.65,440,5443,399,33143
rf,107,target,0.7,440,5401,399,33185
rf,107,target,0.75,0,4403,839,34183
rf,107,target,0.8,0,4401,839,34185
rf,107,target,0.85,0,4399,839,34187
rf,107,target,0.9,0,4399,839,34187
rf,107,target,0.95,0,4385,839,34201
rf,107,target,0.975,0,4385,839,34201
rf,107,target,0.99,0,59,839,38527
rf,107,target,0.995,0,59,839,38527
rf,107,target,0.999,0,59,839,38527
xgboost,107,source_heldout,0.05,36337,14187,7,9469
xgboost,107,source_heldout,0.1,36337,14177,7,9479
xgboost,107,source_heldout,0.15,36337,14172,7,9484
xgboost,107,source_heldout,0.2,36337,14170,7,9486
xgboost,107,source_heldout,0.25,36336,14167,8,9489
xgboost,107,source_heldout,0.3,36335,14163,9,9493
xgboost,107,source_heldout,0.35,36131,13950,213,9706
xgboost,107,source_heldout,0.4,31487,9345,4857,14311
xgboost,107,source_heldout,0.45,29442,7327,6902,16329
xgboost,107,source_heldout,0.5,29374,7255,6970,16401
xgboost,107,source_heldout,0.55,18092,187,18252,23469
xgboost,107,source_heldout,0.6,18092,187,18252,23469
xgboost,107,source_heldout,0.65,18092,187,18252,23469
xgboost,107,source_heldout,0.7,18084,186,18260,23470
xgboost,107,source_heldout,0.75,18079,186,18265,23470
xgboost,107,source_heldout,0.8,17099,17,19245,23639
xgboost,107,source_heldout,0.85,17098,17,19246,23639
xgboost,107,source_heldout,0.9,17071,15,19273,23641
xgboost,107,source_heldout,0.95,17039,15,19305,23641
xgboost,107,source_heldout,0.975,16995,14,19349,23642
xgboost,107,source_heldout,0.99,16111,6,20233,23650
xgboost,107,source_heldout,0.995,16067,6,20277,23650
xgboost,107,source_heldout,0.999,13843,2,22501,23654
xgboost,107,target,0.05,837,30246,2,8340
xgboost,107,target,0.1,837,30141,2,8445
xgboost,107,target,0.15,837,30108,2,8478
xgboost,107,target,0.2,837,30060,2,8526
xgboost,107,target,0.25,837,30058,2,8528
xgboost,107,target,0.3,837,30053,2,8533
xgboost,107,target,0.35,837,8504,2,30082
xgboost,107,target,0.4,837,8428,2,30158
xgboost,107,target,0.45,837,8428,2,30158
xgboost,107,target,0.5,837,8427,2,30159
xgboost,107,target,0.55,837,8427,2,30159
xgboost,107,target,0.6,837,5630,2,32956
xgboost,107,target,0.65,837,5609,2,32977
xgboost,107,target,0.7,837,5604,2,32982
xgboost,107,target,0.75,837,5603,2,32983
xgboost,107,target,0.8,837,5598,2,32988
xgboost,107,target,0.85,738,5577,101,33009
xgboost,107,target,0.9,736,5557,103,33029
xgboost,107,target,0.95,444,5028,395,33558
xgboost,107,target,0.975,440,5001,399,33585
xgboost,107,target,0.99,440,4991,399,33595
xgboost,107,target,0.995,440,4990,399,33596
xgboost,107,target,0.999,0,59,839,38527
hgb,107,source_heldout,0.05,36340,14195,4,9461
hgb,107,source_heldout,0.1,36340,14174,4,9482
hgb,107,source_heldout,0.15,36340,14172,4,9484
hgb,107,source_heldout,0.2,36340,14171,4,9485
hgb,107,source_heldout,0.25,36340,14171,4,9485
hgb,107,source_heldout,0.3,36339,14170,5,9486
hgb,107,source_heldout,0.35,36305,14121,39,9535
hgb,107,source_heldout,0.4,30211,8097,6133,15559
hgb,107,source_heldout,0.45,29354,7238,6990,16418
hgb,107,source_heldout,0.5,29352,7235,6992,16421
hgb,107,source_heldout,0.55,18098,194,18246,23462
hgb,107,source_heldout,0.6,18096,193,18248,23463
hgb,107,source_heldout,0.65,18093,191,18251,23465
hgb,107,source_heldout,0.7,18093,191,18251,23465
hgb,107,source_heldout,0.75,18093,190,18251,23466
hgb,107,source_heldout,0.8,17105,20,19239,23636
hgb,107,source_heldout,0.85,17105,20,19239,23636
hgb,107,source_heldout,0.9,17076,17,19268,23639
hgb,107,source_heldout,0.95,17022,14,19322,23642
hgb,107,source_heldout,0.975,16951,10,19393,23646
hgb,107,source_heldout,0.99,16124,6,20220,23650
hgb,107,source_heldout,0.995,16102,6,20242,23650
hgb,107,source_heldout,0.999,12206,2,24138,23654
hgb,107,target,0.05,837,30262,2,8324
hgb,107,target,0.1,837,30234,2,8352
hgb,107,target,0.15,837,30176,2,8410
hgb,107,target,0.2,837,29899,2,8687
hgb,107,target,0.25,837,29894,2,8692
hgb,107,target,0.3,837,29647,2,8939
hgb,107,target,0.35,837,29646,2,8940
hgb,107,target,0.4,837,29583,2,9003
hgb,107,target,0.45,837,29491,2,9095
hgb,107,target,0.5,837,29085,2,9501
hgb,107,target,0.55,837,29085,2,9501
hgb,107,target,0.6,837,29085,2,9501
hgb,107,target,0.65,837,29085,2,9501
hgb,107,target,0.7,837,29085,2,9501
hgb,107,target,0.75,824,29084,15,9502
hgb,107,target,0.8,739,29080,100,9506
hgb,107,target,0.85,739,29080,100,9506
hgb,107,target,0.9,739,7621,100,30965
hgb,107,target,0.95,737,7619,102,30967
hgb,107,target,0.975,596,5084,243,33502
hgb,107,target,0.99,596,5079,243,33507
hgb,107,target,0.995,156,4445,683,34141
hgb,107,target,0.999,156,4420,683,34166
mlp,107,source_heldout,0.05,36334,14277,10,9379
mlp,107,source_heldout,0.1,36331,14257,13,9399
mlp,107,source_heldout,0.15,36330,14225,14,9431
mlp,107,source_heldout,0.2,36328,14221,16,9435
mlp,107,source_heldout,0.25,36328,14207,16,9449
mlp,107,source_heldout,0.3,36328,14204,16,9452
mlp,107,source_heldout,0.35,36328,14193,16,9463
mlp,107,source_heldout,0.4,29347,7263,6997,16393
mlp,107,source_heldout,0.45,29347,7260,6997,16396
mlp,107,source_heldout,0.5,29342,7260,7002,16396
mlp,107,source_heldout,0.55,18086,214,18258,23442
mlp,107,source_heldout,0.6,18085,214,18259,23442
mlp,107,source_heldout,0.65,18085,214,18259,23442
mlp,107,source_heldout,0.7,18081,210,18263,23446
mlp,107,source_heldout,0.75,18075,210,18269,23446
mlp,107,source_heldout,0.8,18069,207,18275,23449
mlp,107,source_heldout,0.85,17081,40,19263,23616
mlp,107,source_heldout,0.9,17068,40,19276,23616
mlp,107,source_heldout,0.95,16905,28,19439,23628
mlp,107,source_heldout,0.975,16780,25,19564,23631
mlp,107,source_heldout,0.99,16142,25,20202,23631
mlp,107,source_heldout,0.995,15873,25,20471,23631
mlp,107,source_heldout,0.999,9841,4,26503,23652
mlp,107,target,0.05,736,6054,103,32532
mlp,107,target,0.1,736,6054,103,32532
mlp,107,target,0.15,736,6044,103,32542
mlp,107,target,0.2,736,6035,103,32551
mlp,107,target,0.25,736,6006,103,32580
mlp,107,target,0.3,736,5985,103,32601
mlp,107,target,0.35,736,5974,103,32612
mlp,107,target,0.4,736,5944,103,32642
mlp,107,target,0.45,736,5943,103,32643
mlp,107,target,0.5,736,5943,103,32643
mlp,107,target,0.55,736,5942,103,32644
mlp,107,target,0.6,736,5941,103,32645
mlp,107,target,0.65,736,5937,103,32649
mlp,107,target,0.7,736,5937,103,32649
mlp,107,target,0.75,736,5531,103,33055
mlp,107,target,0.8,736,5531,103,33055
mlp,107,target,0.85,736,5529,103,33057
mlp,107,target,0.9,736,5529,103,33057
mlp,107,target,0.95,736,5529,103,33057
mlp,107,target,0.975,736,5527,103,33059
mlp,107,target,0.99,736,5501,103,33085
mlp,107,target,0.995,296,4907,543,33679
mlp,107,target,0.999,156,4782,683,33804
majority,108,source_heldout,0.05,36524,23476,0,0
majority,108,source_heldout,0.1,36524,23476,0,0
majority,108,source_heldout,0.15,36524,23476,0,0
majority,108,source_heldout,0.2,36524,23476,0,0
majority,108,source_heldout,0.25,36524,23476,0,0
majority,108,source_heldout,0.3,36524,23476,0,0
majority,108,source_heldout,0.35,36524,23476,0,0
majority,108,source_heldout,0.4,36524,23476,0,0
majority,108,source_heldout,0.45,36524,23476,0,0
majority,108,source_heldout,0.5,36524,23476,0,0
majority,108,source_heldout,0.55,36524,23476,0,0
majority,108,source_heldout,0.6,36524,23476,0,0
majority,108,source_heldout,0.65,36524,23476,0,0
majority,108,source_heldout,0.7,36524,23476,0,0
majority,108,source_heldout,0.75,36524,23476,0,0
majority,108,source_heldout,0.8,36524,23476,0,0
majority,108,source_heldout,0.85,36524,23476,0,0
majority,108,source_heldout,0.9,36524,23476,0,0
majority,108,source_heldout,0.95,36524,23476,0,0
majority,108,source_heldout,0.975,36524,23476,0,0
majority,108,source_heldout,0.99,36524,23476,0,0
majority,108,source_heldout,0.995,36524,23476,0,0
majority,108,source_heldout,0.999,36524,23476,0,0
majority,108,target,0.05,839,38586,0,0
majority,108,target,0.1,839,38586,0,0
majority,108,target,0.15,839,38586,0,0
majority,108,target,0.2,839,38586,0,0
majority,108,target,0.25,839,38586,0,0
majority,108,target,0.3,839,38586,0,0
majority,108,target,0.35,839,38586,0,0
majority,108,target,0.4,839,38586,0,0
majority,108,target,0.45,839,38586,0,0
majority,108,target,0.5,839,38586,0,0
majority,108,target,0.55,839,38586,0,0
majority,108,target,0.6,839,38586,0,0
majority,108,target,0.65,839,38586,0,0
majority,108,target,0.7,839,38586,0,0
majority,108,target,0.75,839,38586,0,0
majority,108,target,0.8,839,38586,0,0
majority,108,target,0.85,839,38586,0,0
majority,108,target,0.9,839,38586,0,0
majority,108,target,0.95,839,38586,0,0
majority,108,target,0.975,839,38586,0,0
majority,108,target,0.99,839,38586,0,0
majority,108,target,0.995,839,38586,0,0
majority,108,target,0.999,839,38586,0,0
stratified,108,source_heldout,0.05,22135,14147,14389,9329
stratified,108,source_heldout,0.1,22135,14147,14389,9329
stratified,108,source_heldout,0.15,22135,14147,14389,9329
stratified,108,source_heldout,0.2,22135,14147,14389,9329
stratified,108,source_heldout,0.25,22135,14147,14389,9329
stratified,108,source_heldout,0.3,22135,14147,14389,9329
stratified,108,source_heldout,0.35,22135,14147,14389,9329
stratified,108,source_heldout,0.4,22135,14147,14389,9329
stratified,108,source_heldout,0.45,22135,14147,14389,9329
stratified,108,source_heldout,0.5,22135,14147,14389,9329
stratified,108,source_heldout,0.55,22135,14147,14389,9329
stratified,108,source_heldout,0.6,22135,14147,14389,9329
stratified,108,source_heldout,0.65,22135,14147,14389,9329
stratified,108,source_heldout,0.7,22135,14147,14389,9329
stratified,108,source_heldout,0.75,22135,14147,14389,9329
stratified,108,source_heldout,0.8,22135,14147,14389,9329
stratified,108,source_heldout,0.85,22135,14147,14389,9329
stratified,108,source_heldout,0.9,22135,14147,14389,9329
stratified,108,source_heldout,0.95,22135,14147,14389,9329
stratified,108,source_heldout,0.975,22135,14147,14389,9329
stratified,108,source_heldout,0.99,22135,14147,14389,9329
stratified,108,source_heldout,0.995,22135,14147,14389,9329
stratified,108,source_heldout,0.999,22135,14147,14389,9329
stratified,108,target,0.05,481,23339,358,15247
stratified,108,target,0.1,481,23339,358,15247
stratified,108,target,0.15,481,23339,358,15247
stratified,108,target,0.2,481,23339,358,15247
stratified,108,target,0.25,481,23339,358,15247
stratified,108,target,0.3,481,23339,358,15247
stratified,108,target,0.35,481,23339,358,15247
stratified,108,target,0.4,481,23339,358,15247
stratified,108,target,0.45,481,23339,358,15247
stratified,108,target,0.5,481,23339,358,15247
stratified,108,target,0.55,481,23339,358,15247
stratified,108,target,0.6,481,23339,358,15247
stratified,108,target,0.65,481,23339,358,15247
stratified,108,target,0.7,481,23339,358,15247
stratified,108,target,0.75,481,23339,358,15247
stratified,108,target,0.8,481,23339,358,15247
stratified,108,target,0.85,481,23339,358,15247
stratified,108,target,0.9,481,23339,358,15247
stratified,108,target,0.95,481,23339,358,15247
stratified,108,target,0.975,481,23339,358,15247
stratified,108,target,0.99,481,23339,358,15247
stratified,108,target,0.995,481,23339,358,15247
stratified,108,target,0.999,481,23339,358,15247
logreg,108,source_heldout,0.05,36515,14891,9,8585
logreg,108,source_heldout,0.1,36506,14602,18,8874
logreg,108,source_heldout,0.15,36505,14589,19,8887
logreg,108,source_heldout,0.2,36501,14560,23,8916
logreg,108,source_heldout,0.25,36493,14543,31,8933
logreg,108,source_heldout,0.3,36478,14536,46,8940
logreg,108,source_heldout,0.35,36467,14530,57,8946
logreg,108,source_heldout,0.4,34311,14525,2213,8951
logreg,108,source_heldout,0.45,34269,14467,2255,9009
logreg,108,source_heldout,0.5,28307,8433,8217,15043
logreg,108,source_heldout,0.55,16429,741,20095,22735
logreg,108,source_heldout,0.6,16198,524,20326,22952
logreg,108,source_heldout,0.65,16164,517,20360,22959
logreg,108,source_heldout,0.7,16125,513,20399,22963
logreg,108,source_heldout,0.75,16043,509,20481,22967
logreg,108,source_heldout,0.8,14950,211,21574,23265
logreg,108,source_heldout,0.85,11591,172,24933,23304
logreg,108,source_heldout,0.9,10628,141,25896,23335
logreg,108,source_heldout,0.95,10260,119,26264,23357
logreg,108,source_heldout,0.975,8708,109,27816,23367
logreg,108,source_heldout,0.99,7598,98,28926,23378
logreg,108,source_heldout,0.995,4893,67,31631,23409
logreg,108,source_heldout,0.999,2503,36,34021,23440
logreg,108,target,0.05,738,32771,101,5815
logreg,108,target,0.1,738,32324,101,6262
logreg,108,target,0.15,738,31905,101,6681
logreg,108,target,0.2,738,31326,101,7260
logreg,108,target,0.25,738,30971,101,7615
logreg,108,target,0.3,697,30697,142,7889
logreg,108,target,0.35,582,30448,257,8138
logreg,108,target,0.4,582,30306,257,8280
logreg,108,target,0.45,582,30262,257,8324
logreg,108,target,0.5,582,30240,257,8346
logreg,108,target,0.55,582,30227,257,8359
logreg,108,target,0.6,582,6240,257,32346
logreg,108,target,0.65,582,6221,257,32365
logreg,108,target,0.7,580,6211,259,32375
logreg,108,target,0.75,580,5801,259,32785
logreg,108,target,0.8,580,5795,259,32791
logreg,108,target,0.85,580,5764,259,32822
logreg,108,target,0.9,580,5756,259,32830
logreg,108,target,0.95,580,5676,259,32910
logreg,108,target,0.975,580,5657,259,32929
logreg,108,target,0.99,580,5598,259,32988
logreg,108,target,0.995,580,1263,259,37323
logreg,108,target,0.999,0,11,839,38575
tree,108,source_heldout,0.05,36506,14124,18,9352
tree,108,source_heldout,0.1,36505,14124,19,9352
tree,108,source_heldout,0.15,36504,14123,20,9353
tree,108,source_heldout,0.2,36489,14118,35,9358
tree,108,source_heldout,0.25,36477,14106,47,9370
tree,108,source_heldout,0.3,36473,14106,51,9370
tree,108,source_heldout,0.35,36120,13799,404,9677
tree,108,source_heldout,0.4,30132,7813,6392,15663
tree,108,source_heldout,0.45,29747,7348,6777,16128
tree,108,source_heldout,0.5,29728,7321,6796,16155
tree,108,source_heldout,0.55,18594,267,17930,23209
tree,108,source_heldout,0.6,18573,239,17951,23237
tree,108,source_heldout,0.65,18572,236,17952,23240
tree,108,source_heldout,0.7,18567,229,17957,23247
tree,108,source_heldout,0.75,18566,226,17958,23250
tree,108,source_heldout,0.8,17574,49,18950,23427
tree,108,source_heldout,0.85,17572,49,18952,23427
tree,108,source_heldout,0.9,17572,49,18952,23427
tree,108,source_heldout,0.95,17425,37,19099,23439
tree,108,source_heldout,0.975,17364,36,19160,23440
tree,108,source_heldout,0.99,15915,23,20609,23453
tree,108,source_heldout,0.995,15915,23,20609,23453
tree,108,source_heldout,0.999,14299,20,22225,23456
tree,108,target,0.05,697,29599,142,8987
tree,108,target,0.1,697,29599,142,8987
tree,108,target,0.15,697,29599,142,8987
tree,108,target,0.2,697,29599,142,8987
tree,108,target,0.25,697,29599,142,8987
tree,108,target,0.3,697,29599,142,8987
tree,108,target,0.35,697,29599,142,8987
tree,108,target,0.4,697,29599,142,8987
tree,108,target,0.45,697,29599,142,8987
tree,108,target,0.5,697,29599,142,8987
tree,108,target,0.55,697,29599,142,8987
tree,108,target,0.6,697,29599,142,8987
tree,108,target,0.65,697,29599,142,8987
tree,108,target,0.7,697,29566,142,9020
tree,108,target,0.75,697,29566,142,9020
tree,108,target,0.8,697,29160,142,9426
tree,108,target,0.85,697,29160,142,9426
tree,108,target,0.9,697,29160,142,9426
tree,108,target,0.95,697,29160,142,9426
tree,108,target,0.975,697,29160,142,9426
tree,108,target,0.99,697,29160,142,9426
tree,108,target,0.995,697,29160,142,9426
tree,108,target,0.999,697,29160,142,9426
rf,108,source_heldout,0.05,36335,14062,189,9414
rf,108,source_heldout,0.1,36107,13894,417,9582
rf,108,source_heldout,0.15,35830,13691,694,9785
rf,108,source_heldout,0.2,35420,13404,1104,10072
rf,108,source_heldout,0.25,34924,13016,1600,10460
rf,108,source_heldout,0.3,34382,12532,2142,10944
rf,108,source_heldout,0.35,33711,11927,2813,11549
rf,108,source_heldout,0.4,33082,11308,3442,12168
rf,108,source_heldout,0.45,32395,10611,4129,12865
rf,108,source_heldout,0.5,31899,10066,4625,13410
rf,108,source_heldout,0.55,20260,2508,16264,20968
rf,108,source_heldout,0.6,19865,2046,16659,21430
rf,108,source_heldout,0.65,19518,1587,17006,21889
rf,108,source_heldout,0.7,19260,1236,17264,22240
rf,108,source_heldout,0.75,19050,959,17474,22517
rf,108,source_heldout,0.8,17917,583,18607,22893
rf,108,source_heldout,0.85,17793,418,18731,23058
rf,108,source_heldout,0.9,17668,262,18856,23214
rf,108,source_heldout,0.95,17523,105,19001,23371
rf,108,source_heldout,0.975,17446,38,19078,23438
rf,108,source_heldout,0.99,16484,8,20040,23468
rf,108,source_heldout,0.995,16287,4,20237,23472
rf,108,source_heldout,0.999,10667,1,25857,23475
rf,108,target,0.05,837,36194,2,2392
rf,108,target,0.1,837,35413,2,3173
rf,108,target,0.15,837,30639,2,7947
rf,108,target,0.2,837,30314,2,8272
rf,108,target,0.25,837,30273,2,8313
rf,108,target,0.3,837,30156,2,8430
rf,108,target,0.35,837,30117,2,8469
rf,108,target,0.4,836,30096,3,8490
rf,108,target,0.45,798,29988,41,8598
rf,108,target,0.5,738,29825,101,8761
rf,108,target,0.55,736,5553,103,33033
rf,108,target,0.6,736,5505,103,33081
rf,108,target,0.65,736,5474,103,33112
rf,108,target,0.7,440,5014,399,33572
rf,108,target,0.75,440,5013,399,33573
rf,108,target,0.8,0,4403,839,34183
rf,108,target,0.85,0,4399,839,34187
rf,108,target,0.9,0,4399,839,34187
rf,108,target,0.95,0,4393,839,34193
rf,108,target,0.975,0,4391,839,34195
rf,108,target,0.99,0,4385,839,34201
rf,108,target,0.995,0,4385,839,34201
rf,108,target,0.999,0,4385,839,34201
xgboost,108,source_heldout,0.05,36520,14144,4,9332
xgboost,108,source_heldout,0.1,36520,14128,4,9348
xgboost,108,source_heldout,0.15,36520,14127,4,9349
xgboost,108,source_heldout,0.2,36518,14122,6,9354
xgboost,108,source_heldout,0.25,36518,14120,6,9356
xgboost,108,source_heldout,0.3,36512,14113,12,9363
xgboost,108,source_heldout,0.35,36306,13917,218,9559
xgboost,108,source_heldout,0.4,31859,9599,4665,13877
xgboost,108,source_heldout,0.45,29882,7510,6642,15966
xgboost,108,source_heldout,0.5,29685,7254,6839,16222
xgboost,108,source_heldout,0.55,18557,206,17967,23270
xgboost,108,source_heldout,0.6,18555,205,17969,23271
xgboost,108,source_heldout,0.65,18550,203,17974,23273
xgboost,108,source_heldout,0.7,18540,196,17984,23280
xgboost,108,source_heldout,0.75,18539,195,17985,23281
xgboost,108,source_heldout,0.8,17547,20,18977,23456
xgboost,108,source_heldout,0.85,17545,19,18979,23457
xgboost,108,source_heldout,0.9,17514,15,19010,23461
xgboost,108,source_heldout,0.95,17496,14,19028,23462
xgboost,108,source_heldout,0.975,17475,14,19049,23462
xgboost,108,source_heldout,0.99,17391,13,19133,23463
xgboost,108,source_heldout,0.995,16427,6,20097,23470
xgboost,108,source_heldout,0.999,14386,2,22138,23474
xgboost,108,target,0.05,837,30247,2,8339
xgboost,108,target,0.1,837,30166,2,8420
xgboost,108,target,0.15,837,29969,2,8617
xgboost,108,target,0.2,837,29893,2,8693
xgboost,108,target,0.25,837,29892,2,8694
xgboost,108,target,0.3,837,29786,2,8800
xgboost,108,target,0.35,837,29780,2,8806
xgboost,108,target,0.4,837,29561,2,9025
xgboost,108,target,0.45,837,29551,2,9035
xgboost,108,target,0.5,837,29550,2,9036
xgboost,108,target,0.55,837,29544,2,9042
xgboost,108,target,0.6,837,29541,2,9045
xgboost,108,target,0.65,837,8077,2,30509
xgboost,108,target,0.7,837,8074,2,30512
xgboost,108,target,0.75,837,8072,2,30514
xgboost,108,target,0.8,837,5577,2,33009
xgboost,108,target,0.85,739,5544,100,33042
xgboost,108,target,0.9,739,5542,100,33044
xgboost,108,target,0.95,595,5056,244,33530
xgboost,108,target,0.975,440,5045,399,33541
xgboost,108,target,0.99,440,4998,399,33588
xgboost,108,target,0.995,440,4998,399,33588
xgboost,108,target,0.999,0,59,839,38527
hgb,108,source_heldout,0.05,36524,14143,0,9333
hgb,108,source_heldout,0.1,36524,14129,0,9347
hgb,108,source_heldout,0.15,36522,14121,2,9355
hgb,108,source_heldout,0.2,36522,14120,2,9356
hgb,108,source_heldout,0.25,36522,14117,2,9359
hgb,108,source_heldout,0.3,36521,14112,3,9364
hgb,108,source_heldout,0.35,36482,14078,42,9398
hgb,108,source_heldout,0.4,31130,8794,5394,14682
hgb,108,source_heldout,0.45,29704,7269,6820,16207
hgb,108,source_heldout,0.5,29688,7251,6836,16225
hgb,108,source_heldout,0.55,18561,204,17963,23272
hgb,108,source_heldout,0.6,18559,204,17965,23272
hgb,108,source_heldout,0.65,18552,200,17972,23276
hgb,108,source_heldout,0.7,18550,199,17974,23277
hgb,108,source_heldout,0.75,18550,198,17974,23278
hgb,108,source_heldout,0.8,17552,21,18972,23455
hgb,108,source_heldout,0.85,17543,19,18981,23457
hgb,108,source_heldout,0.9,17520,15,19004,23461
hgb,108,source_heldout,0.95,17497,13,19027,23463
hgb,108,source_heldout,0.975,17485,13,19039,23463
hgb,108,source_heldout,0.99,16544,5,19980,23471
hgb,108,source_heldout,0.995,16530,5,19994,23471
hgb,108,source_heldout,0.999,12717,1,23807,23475
hgb,108,target,0.05,837,30246,2,8340
hgb,108,target,0.1,837,30186,2,8400
hgb,108,target,0.15,837,30165,2,8421
hgb,108,target,0.2,837,30164,2,8422
hgb,108,target,0.25,837,30164,2,8422
hgb,108,target,0.3,837,30145,2,8441
hgb,108,target,0.35,837,30039,2,8547
hgb,108,target,0.4,837,30039,2,8547
hgb,108,target,0.45,837,30039,2,8547
hgb,108,target,0.5,837,30013,2,8573
hgb,108,target,0.55,837,29853,2,8733
hgb,108,target,0.6,837,29853,2,8733
hgb,108,target,0.65,837,29853,2,8733
hgb,108,target,0.7,837,29447,2,9139
hgb,108,target,0.75,837,29446,2,9140
hgb,108,target,0.8,835,29446,4,9140
hgb,108,target,0.85,739,29441,100,9145
hgb,108,target,0.9,599,29401,240,9185
hgb,108,target,0.95,599,29401,240,9185
hgb,108,target,0.975,599,29294,240,9292
hgb,108,target,0.99,599,29069,240,9517
hgb,108,target,0.995,156,7020,683,31566
hgb,108,target,0.999,156,4456,683,34130
mlp,108,source_heldout,0.05,36518,14205,6,9271
mlp,108,source_heldout,0.1,36517,14187,7,9289
mlp,108,source_heldout,0.15,36517,14180,7,9296
mlp,108,source_heldout,0.2,36517,14160,7,9316
mlp,108,source_heldout,0.25,36516,14155,8,9321
mlp,108,source_heldout,0.3,36514,14152,10,9324
mlp,108,source_heldout,0.35,36353,14006,171,9470
mlp,108,source_heldout,0.4,34560,12211,1964,11265
mlp,108,source_heldout,0.45,29677,7289,6847,16187
mlp,108,source_heldout,0.5,29677,7287,6847,16189
mlp,108,source_heldout,0.55,18546,239,17978,23237
