model,split_seed,domain,bin,mean_score,attack_freq,n
logreg,104,target,11,0.1615440029510011,0.6279993584919626,81059
logreg,104,target,12,0.6156914679995904,0.9270161240577851,81059
logreg,104,target,13,0.740384714666084,0.9513934294772943,81059
logreg,104,target,14,0.8725186785345255,0.9070060079695037,81059
tree,104,source_heldout,0,0.00018267898276554356,0.9162121212121213,6600
tree,104,source_heldout,1,0.011352717315710649,0.9898484848484849,6600
tree,104,source_heldout,2,0.011406275432916432,1.0,6600
tree,104,source_heldout,3,0.08964252348135122,0.9345454545454546,6600
tree,104,source_heldout,4,0.8652042253446145,0.9912121212121212,6600
tree,104,source_heldout,5,1.0,1.0,6599
tree,104,source_heldout,6,1.0,1.0,6599
tree,104,source_heldout,7,1.0,1.0,6599
tree,104,source_heldout,8,1.0,1.0,6599
tree,104,source_heldout,9,1.0,1.0,6599
tree,104,source_heldout,10,1.0,1.0,6599
tree,104,source_heldout,11,1.0,1.0,6599
tree,104,source_heldout,12,1.0,1.0,6599
tree,104,source_heldout,13,1.0,1.0,6599
tree,104,source_heldout,14,1.0,0.9822700409152902,6599
tree,104,target,0,0.0,0.9372933629410314,81060
tree,104,target,1,0.0,0.01778929188255613,81060
tree,104,target,2,0.0,0.14246237355045646,81060
tree,104,target,3,0.0,0.8452627683197631,81060
tree,104,target,4,0.0,0.9997656028325047,81059
tree,104,target,5,0.004502680733484412,0.8706251002356309,81059
tree,104,target,6,0.05260850425300834,0.3638090773387286,81059
tree,104,target,7,0.08645164403052394,0.0901195425554226,81059
tree,104,target,8,0.15615816150412895,0.9268064002763419,81059
tree,104,target,9,0.9073395983414331,0.924437755215337,81059
tree,104,target,10,1.0,0.626222874696209,81059
tree,104,target,11,1.0,0.0,81059
tree,104,target,12,1.0,0.43629948555990083,81059
tree,104,target,13,1.0,0.9999013064557914,81059
tree,104,target,14,1.0,0.925548057587683,81059
rf,104,source_heldout,0,0.07920514072380888,0.8693939393939394,6600
rf,104,source_heldout,1,0.23871436278620883,0.9998484848484849,6600
rf,104,source_heldout,2,0.2450498420325413,0.9983333333333333,6600
rf,104,source_heldout,3,0.373800952745489,0.9743939393939394,6600
rf,104,source_heldout,4,0.5888843605639381,0.9816666666666667,6600
rf,104,source_heldout,5,0.7255488995908471,0.9990907713289893,6599
rf,104,source_heldout,6,0.7879246970286775,0.9948477041976057,6599
rf,104,source_heldout,7,0.847973362567098,0.9984846188816487,6599
rf,104,source_heldout,8,0.9086865530307264,0.998787695105319,6599
rf,104,source_heldout,9,0.9276434172152753,1.0,6599
rf,104,source_heldout,10,0.9276434172152753,1.0,6599
rf,104,source_heldout,11,0.934678258561104,1.0,6599
rf,104,source_heldout,12,0.9542327545207251,0.9995453856644946,6599
rf,104,source_heldout,13,0.9914341781469286,0.9996969237763298,6599
rf,104,source_heldout,14,0.9999922964673538,1.0,6599
rf,104,target,0,0.033063949623955,0.692832469775475,81060
rf,104,target,1,0.06854799609204745,0.0,81060
rf,104,target,2,0.18324399254362828,0.6605847520355292,81060
rf,104,target,3,0.29397057179114716,0.7039353565260301,81060
rf,104,target,4,0.39410854048428534,0.904328945582847,81059
rf,104,target,5,0.40267378517783114,0.28644567537225973,81059
rf,104,target,6,0.40267378517783114,0.00020972378144314634,81059
rf,104,target,7,0.40267378517783114,0.9666292453644876,81059
rf,104,target,8,0.4052415124942467,0.972008043523853,81059
rf,104,target,9,0.5230570800081877,0.8573631552326083,81059
rf,104,target,10,0.6030407696739419,0.2862606249768687,81059
rf,104,target,11,0.6146554212260047,0.0,81059
rf,104,target,12,0.6146554212260047,0.8433239985689436,81059
rf,104,target,13,0.617517666145964,0.9905624298350584,81059
rf,104,target,14,0.6548980336518228,0.9418571657681442,81059
xgboost,104,source_heldout,0,0.023814557120203972,0.8563636363636363,6600
xgboost,104,source_heldout,1,0.13886834681034088,0.9846969696969697,6600
xgboost,104,source_heldout,2,0.17674951255321503,0.9957575757575757,6600
xgboost,104,source_heldout,3,0.26810747385025024,0.9869696969696969,6600
xgboost,104,source_heldout,4,0.6674573421478271,0.9956060606060606,6600
xgboost,104,source_heldout,5,0.826618492603302,0.9960600090922868,6599
xgboost,104,source_heldout,6,0.8994852900505066,1.0,6599
xgboost,104,source_heldout,7,0.9170501828193665,0.9996969237763298,6599
xgboost,104,source_heldout,8,0.9314855337142944,0.9998484618881649,6599
xgboost,104,source_heldout,9,0.9338518977165222,1.0,6599
xgboost,104,source_heldout,10,0.9480046629905701,0.9996969237763298,6599
xgboost,104,source_heldout,11,0.9780648350715637,0.9993938475526595,6599
xgboost,104,source_heldout,12,0.9929330348968506,1.0,6599
xgboost,104,source_heldout,13,0.9994270205497742,1.0,6599
xgboost,104,source_heldout,14,0.9999678134918213,1.0,6599
xgboost,104,target,0,0.004952235147356987,0.8692943498642981,81060
xgboost,104,target,1,0.030284129083156586,0.8584505304712559,81060
xgboost,104,target,2,0.04567154124379158,0.5035405872193437,81060
xgboost,104,target,3,0.051526304334402084,0.0388107574636072,81060
xgboost,104,target,4,0.06629268079996109,0.5886946545109119,81059
xgboost,104,target,5,0.07169676572084427,0.46260131509147656,81059
xgboost,104,target,6,0.07749377936124802,0.4815751489655683,81059
xgboost,104,target,7,0.08246692270040512,0.6675754697195869,81059
xgboost,104,target,8,0.11037670820951462,0.6936922488557717,81059
xgboost,104,target,9,0.22968840599060059,0.7961608211302879,81059
xgboost,104,target,10,0.27140092849731445,0.5575938513921959,81059
xgboost,104,target,11,0.27140092849731445,0.00024673386052134863,81059
xgboost,104,target,12,0.27140092849731445,0.6954440592654733,81059
xgboost,104,target,13,0.27140092849731445,1.0,81059
xgboost,104,target,14,0.4019255042076111,0.8926584339801873,81059
hgb,104,source_heldout,0,0.02310601638606961,0.8695454545454545,6600
hgb,104,source_heldout,1,0.059150891123777166,0.9996969696969698,6600
hgb,104,source_heldout,2,0.061934254685460634,0.9975757575757576,6600
hgb,104,source_heldout,3,0.1937000318454423,0.9596969696969697,6600
hgb,104,source_heldout,4,0.6142571989350903,0.9922727272727273,6600
hgb,104,source_heldout,5,0.672748099263643,1.0,6599
hgb,104,source_heldout,6,0.6739896643956974,1.0,6599
hgb,104,source_heldout,7,0.7122918011902031,0.998787695105319,6599
hgb,104,source_heldout,8,0.8265210634202274,0.9974238520988028,6599
hgb,104,source_heldout,9,0.9199469676462523,0.9998484618881649,6599
hgb,104,source_heldout,10,0.9819808024394597,0.9993938475526595,6599
hgb,104,source_heldout,11,0.9932014362675863,0.9998484618881649,6599
hgb,104,source_heldout,12,0.9985197395672007,1.0,6599
hgb,104,source_heldout,13,0.9996697193646715,1.0,6599
hgb,104,source_heldout,14,0.9999524417907956,1.0,6599
hgb,104,target,0,0.005735974307539152,0.902714038983469,81060
hgb,104,target,1,0.04381119665826217,0.7605477424130274,81060
hgb,104,target,2,0.07099762115547464,0.9171971379225266,81060
hgb,104,target,3,0.09191734579766746,0.09032815198618308,81060
hgb,104,target,4,0.10625879082301404,0.3650550833343614,81059
hgb,104,target,5,0.13585518456721254,0.8666526850812372,81059
hgb,104,target,6,0.13661616918395625,0.09259921785366215,81059
hgb,104,target,7,0.13661616918395625,0.1606854266645283,81059
hgb,104,target,8,0.13661616918395625,1.0,81059
hgb,104,target,9,0.1403104969486659,0.7362291664096522,81059
hgb,104,target,10,0.15023929794133978,0.38853181016296773,81059
hgb,104,target,11,0.15426036366750834,0.9164559148274714,81059
hgb,104,target,12,0.1672968204408651,0.4164250730949062,81059
hgb,104,target,13,0.26170281280288227,0.7176130966333165,81059
hgb,104,target,14,0.49064524167755497,0.7752994732232078,81059
mlp,104,source_heldout,0,0.14873097836971283,0.8519696969696969,6600
mlp,104,source_heldout,1,0.47908100485801697,0.973939393939394,6600
mlp,104,source_heldout,2,0.6858313083648682,0.9977272727272727,6600
mlp,104,source_heldout,3,0.703178882598877,0.9984848484848485,6600
mlp,104,source_heldout,4,0.8020115494728088,0.9968181818181818,6600
mlp,104,source_heldout,5,0.8961135149002075,0.9968176996514624,6599
mlp,104,source_heldout,6,0.9811203479766846,0.9996969237763298,6599
mlp,104,source_heldout,7,0.9894862771034241,1.0,6599
mlp,104,source_heldout,8,0.9902202486991882,1.0,6599
mlp,104,source_heldout,9,0.9923627376556396,1.0,6599
mlp,104,source_heldout,10,0.9938935041427612,1.0,6599
mlp,104,source_heldout,11,0.993893563747406,1.0,6599
mlp,104,source_heldout,12,0.9938936233520508,1.0,6599
mlp,104,source_heldout,13,0.9952309131622314,1.0,6599
mlp,104,source_heldout,14,0.9987472295761108,0.9986361569934838,6599
mlp,104,target,0,0.0127321882173419,0.8112879348630644,81060
mlp,104,target,1,0.050881147384643555,0.7971132494448556,81060
mlp,104,target,2,0.12935808300971985,0.5222181100419442,81060
mlp,104,target,3,0.2188587635755539,0.7222181100419443,81060
mlp,104,target,4,0.23726800084114075,0.4998334546441481,81059
mlp,104,target,5,0.23748189210891724,0.5000678518116434,81059
mlp,104,target,6,0.23759333789348602,0.4999444848813827,81059
mlp,104,target,7,0.2647482752799988,0.9596960238838377,81059
mlp,104,target,8,0.3557519018650055,0.634648836033013,81059
mlp,104,target,9,0.4086020588874817,0.05915444305999334,81059
mlp,104,target,10,0.49153539538383484,0.9137295056687105,81059
mlp,104,target,11,0.4947240948677063,0.09953243933431205,81059
mlp,104,target,12,0.4947240948677063,0.15375220518387842,81059
mlp,104,target,13,0.4947240948677063,1.0,81059
mlp,104,target,14,0.5579335689544678,0.9331351237987145,81059
majority,105,source_heldout,0,1.0,1.0,5947
majority,105,source_heldout,1,1.0,1.0,5947
majority,105,source_heldout,2,1.0,1.0,5947
majority,105,source_heldout,3,1.0,1.0,5947
majority,105,source_heldout,4,1.0,1.0,5947
majority,105,source_heldout,5,1.0,1.0,5947
majority,105,source_heldout,6,1.0,1.0,5947
majority,105,source_heldout,7,1.0,1.0,5946
majority,105,source_heldout,8,1.0,1.0,5946
majority,105,source_heldout,9,1.0,1.0,5946
majority,105,source_heldout,10,1.0,1.0,5946
majority,105,source_heldout,11,1.0,1.0,5946
majority,105,source_heldout,12,1.0,1.0,5946
majority,105,source_heldout,13,1.0,1.0,5946
majority,105,source_heldout,14,1.0,0.9833501513622603,5946
majority,105,target,0,1.0,0.6740562546262028,81060
majority,105,target,1,1.0,0.9991241056007896,81060
majority,105,target,2,1.0,0.8441894892672095,81060
majority,105,target,3,1.0,0.00011102886750555144,81060
majority,105,target,4,1.0,0.00011103023723460689,81059
majority,105,target,5,1.0,0.00011103023723460689,81059
majority,105,target,6,1.0,0.09024290948568327,81059
majority,105,target,7,1.0,0.9112498303704709,81059
majority,105,target,8,1.0,0.45825879914630085,81059
majority,105,target,9,1.0,0.7346130596232374,81059
majority,105,target,10,1.0,0.9997285927534265,81059
majority,105,target,11,1.0,0.9997285927534265,81059
majority,105,target,12,1.0,0.999642235902244,81059
majority,105,target,13,1.0,0.6620362945508826,81059
majority,105,target,14,1.0,0.7331326564601093,81059
stratified,105,source_heldout,0,0.0,1.0,5947
stratified,105,source_heldout,1,0.8580797040524635,0.9986547839246679,5947
stratified,105,source_heldout,2,1.0,1.0,5947
stratified,105,source_heldout,3,1.0,1.0,5947
stratified,105,source_heldout,4,1.0,1.0,5947
stratified,105,source_heldout,5,1.0,1.0,5947
stratified,105,source_heldout,6,1.0,1.0,5947
stratified,105,source_heldout,7,1.0,1.0,5946
stratified,105,source_heldout,8,1.0,1.0,5946
stratified,105,source_heldout,9,1.0,1.0,5946
stratified,105,source_heldout,10,1.0,1.0,5946
stratified,105,source_heldout,11,1.0,1.0,5946
stratified,105,source_heldout,12,1.0,1.0,5946
stratified,105,source_heldout,13,1.0,1.0,5946
stratified,105,source_heldout,14,1.0,0.9846955936764211,5946
stratified,105,target,0,0.0,0.5914877868245744,81060
stratified,105,target,1,0.8641870219590427,0.6610658771280533,81060
stratified,105,target,2,1.0,0.9990870959782877,81060
stratified,105,target,3,1.0,0.7662472242783124,81060
stratified,105,target,4,1.0,0.00012336693026067432,81059
stratified,105,target,5,1.0,0.00012336693026067432,81059
stratified,105,target,6,1.0,0.0008759052048507877,81059
stratified,105,target,7,1.0,0.46852292774398896,81059
stratified,105,target,8,1.0,0.5269371692224183,81059
stratified,105,target,9,1.0,0.6654165484400252,81059
stratified,105,target,10,1.0,0.9853316719920058,81059
stratified,105,target,11,1.0,0.9997285927534265,81059
stratified,105,target,12,1.0,0.9996792459813223,81059
stratified,105,target,13,1.0,0.6974672769217484,81059
stratified,105,target,14,1.0,0.74423568018357,81059
logreg,105,source_heldout,0,0.32844646964519014,0.986211535227846,5947
logreg,105,source_heldout,1,0.6871817330090707,0.999327391962334,5947
logreg,105,source_heldout,2,0.7262948739042899,1.0,5947
logreg,105,source_heldout,3,0.7271206209076718,1.0,5947
logreg,105,source_heldout,4,0.7301548702319027,0.9998318479905834,5947
logreg,105,source_heldout,5,0.8332395509824464,1.0,5947
logreg,105,source_heldout,6,0.8987145497566034,1.0,5947
logreg,105,source_heldout,7,0.9220278555640165,1.0,5946
logreg,105,source_heldout,8,0.9251331711849482,1.0,5946
logreg,105,source_heldout,9,0.930787518914411,1.0,5946
logreg,105,source_heldout,10,0.9312334186907296,0.9998318197107299,5946
logreg,105,source_heldout,11,0.9312583694855384,1.0,5946
logreg,105,source_heldout,12,0.9312592292910593,1.0,5946
logreg,105,source_heldout,13,0.9312611026843199,1.0,5946
logreg,105,source_heldout,14,0.9630797069504253,0.998150016818029,5946
logreg,105,target,0,0.0353735404837375,0.5543671354552183,81060
logreg,105,target,1,0.06855237511753202,0.5006661732050333,81060
logreg,105,target,2,0.07005679768915124,0.500012336540834,81060
logreg,105,target,3,0.07017733782015323,0.49996299037749814,81060
logreg,105,target,4,0.07443206518614967,0.1643987712653746,81059
logreg,105,target,5,0.07754278473028066,0.053442554188924116,81059
logreg,105,target,6,0.09675782933314775,0.8813580231683095,81059
logreg,105,target,7,0.12640471808243212,0.9998272862976351,81059
logreg,105,target,8,0.12656406066923445,0.007981840387865629,81059
logreg,105,target,9,0.12656406066923445,0.24530280413032482,81059
logreg,105,target,10,0.12656406066923445,1.0,81059
logreg,105,target,11,0.15128556635561424,0.9189232534326849,81059
logreg,105,target,12,0.5809608659239215,0.9084740744396057,81059
logreg,105,target,13,0.737418147372415,0.9539717983197424,81059
logreg,105,target,14,0.8564656014487874,0.9176525740509999,81059
tree,105,source_heldout,0,0.03849339703570113,0.9986547839246679,5947
tree,105,source_heldout,1,0.03994686086706545,1.0,5947
tree,105,source_heldout,2,0.05465317676081071,0.9915923995291743,5947
tree,105,source_heldout,3,0.1758145655124039,0.9988229359340844,5947
tree,105,source_heldout,4,0.840883196200245,0.9988229359340844,5947
tree,105,source_heldout,5,0.997815279091501,1.0,5947
tree,105,source_heldout,6,1.0,1.0,5947
tree,105,source_heldout,7,1.0,1.0,5946
tree,105,source_heldout,8,1.0,1.0,5946
tree,105,source_heldout,9,1.0,1.0,5946
tree,105,source_heldout,10,1.0,1.0,5946
tree,105,source_heldout,11,1.0,1.0,5946
tree,105,source_heldout,12,1.0,1.0,5946
tree,105,source_heldout,13,1.0,1.0,5946
tree,105,source_heldout,14,1.0,0.9954591321897074,5946
tree,105,target,0,0.017305527243257617,0.63713298791019,81060
tree,105,target,1,0.06487586205855952,0.42432765852454973,81060
tree,105,target,2,0.08940595484764358,0.24441154700222056,81060
tree,105,target,3,0.13064596296228578,0.8180977054034049,81060
tree,105,target,4,0.6182832614034472,0.6406074587646036,81059
tree,105,target,5,1.0,0.9998026129115829,81059
tree,105,target,6,1.0,0.7635919515414697,81059
tree,105,target,7,1.0,0.00011103023723460689,81059
tree,105,target,8,1.0,0.00011103023723460689,81059
tree,105,target,9,1.0,0.00011103023723460689,81059
tree,105,target,10,1.0,0.638670597959511,81059
tree,105,target,11,1.0,0.98572644616884,81059
tree,105,target,12,1.0,0.9999753266139478,81059
tree,105,target,13,1.0,0.9999136431488175,81059
tree,105,target,14,1.0,0.9537497378452732,81059
rf,105,source_heldout,0,0.2769027351804048,0.993442071632756,5947
rf,105,source_heldout,1,0.2867907149213896,1.0,5947
rf,105,source_heldout,2,0.3495540641687718,0.9961325037834202,5947
rf,105,source_heldout,3,0.7237187787582551,0.9964688078022532,5947
rf,105,source_heldout,4,0.7863050797474299,0.9989910879435009,5947
rf,105,source_heldout,5,0.8827072138310054,0.9991592399529174,5947
rf,105,source_heldout,6,0.9082137574923294,0.999663695981167,5947
rf,105,source_heldout,7,0.9548343312500056,0.9994954591321897,5946
rf,105,source_heldout,8,0.9684816506775318,1.0,5946
rf,105,source_heldout,9,0.9723964653167958,1.0,5946
rf,105,source_heldout,10,0.9754013366181147,1.0,5946
rf,105,source_heldout,11,0.9767521865431537,1.0,5946
rf,105,source_heldout,12,0.9795035153744581,1.0,5946
rf,105,source_heldout,13,0.9893802419071409,1.0,5946
rf,105,source_heldout,14,0.9999535562859889,1.0,5946
rf,105,target,0,0.17700608539032342,0.49838391315075253,81060
rf,105,target,1,0.24041566158509395,0.0,81060
rf,105,target,2,0.25184269140827953,0.8017887984209228,81060
rf,105,target,3,0.40049357154047616,0.5272020725388601,81060
rf,105,target,4,0.6205946736994583,0.8158748565859436,81059
rf,105,target,5,0.7635612414068256,0.9378477405346722,81059
rf,105,target,6,0.8258578260763618,0.9685537694765541,81059
rf,105,target,7,0.847027388533429,0.0,81059
rf,105,target,8,0.847027388533429,0.30442023711123994,81059
rf,105,target,9,0.847027388533429,1.0,81059
rf,105,target,10,0.8712744032127645,0.9995558790510616,81059
rf,105,target,11,0.890413919162702,0.4046311945619857,81059
rf,105,target,12,0.890413919162702,0.00022206047446921378,81059
rf,105,target,13,0.890413919162702,0.8484313894817356,81059
rf,105,target,14,0.8904384986421565,0.9994325121208009,81059
xgboost,105,source_heldout,0,0.2096307873725891,0.9885656633596771,5947
xgboost,105,source_heldout,1,0.3321329951286316,0.9991592399529174,5947
xgboost,105,source_heldout,2,0.4119926989078522,0.9979821758870019,5947
xgboost,105,source_heldout,3,0.8012936115264893,0.9983184799058349,5947
xgboost,105,source_heldout,4,0.9654871225357056,0.999327391962334,5947
xgboost,105,source_heldout,5,0.9802398681640625,1.0,5947
xgboost,105,source_heldout,6,0.9823402762413025,1.0,5947
xgboost,105,source_heldout,7,0.9836587309837341,1.0,5946
xgboost,105,source_heldout,8,0.985408365726471,1.0,5946
xgboost,105,source_heldout,9,0.9870139956474304,1.0,5946
xgboost,105,source_heldout,10,0.9912703633308411,1.0,5946
xgboost,105,source_heldout,11,0.9928610324859619,1.0,5946
xgboost,105,source_heldout,12,0.9964503645896912,1.0,5946
xgboost,105,source_heldout,13,0.9994843602180481,1.0,5946
xgboost,105,source_heldout,14,0.9998579621315002,1.0,5946
xgboost,105,target,0,0.04530545696616173,0.4584628670120898,81060
xgboost,105,target,1,0.11583530157804489,0.13958795953614606,81060
xgboost,105,target,2,0.12661777436733246,0.3038243276585246,81060
xgboost,105,target,3,0.17035558819770813,0.834159881569208,81060
xgboost,105,target,4,0.22283202409744263,0.8897716478120875,81059
xgboost,105,target,5,0.6162306070327759,0.9586474049766219,81059
xgboost,105,target,6,0.7862263321876526,0.6292947112596997,81059
xgboost,105,target,7,0.7862263321876526,0.00024673386052134863,81059
xgboost,105,target,8,0.7862263321876526,0.6237431993979694,81059
xgboost,105,target,9,0.7862263321876526,1.0,81059
xgboost,105,target,10,0.8293287754058838,0.7982580589447192,81059
xgboost,105,target,11,0.8501697182655334,0.7247807152814616,81059
xgboost,105,target,12,0.8527481555938721,0.12115866220900826,81059
xgboost,105,target,13,0.8527758121490479,0.9102628949283855,81059
xgboost,105,target,14,0.905838668346405,0.7141464858929916,81059
hgb,105,source_heldout,0,0.057837111159909825,0.999663695981167,5947
hgb,105,source_heldout,1,0.0649745290130983,0.9986547839246679,5947
hgb,105,source_heldout,2,0.14225391118421657,0.9890701193879267,5947
hgb,105,source_heldout,3,0.7850056122650108,0.9963006557928368,5947
hgb,105,source_heldout,4,0.9462440887350358,0.999663695981167,5947
hgb,105,source_heldout,5,0.9785789933409446,1.0,5947
hgb,105,source_heldout,6,0.9835829978974115,1.0,5947
hgb,105,source_heldout,7,0.9846622664749172,1.0,5946
hgb,105,source_heldout,8,0.9846622664749172,1.0,5946
hgb,105,source_heldout,9,0.9848870028838314,1.0,5946
hgb,105,source_heldout,10,0.9917104954698532,1.0,5946
hgb,105,source_heldout,11,0.9971178917361302,1.0,5946
hgb,105,source_heldout,12,0.9986374681017226,1.0,5946
hgb,105,source_heldout,13,0.9998067748789214,1.0,5946
hgb,105,source_heldout,14,0.9999362652098204,1.0,5946
hgb,105,target,0,0.042159857377477156,0.452726375524303,81060
hgb,105,target,1,0.11270905629296255,0.8214779175919072,81060
hgb,105,target,2,0.15148858253755074,0.728966197878115,81060
hgb,105,target,3,0.1714044022709442,0.0,81060
hgb,105,target,4,0.26860283495627885,0.6183027177734737,81059
hgb,105,target,5,0.7868535417692245,0.9710211080817676,81059
hgb,105,target,6,0.8161116925187486,0.18885009684304024,81059
hgb,105,target,7,0.8161116925187486,0.3074303902096004,81059
hgb,105,target,8,0.8161116925187486,1.0,81059
hgb,105,target,9,0.845858898185181,0.9929434115890894,81059
hgb,105,target,10,0.8534994760772765,0.15897062633390494,81059
hgb,105,target,11,0.8534994760772765,0.09431401818428552,81059
hgb,105,target,12,0.8534994760772765,1.0,81059
hgb,105,target,13,0.8580675328906959,0.9993214818835663,81059
hgb,105,target,14,0.8898121476676146,0.7720179128782738,81059
mlp,105,source_heldout,0,0.5566932559013367,0.9852026231713469,5947
mlp,105,source_heldout,1,0.8264979720115662,1.0,5947
mlp,105,source_heldout,2,0.8309644460678101,1.0,5947
mlp,105,source_heldout,3,0.8774214386940002,0.9998318479905834,5947
mlp,105,source_heldout,4,0.965716540813446,0.999663695981167,5947
mlp,105,source_heldout,5,0.9952988028526306,0.9998318479905834,5947
mlp,105,source_heldout,6,0.9965713620185852,1.0,5947
mlp,105,source_heldout,7,0.9975953698158264,1.0,5946
mlp,105,source_heldout,8,0.9987305998802185,1.0,5946
mlp,105,source_heldout,9,0.9987305998802185,1.0,5946
mlp,105,source_heldout,10,0.9987305998802185,1.0,5946
mlp,105,source_heldout,11,0.9987452030181885,1.0,5946
mlp,105,source_heldout,12,0.9992364645004272,1.0,5946
mlp,105,source_heldout,13,0.9997786283493042,1.0,5946
mlp,105,source_heldout,14,0.9999623894691467,0.9988227379751093,5946
mlp,105,target,0,0.013416031375527382,0.5864298050826549,81060
mlp,105,target,1,0.0965513214468956,0.24777942264988898,81060
mlp,105,target,2,0.10609777271747589,0.2392301998519615,81060
mlp,105,target,3,0.1386716365814209,0.7156797433999507,81060
mlp,105,target,4,0.28983548283576965,0.8600032075401868,81059
mlp,105,target,5,0.5071340799331665,0.8079300262771562,81059
mlp,105,target,6,0.5548028349876404,0.504743458468523,81059
mlp,105,target,7,0.5556024312973022,0.5002035554349301,81059
mlp,105,target,8,0.555846095085144,0.5003022489791387,81059
mlp,105,target,9,0.5900819301605225,0.9548723769106453,81059
mlp,105,target,10,0.7804785966873169,0.6320951405766171,81059
mlp,105,target,11,0.7881656885147095,0.4910744025956402,81059
mlp,105,target,12,0.7881657481193542,0.9043042721967949,81059
mlp,105,target,13,0.7881658673286438,0.22342984739510727,81059
mlp,105,target,14,0.8213490843772888,0.9382671880975586,81059
majority,106,source_heldout,0,1.0,1.0,5853
majority,106,source_heldout,1,1.0,1.0,5853
majority,106,source_heldout,2,1.0,1.0,5853
majority,106,source_heldout,3,1.0,1.0,5853
majority,106,source_heldout,4,1.0,1.0,5853
majority,106,source_heldout,5,1.0,1.0,5853
majority,106,source_heldout,6,1.0,1.0,5853
majority,106,source_heldout,7,1.0,1.0,5853
majority,106,source_heldout,8,1.0,1.0,5853
majority,106,source_heldout,9,1.0,1.0,5853
majority,106,source_heldout,10,1.0,1.0,5853
majority,106,source_heldout,11,1.0,1.0,5853
majority,106,source_heldout,12,1.0,1.0,5853
majority,106,source_heldout,13,1.0,1.0,5853
majority,106,source_heldout,14,1.0,0.4103878352981377,5853
majority,106,target,0,1.0,0.6740562546262028,81060
majority,106,target,1,1.0,0.9991241056007896,81060
majority,106,target,2,1.0,0.8441894892672095,81060
majority,106,target,3,1.0,0.00011102886750555144,81060
majority,106,target,4,1.0,0.00011103023723460689,81059
majority,106,target,5,1.0,0.00011103023723460689,81059
majority,106,target,6,1.0,0.09024290948568327,81059
majority,106,target,7,1.0,0.9112498303704709,81059
majority,106,target,8,1.0,0.45825879914630085,81059
majority,106,target,9,1.0,0.7346130596232374,81059
majority,106,target,10,1.0,0.9997285927534265,81059
majority,106,target,11,1.0,0.9997285927534265,81059
majority,106,target,12,1.0,0.999642235902244,81059
majority,106,target,13,1.0,0.6620362945508826,81059
majority,106,target,14,1.0,0.7331326564601093,81059
stratified,106,source_heldout,0,0.09960703912523493,0.9678797198018111,5853
stratified,106,source_heldout,1,1.0,1.0,5853
stratified,106,source_heldout,2,1.0,1.0,5853
stratified,106,source_heldout,3,1.0,1.0,5853
stratified,106,source_heldout,4,1.0,1.0,5853
stratified,106,source_heldout,5,1.0,1.0,5853
stratified,106,source_heldout,6,1.0,1.0,5853
stratified,106,source_heldout,7,1.0,1.0,5853
stratified,106,source_heldout,8,1.0,1.0,5853
stratified,106,source_heldout,9,1.0,1.0,5853
stratified,106,source_heldout,10,1.0,1.0,5853
stratified,106,source_heldout,11,1.0,1.0,5853
stratified,106,source_heldout,12,1.0,1.0,5853
stratified,106,source_heldout,13,1.0,1.0,5853
stratified,106,source_heldout,14,1.0,0.4425081154963267,5853
stratified,106,target,0,0.10049346163335801,0.6383789785344189,81060
stratified,106,target,1,1.0,0.7012213175425611,81060
stratified,106,target,2,1.0,0.9990500863557858,81060
stratified,106,target,3,1.0,0.5752035529237601,81060
stratified,106,target,4,1.0,0.00012336693026067432,81059
stratified,106,target,5,1.0,0.00012336693026067432,81059
stratified,106,target,6,1.0,0.025055823535942955,81059
stratified,106,target,7,1.0,0.5713616008092871,81059
stratified,106,target,8,1.0,0.507321827310971,81059
stratified,106,target,9,1.0,0.6575210649033421,81059
stratified,106,target,10,1.0,0.9997409294464525,81059
stratified,106,target,11,1.0,0.9997409294464525,81059
stratified,106,target,12,1.0,0.9996915826743483,81059
stratified,106,target,13,1.0,0.6919774485251483,81059
stratified,106,target,14,1.0,0.7398191440802379,81059
logreg,106,source_heldout,0,0.11109307893753215,0.7536306167777208,5853
logreg,106,source_heldout,1,0.3415483838056001,0.7594396036220742,5853
logreg,106,source_heldout,2,0.5826585696276743,0.9841107124551512,5853
logreg,106,source_heldout,3,0.6210520239013101,0.9994874423372629,5853
logreg,106,source_heldout,4,0.6221921075062159,0.9998291474457544,5853
logreg,106,source_heldout,5,0.7102975898693461,0.9248248761318981,5853
logreg,106,source_heldout,6,0.8755761107150987,0.9952161284811208,5853
logreg,106,source_heldout,7,0.9268214615777745,0.9989748846745259,5853
logreg,106,source_heldout,8,0.936277175371268,0.9996582948915086,5853
logreg,106,source_heldout,9,0.9409200061293597,1.0,5853
logreg,106,source_heldout,10,0.9410921981996458,1.0,5853
logreg,106,source_heldout,11,0.9411017024851324,1.0,5853
logreg,106,source_heldout,12,0.9458399327130729,0.9993165897830173,5853
logreg,106,source_heldout,13,0.9757188370571224,0.9977789167948061,5853
logreg,106,source_heldout,14,0.9942784708538166,0.9981206219032974,5853
logreg,106,target,0,0.024539325470321005,0.4342092277325438,81060
logreg,106,target,1,0.04456569123219047,0.4508635578583765,81060
logreg,106,target,2,0.046719844734183384,0.4999753269183321,81060
logreg,106,target,3,0.04679251610586024,0.4999506538366642,81060
logreg,106,target,4,0.04882284211159764,0.7106428650735884,81059
logreg,106,target,5,0.059579075445606144,0.12379871451658668,81059
