model,split_seed,domain,n_train,n_eval,train_prevalence,threshold,tp,fp,tn,fn,accuracy,balanced_accuracy,precision,recall,f1,f1_macro,mcc,fpr,fnr,tnr,roc_auc,pr_auc,pr_auc_benign,brier
stratified,103,target,210621,39425,0.9442078425228254,0.5,789,36461,2125,50,0.07391249207355739,0.4977385160167586,0.021181208053691274,0.9404052443384983,0.04142928404526241,0.07284780852983172,-0.002859081945888507,0.944928212304981,0.05959475566150179,0.05507178769501892,0.4977385160167586,0.021187149953124988,0.9786250466955212,0.9260875079264426
logreg,103,source_heldout,210621,89379,0.9442078425228254,0.5,78793,847,3503,6236,0.920753197059712,0.865973836107032,0.9893646408839779,0.926660315892225,0.9569864394634084,0.7271269055859167,0.5054583665855271,0.1947126436781609,0.073339684107775,0.8052873563218391,0.9287963051956717,0.9949759192808723,0.6688616779526211,0.09224166241325707
logreg,103,target,210621,39425,0.9442078425228254,0.5,580,5807,32779,259,0.8461382371591629,0.7704020837437751,0.09080945670894003,0.6912991656734208,0.16053141433711596,0.53791956621022,0.2118266302843993,0.15049499818587053,0.30870083432657924,0.8495050018141295,0.846677347574049,0.40321656778997156,0.9909712873108175,0.1455850023218648
tree,103,source_heldout,210621,89379,0.9442078425228254,0.5,78803,326,4024,6226,0.9266941899103817,0.9259176970453489,0.9958801450795537,0.9267779228263299,0.9600872330315915,0.7556600548719601,0.5752466180660579,0.07494252873563219,0.07322207717367016,0.9250574712643678,0.9592399199029188,0.9964635617659641,0.7824648780260486,0.059581285804432796
tree,103,target,210621,39425,0.9442078425228254,0.5,839,8569,30017,0,0.7826506024096386,0.8889623179391489,0.08917942176870748,1.0,0.16375524543768907,0.519424085701513,0.2633910955352495,0.22207536412170217,0.0,0.7779246358782979,0.8894288083760951,0.0895219803670508,0.995293888153585,0.21926725646246334
rf,103,source_heldout,210621,89379,0.9442078425228254,0.5,81937,524,3826,3092,0.9595430694010897,0.9215880829299212,0.9936454808939984,0.963635935974785,0.9784106513821721,0.8287509415945294,0.6789408012936426,0.12045977011494254,0.03636406402521493,0.8795402298850574,0.9708729759948025,0.9985126253323134,0.5884685796450767,0.0343366362169139
rf,103,target,210621,39425,0.9442078425228254,0.5,839,33285,5301,0,0.15573874445149016,0.5686907168403048,0.02458680107841988,1.0,0.04799359322712582,0.14478427354294976,0.058118585510775124,0.8626185663193905,0.0,0.13738143368060954,0.8910090748483319,0.40725480893035665,0.9962633396924021,0.5400869637633597
xgboost,103,source_heldout,210621,89379,0.9442078425228254,0.5,77956,239,4111,7073,0.9181910739659204,0.9309370433860091,0.9969435385894239,0.9168166155076504,0.9552026662745675,0.742246627330666,0.5605107113689594,0.054942528735632185,0.08318338449234967,0.9450574712643678,0.9782634443988885,0.9985246069929399,0.8112305538364196,0.057022470980882645
xgboost,103,target,210621,39425,0.9442078425228254,0.5,738,29707,8879,101,0.2439315155358275,0.5548639798275474,0.0242404335687305,0.8796185935637664,0.047180667433831994,0.21025728069585053,0.03775869766373573,0.7698906339086715,0.12038140643623362,0.23010936609132845,0.7888947753627069,0.3184672463643681,0.9939832557190156,0.7133921384811401
hgb,103,source_heldout,210621,89379,0.9442078425228254,0.5,77862,236,4114,7167,0.9171729377146757,0.9307291183819233,0.9969781556505929,0.9157111103270649,0.9546181809265174,0.7405040236089308,0.558172757605375,0.05425287356321839,0.08428888967293512,0.9457471264367816,0.9739682336911964,0.9981284431518611,0.8329425601545007,0.06461506668891955
