direction,model,n_seeds,n_ratio_nb,target_prevalence,fair_coin_macro_f1_target,src_f1,tgt_f1,src_ba,tgt_ba,src_auc,tgt_auc,tgt_pr_auc,tgt_fpr,tgt_fnr,src_fpr,src_fnr,dF1_mean,dF1_t_lo,dF1_t_hi,dF1_nb_lo,dF1_nb_hi,dF1_p_t,dF1_p_nb,dF1_d_z,dF1_n,dBA_mean,dBA_t_lo,dBA_t_hi,dBA_nb_lo,dBA_nb_hi,dBA_p_t,dBA_p_nb,dBA_d_z,dBA_n,dAUC_mean,dAUC_t_lo,dAUC_t_hi,dAUC_nb_lo,dAUC_nb_hi,dAUC_p_t,dAUC_p_nb,dAUC_d_z,dAUC_n,did_mean,did_t_lo,did_t_hi,did_nb_lo,did_nb_hi,did_p_t,did_p_nb,did_d_z,did_n,vsfloor_mean,vsfloor_t_lo,vsfloor_t_hi,vsfloor_nb_lo,vsfloor_nb_hi,vsfloor_p_t,vsfloor_p_nb,vsfloor_d_z,vsfloor_n,ba_vs_chance_mean,ba_vs_chance_t_lo,ba_vs_chance_t_hi,ba_vs_chance_nb_lo,ba_vs_chance_nb_hi,ba_vs_chance_p_t,ba_vs_chance_p_nb,ba_vs_chance_d_z,ba_vs_chance_n,tgt_fpr_mean,tgt_fpr_t_lo,tgt_fpr_t_hi,tgt_fpr_nb_lo,tgt_fpr_nb_hi,tgt_fnr_mean,tgt_fnr_t_lo,tgt_fnr_t_hi,tgt_fnr_nb_lo,tgt_fnr_nb_hi,dF1_p_nb_holm,dBA_p_nb_holm,did_p_nb_holm,vsfloor_p_nb_holm,ba_vs_chance_p_nb_holm,dF1_p_t_holm
b_to_c,xgboost,10,0.25,0.021280913126188968,0.3513468935514209,0.7530367936187392,0.3323431702942663,0.7525126285055637,0.6876832794345674,0.8653199208693261,0.814180725475104,0.13316981051708926,0.5503783755766339,0.07425506555423117,0.3050430655691452,0.18993167741972758,0.4206936233244729,0.3064750575417213,0.5349121891072245,0.20701025314059393,0.6343769935083519,1.5971386747860994e-05,0.0015917373399620969,2.6348263671546617,10,0.06482934907099626,-0.04368193588340233,0.17334063402539485,-0.13817667637798253,0.267835374519975,0.20952039999104544,0.48838593629612803,0.4273852492578024,10,0.051139195394222015,-0.013097579729449332,0.11537597051789336,-0.06903680667778873,0.17131519746623275,0.10523834238949772,0.36088284199474424,0.5694989594451032,10,0.06390587860858599,-0.050237768712788275,0.17804952592996026,-0.14963733196808385,0.2774490891852558,0.23712234158635664,0.5154383004175548,0.40050859305434494,10,0.03225582106639151,-0.08127211911765578,0.1457837612504388,-0.18013550693104385,0.24464714906382684,0.5364280645577764,0.7390716473667244,0.2032488594454353,10,0.18768327943456736,0.07968371551756441,0.2956828433515703,-0.014365403614641892,0.3897319624837766,0.0034516921070111444,0.06497886528402695,1.243158075915179,10,0.5503783755766339,0.34461103377758245,0.7561457173756854,0.16542292837700429,0.9353338227762635,0.07425506555423117,0.004192742341945319,0.144317388766517,-0.0568195390366652,0.20532967014512754,0.0015917373399620969,0.48838593629612803,0.6184575460567917,1.0,0.32489432642013477,1.5971386747860994e-05
b_to_c,hgb,10,0.25,0.021280913126188968,0.3513468935514209,0.7530320141427588,0.24117071987199884,0.752511693064276,0.5646657634013139,0.8654015383534895,0.6319107923374976,0.1335374110168318,0.7098818224226403,0.16078665077473178,0.3050090323695169,0.1899675815019311,0.5118612942707599,0.43720356805990934,0.5865190204816104,0.37218947789247214,0.6515331106490476,8.437066736815047e-08,1.663217302903738e-05,4.904562867633296,10,0.18784592966296207,0.12064602679417281,0.25504583253175134,0.062126423183213736,0.3135654361427104,0.00013711167789250784,0.008126454876712172,1.9996588879786983,10,0.23349074601599198,0.11157984650273065,0.35540164552925335,0.005416337169966978,0.461565154862017,0.0018978387483586838,0.04579369336232505,1.3700925701447477,10,0.15507354955487287,0.08018019564060387,0.2299669034691419,0.014960914108073015,0.2951861850016727,0.0011457148491834292,0.03365658714888316,1.4812120009266534,10,-0.058916629355875896,-0.13317470291358013,0.015341444201828355,-0.19784076408326934,0.08000750537151753,0.1062607309973109,0.36243806800393985,-0.567566806772718,10,0.06466576340131391,-0.0022238827836009584,0.1315554095862288,-0.060473305971927155,0.18980483277455498,0.05653085370983898,0.272443365875935,0.6915734058618392,10,0.7098818224226403,0.5705787160826639,0.8491849287626168,0.4492695740038759,0.9704940708414047,0.16078665077473178,0.07461570372305189,0.2469575978264117,-0.00042442950588034156,0.3219977310553439,6.652869211614952e-05,0.032505819506848686,0.13462634859553263,1.0,1.0,3.374826694726019e-07
b_to_c,mlp,10,0.25,0.021280913126188968,0.3513468935514209,0.7522298195967626,0.548183191542171,0.7517038430856904,0.8484324861815106,0.8647289779426647,0.7657368071580674,0.17762467879149296,0.16165707769657384,0.1414779499404052,0.3060559135809915,0.19053640024762783,0.20404662805459162,0.19377159412069808,0.21432166198848515,0.1848237997455388,0.22326945636364443,6.71033909880397e-12,1.800678352549372e-09,14.205905835249007,10,-0.09672864309582013,-0.11801541539786406,-0.0754418707937762,-0.13655254750807894,-0.05690473868356133,2.843478417088358e-06,0.0003828654100728639,-3.2506338613450816,10,0.09899217078459722,0.06239969334975465,0.1355846482194398,0.030533914037378485,0.16745042753181597,0.00017501021875832314,0.009665253532226525,1.9352265266510984,10,-0.15274111666129536,-0.16310323341328498,-0.14237899990930575,-0.17212686200514332,-0.1333553713174474,9.666621691664762e-11,2.501852159069979e-08,-10.544603505683238,10,0.2480958423142962,0.2377408884609543,0.2584507961676381,0.2287234975267662,0.26746818710182624,1.2459165386705002e-12,3.3906176641561743e-10,17.1393399387157,10,0.3484324861815104,0.3268825848454588,0.369982387517562,0.30811631242236687,0.38874865994065394,4.2285626296951195e-11,1.109319659043291e-08,11.566344614185605,10,0.16165707769657384,0.14731340632658416,0.17600074906656352,0.13482252572908393,0.18849162966406374,0.1414779499404052,0.09944549074812442,0.18351040913268596,0.06284241922986938,0.220113480650941,9.00339176274686e-09,0.002297192460437183,1.2509260795349895e-07,1.6953088320780872e-09,6.655917954259747e-08,3.355169549401985e-11
b_to_c,stratified,10,0.25,0.021280913126188968,0.3513468935514209,0.5019896307606415,0.3000873492278748,0.5019937933205619,0.48378568418628315,0.5019937933205619,0.48378568418628315,0.020640917758782483,0.606326128647696,0.4261025029797378,0.6035301670682692,0.3924822462906067,0.20190228153276674,0.20102627401760456,0.2027782890479289,0.2002634215377787,0.20354114152775477,1.78816047883832e-21,5.018404330459754e-19,164.8755163920702,10,0.018208109134278967,0.01711906670084525,0.019297151567712684,0.016170697301495195,0.02024552096706274,3.133589176812412e-11,8.25633958216668e-09,11.960320566027551,10,0.018208109134278932,0.01711906670084519,0.019297151567712674,0.016170697301495115,0.02024552096706275,3.1335891768131076e-11,8.256339582168493e-09,11.960320566027253,10,-0.15488546318312024,-0.1556852750593005,-0.15408565130694,-0.15638177419038993,-0.15338915217585056,8.567956487116204e-21,2.4042253416302493e-18,-138.53055827535505,10,0.0,0.0,0.0,0.0,0.0,,,,10,-0.016214315813716944,-0.016595256092112324,-0.015833375535321565,-0.01692698981700584,-0.015501641810428048,7.129619899000296e-15,1.9818466644097845e-12,-30.448402153192898,10,0.606326128647696,0.6055595366888619,0.6070927206065301,0.6048919664149894,0.6077602908804025,0.4261025029797378,0.42518155689026393,0.42702344906921164,0.42437957061048764,0.4278254353489879,,,,,,
b_to_c,majority,10,0.25,0.021280913126188968,0.3513468935514209,0.3776252173961968,0.020837472680309898,0.5,0.5,0.5,0.5,0.0212809131261889,1.0,0.0,1.0,0.0,0.3567877447158869,0.3561723760946672,0.35740311333710667,0.3556364954422991,0.35793899398947476,4.432873482899991e-25,1.2444237716396512e-22,414.7604677052106,10,0.0,0.0,0.0,0.0,0.0,,,,10,0.0,0.0,0.0,0.0,0.0,,,,10,0.0,0.0,0.0,0.0,0.0,,,,10,-0.27924987654756495,-0.27964604321339126,-0.27885370988173863,-0.2799910365133563,-0.2785087165817736,7.6405397751126e-26,2.144936889703113e-23,-504.2406262604054,10,0.0,0.0,0.0,0.0,0.0,,,,10,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
