protocol,model,split_seed,model_seed,n_train,n_test,train_prevalence,test_prevalence,n_unseen_test_categories,threshold,tp,fp,tn,fn,accuracy,balanced_accuracy,precision,recall,f1,f1_macro,mcc,fpr,fnr,tnr,roc_auc,pr_auc,pr_auc_benign,brier
random,rf,113,22,2246,562,0.761353517364203,0.7775800711743772,0,0.5,435,15,110,2,0.9697508896797153,0.9377116704805493,0.9666666666666667,0.9954233409610984,0.9808342728297632,0.954552157511928,0.9113780792124869,0.12,0.004576659038901602,0.88,0.9974736842105263,0.9992656514238087,0.9923936836487924,0.022126282199985206
random,xgboost,113,11,2246,562,0.761353517364203,0.7775800711743772,0,0.5,435,6,119,2,0.9857651245551602,0.9737116704805492,0.9863945578231292,0.9954233409610984,0.9908883826879271,0.9791840287423376,0.9585788113375932,0.048,0.004576659038901602,0.952,0.9985720823798626,0.9995895704565577,0.9954566993184146,0.01198362372815609
random,xgboost,113,22,2246,562,0.761353517364203,0.7775800711743772,0,0.5,435,7,118,2,0.9839857651245552,0.9697116704805492,0.9841628959276018,0.9954233409610984,0.9897610921501706,0.9765131991363099,0.9533564601236898,0.056,0.004576659038901602,0.944,0.9984439359267735,0.9995472912087071,0.995291523019412,0.012871572747826576
random,hgb,113,11,2246,562,0.761353517364203,0.7775800711743772,0,0.5,436,6,119,1,0.9875444839857651,0.9748558352402745,0.9864253393665159,0.9977116704805492,0.9920364050056882,0.9817324882171299,0.963797381680115,0.048,0.002288329519450801,0.952,0.9989748283752861,0.9997081541865287,0.9965854870390383,0.01316509590965504
random,hgb,113,22,2246,562,0.761353517364203,0.7775800711743772,0,0.5,436,6,119,1,0.9875444839857651,0.9748558352402745,0.9864253393665159,0.9977116704805492,0.9920364050056882,0.9817324882171299,0.963797381680115,0.048,0.002288329519450801,0.952,0.9989748283752861,0.9997081541865287,0.9965854870390383,0.01316509590965504
random,mlp,113,11,2246,562,0.761353517364203,0.7775800711743772,0,0.5,432,11,114,5,0.9715302491103203,0.950279176201373,0.9751693002257337,0.988558352402746,0.9818181818181818,0.9581222056631893,0.9167105716035001,0.088,0.011441647597254004,0.912,0.9935194508009153,0.9980897782708081,0.9820374771316516,0.023103781044483185
random,mlp,113,22,2246,562,0.761353517364203,0.7775800711743772,0,0.5,432,14,111,5,0.9661921708185054,0.938279176201373,0.968609865470852,0.988558352402746,0.9784824462061155,0.9498221359661283,0.9006999390444127,0.112,0.011441647597254004,0.888,0.9924393592677346,0.9977952230954176,0.9784070558302091,0.02654898725450039
random,majority,114,11,2246,562,0.7662511130899377,0.7580071174377224,0,0.5,426,136,0,0,0.7580071174377224,0.5,0.7580071174377224,1.0,0.8623481781376519,0.4311740890688259,0.0,1.0,0.0,0.0,0.5,0.7580071174377224,0.24199288256227758,0.24199288256227758
random,majority,114,22,2246,562,0.7662511130899377,0.7580071174377224,0,0.5,426,136,0,0,0.7580071174377224,0.5,0.7580071174377224,1.0,0.8623481781376519,0.4311740890688259,0.0,1.0,0.0,0.0,0.5,0.7580071174377224,0.24199288256227758,0.24199288256227758
random,stratified,114,11,2246,562,0.7662511130899377,0.7580071174377224,0,0.5,328,106,30,98,0.6370106761565836,0.49527064346865507,0.7557603686635944,0.7699530516431925,0.7627906976744186,0.49503171247357297,-0.009659540220956624,0.7794117647058824,0.2300469483568075,0.22058823529411764,0.49527064346865507,0.7562772263628069,0.24031246729118694,0.36298932384341637
random,stratified,114,22,2246,562,0.7662511130899377,0.7580071174377224,0,0.5,334,104,32,92,0.6512455516014235,0.5096658381662524,0.7625570776255708,0.784037558685446,0.7731481481481481,0.5096509971509972,0.019966220872373142,0.7647058823529411,0.215962441314554,0.23529411764705882,0.5096658381662524,0.7615744571155191,0.24577444340151394,0.3487544483985765
random,logreg,114,11,2246,562,0.7662511130899377,0.7580071174377224,0,0.5,376,21,115,50,0.8736654804270463,0.8641086716376691,0.947103274559194,0.8826291079812206,0.913730255164034,0.8389249282464688,0.6848540780357678,0.15441176470588236,0.11737089201877934,0.8455882352941176,0.9382421982877658,0.9762199392729043,0.8897468310944485,0.08945331166494672
random,logreg,114,22,2246,562,0.7662511130899377,0.7580071174377224,0,0.5,376,21,115,50,0.8736654804270463,0.8641086716376691,0.947103274559194,0.8826291079812206,0.913730255164034,0.8389249282464688,0.6848540780357678,0.15441176470588236,0.11737089201877934,0.8455882352941176,0.9382421982877658,0.9762199392729043,0.8897468310944485,0.08945331166494672
random,tree,114,11,2246,562,0.7662511130899377,0.7580071174377224,0,0.5,417,10,126,9,0.9661921708185054,0.952671913835957,0.9765807962529274,0.9788732394366197,0.977725674091442,0.9538074864922155,0.9076261019452797,0.07352941176470588,0.02112676056338028,0.9264705882352942,0.945154998619166,0.9674543779806832,0.8951647346680642,0.03343189235668677
random,tree,114,22,2246,562,0.7662511130899377,0.7580071174377224,0,0.5,416,11,125,10,0.9626334519572953,0.9478217343275338,0.9742388758782201,0.9765258215962441,0.9753810082063306,0.9489451166492908,0.897901289368195,0.08088235294117647,0.023474178403755867,0.9191176470588235,0.9387772714719691,0.9635623516333305,0.8892695864250145,0.03693048369773404
random,rf,114,11,2246,562,0.7662511130899377,0.7580071174377224,0,0.5,425,7,129,1,0.9857651245551602,0.9730909969621651,0.9837962962962963,0.9976525821596244,0.9906759906759907,0.980300401353033,0.9610265439699435,0.051470588235294115,0.002347417840375587,0.9485294117647058,0.9993095829881248,0.9997831129918497,0.9978548589504993,0.016833032967778844
random,rf,114,22,2246,562,0.7662511130899377,0.7580071174377224,0,0.5,425,10,126,1,0.9804270462633452,0.9620615851974592,0.9770114942528736,0.9976525821596244,0.9872241579558653,0.9726995314494156,0.9463627207283853,0.07352941176470588,0.002347417840375587,0.9264705882352942,0.9992578017122342,0.9997650374168885,0.9977365177501131,0.017610088768261895
random,xgboost,114,11,2246,562,0.7662511130899377,0.7580071174377224,0,0.5,423,2,134,3,0.9911032028469751,0.9891259320629661,0.9952941176470588,0.9929577464788732,0.9941245593419507,0.9879047705134661,0.975821065705603,0.014705882352941176,0.007042253521126761,0.9852941176470589,0.9998101353217342,0.999939499467094,0.999420126871058,0.005821700673550367
random,xgboost,114,22,2246,562,0.7662511130899377,0.7580071174377224,0,0.5,424,4,132,2,0.9893238434163701,0.9829466998066833,0.9906542056074766,0.9953051643192489,0.9929742388758782,0.9853760083268279,0.9707986604328779,0.029411764705882353,0.004694835680751174,0.9705882352941176,0.9996547914940624,0.9998909624340763,0.9989247098606123,0.007672897074371576
random,hgb,114,11,2246,562,0.7662511130899377,0.7580071174377224,0,0.5,426,3,133,0,0.994661921708185,0.9889705882352942,0.993006993006993,1.0,0.9964912280701754,0.992669405856649,0.9854452937554574,0.022058823529411766,0.0,0.9779411764705882,0.9999136978735156,0.9999725507840145,0.9997327714529645,0.004182288979662496
random,hgb,114,22,2246,562,0.7662511130899377,0.7580071174377224,0,0.5,426,3,133,0,0.994661921708185,0.9889705882352942,0.993006993006993,1.0,0.9964912280701754,0.992669405856649,0.9854452937554574,0.022058823529411766,0.0,0.9779411764705882,0.9999136978735156,0.9999725507840145,0.9997327714529645,0.004182288979662496
random,mlp,114,11,2246,562,0.7662511130899377,0.7580071174377224,0,0.5,419,9,127,7,0.9715302491103203,0.9586958022645677,0.9789719626168224,0.9835680751173709,0.9812646370023419,0.9610026888715413,0.9220505504290111,0.0661764705882353,0.01643192488262911,0.9338235294117647,0.9948218724109362,0.9982465228624098,0.987719129207696,0.021543746814131737
random,mlp,114,22,2246,562,0.7662511130899377,0.7580071174377224,0,0.5,421,8,128,5,0.9768683274021353,0.9647196906931788,0.9813519813519813,0.9882629107981221,0.9847953216374269,0.9682340920454793,0.9365713258170757,0.058823529411764705,0.011737089201877934,0.9411764705882353,0.9948046119856393,0.9982498403513856,0.9878189173442149,0.019628319889307022
random,majority,115,11,2246,562,0.7649154051647373,0.7633451957295374,0,0.5,429,133,0,0,0.7633451957295374,0.5,0.7633451957295374,1.0,0.8657921291624622,0.4328960645812311,0.0,1.0,0.0,0.0,0.5,0.7633451957295374,0.23665480427046262,0.23665480427046262
random,majority,115,22,2246,562,0.7649154051647373,0.7633451957295374,0,0.5,429,133,0,0,0.7633451957295374,0.5,0.7633451957295374,1.0,0.8657921291624622,0.4328960645812311,0.0,1.0,0.0,0.0,0.5,0.7633451957295374,0.23665480427046262,0.23665480427046262
random,stratified,115,11,2246,562,0.7649154051647373,0.7633451957295374,0,0.5,329,104,29,100,0.6370106761565836,0.49247243984086086,0.7598152424942263,0.7668997668997669,0.7633410672853829,0.4923575565434548,-0.015215978779878452,0.7819548872180451,0.2331002331002331,0.21804511278195488,0.49247243984086086,0.7606380754162102,0.23407127435405528,0.36298932384341637
random,stratified,115,22,2246,562,0.7649154051647373,0.7633451957295374,0,0.5,335,102,31,94,0.6512455516014235,0.5069842438263491,0.7665903890160183,0.7808857808857809,0.7736720554272517,0.5069910664733158,0.014276052284098529,0.7669172932330827,0.2191142191142191,0.23308270676691728,0.5069842438263491,0.7658793210231764,0.23929917319990368,0.3487544483985765
random,logreg,115,11,2246,562,0.7649154051647373,0.7633451957295374,0,0.5,370,23,110,59,0.8540925266903915,0.8447692658218974,0.9414758269720102,0.8624708624708625,0.9002433090024331,0.814360065097243,0.6391067122799476,0.17293233082706766,0.13752913752913754,0.8270676691729323,0.9383949383949384,0.9766006929101243,0.883547983783072,0.09237547254219629
random,logreg,115,22,2246,562,0.7649154051647373,0.7633451957295374,0,0.5,370,23,110,59,0.8540925266903915,0.8447692658218974,0.9414758269720102,0.8624708624708625,0.9002433090024331,0.814360065097243,0.6391067122799476,0.17293233082706766,0.13752913752913754,0.8270676691729323,0.9383949383949384,0.9766006929101243,0.883547983783072,0.09237547254219629
random,tree,115,11,2246,562,0.7649154051647373,0.7633451957295374,0,0.5,416,15,118,13,0.9501779359430605,0.9284575074048758,0.9651972157772621,0.9696969696969697,0.9674418604651163,0.930690627202255,0.8614259216962419,0.11278195488721804,0.030303030303030304,0.8872180451127819,0.9370103580629898,0.9643780072221532,0.8490269442502123,0.049224191923976056
random,tree,115,22,2246,562,0.7649154051647373,0.7633451957295374,0,0.5,417,14,119,12,0.9537366548042705,0.9333824070666176,0.9675174013921114,0.972027972027972,0.9697674418604652,0.9356412966878083,0.8713275715846367,0.10526315789473684,0.027972027972027972,0.8947368421052632,0.9421981527244685,0.9671861728305152,0.8621586272902096,0.04566547306276609
random,rf,115,11,2246,562,0.7649154051647373,0.7633451957295374,0,0.5,428,14,119,1,0.9733096085409253,0.9462029198871305,0.9683257918552036,0.9976689976689976,0.9827784156142365,0.9617449390324146,0.9255824523640057,0.10526315789473684,0.002331002331002331,0.8947368421052632,0.990185253343148,0.9964009260872357,0.9807024159253395,0.026149299961851967
random,rf,115,22,2246,562,0.7649154051647373,0.7633451957295374,0,0.5,428,14,119,1,0.9733096085409253,0.9462029198871305,0.9683257918552036,0.9976689976689976,0.9827784156142365,0.9617449390324146,0.9255824523640057,0.10526315789473684,0.002331002331002331,0.8947368421052632,0.990378043009622,0.9965801420701115,0.9800942023260949,0.02617407591459778
random,xgboost,115,11,2246,562,0.7649154051647373,0.7633451957295374,0,0.5,426,9,124,3,0.9786476868327402,0.9626689100373311,0.9793103448275862,0.993006993006993,0.9861111111111112,0.9699786324786326,0.9403906241327448,0.06766917293233082,0.006993006993006993,0.9323308270676691,0.9936554673396778,0.9977138207949248,0.9870334847181024,0.0173020176589489
random,xgboost,115,22,2246,562,0.7649154051647373,0.7633451957295374,0,0.5,425,9,124,4,0.9768683274021353,0.96150340887183,0.9792626728110599,0.9906759906759907,0.984936268829664,0.9675639198554451,0.9354261918034997,0.06766917293233082,0.009324009324009324,0.9323308270676691,0.9920780973412552,0.9967964768940738,0.9860223055642324,0.016810813918709755
random,hgb,115,11,2246,562,0.7649154051647373,0.7633451957295374,0,0.5,427,10,123,2,0.9786476868327402,0.9600750127065917,0.977116704805492,0.9953379953379954,0.9861431870669746,0.9698157795799989,0.9404103148901592,0.07518796992481203,0.004662004662004662,0.924812030075188,0.9931997826734669,0.9969339515868568,0.9894671567893739,0.01896655209511918
random,hgb,115,22,2246,562,0.7649154051647373,0.7633451957295374,0,0.5,427,10,123,2,0.9786476868327402,0.9600750127065917,0.977116704805492,0.9953379953379954,0.9861431870669746,0.9698157795799989,0.9404103148901592,0.07518796992481203,0.004662004662004662,0.924812030075188,0.9931997826734669,0.9969339515868568,0.9894671567893739,0.01896655209511918
random,mlp,115,11,2246,562,0.7649154051647373,0.7633451957295374,0,0.5,416,9,124,13,0.9608540925266904,0.9510138983823194,0.9788235294117648,0.9696969696969697,0.9742388758782201,0.9463786971983693,0.8929345738247401,0.06766917293233082,0.030303030303030304,0.9323308270676691,0.9916399390083601,0.9972253627925208,0.980581760046414,0.026892712339758873
random,mlp,115,22,2246,562,0.7649154051647373,0.7633451957295374,0,0.5,420,9,124,9,0.9679715302491103,0.955675903044324,0.9790209790209791,0.9790209790209791,0.9790209790209791,0.955675903044324,0.9113518060886482,0.06766917293233082,0.02097902097902098,0.9323308270676691,0.9917626233415707,0.9973126919206137,0.9797760610598764,0.027835140004754066
random,majority,116,11,2246,562,0.7707034728406055,0.7402135231316725,0,0.5,416,146,0,0,0.7402135231316725,0.5,0.7402135231316725,1.0,0.8507157464212679,0.42535787321063395,0.0,1.0,0.0,0.0,0.5,0.7402135231316725,0.2597864768683274,0.2597864768683274
random,majority,116,22,2246,562,0.7707034728406055,0.7402135231316725,0,0.5,416,146,0,0,0.7402135231316725,0.5,0.7402135231316725,1.0,0.8507157464212679,0.42535787321063395,0.0,1.0,0.0,0.0,0.5,0.7402135231316725,0.2597864768683274,0.2597864768683274
random,stratified,116,11,2246,562,0.7707034728406055,0.7402135231316725,0,0.5,323,117,29,93,0.6263345195729537,0.48753622233930455,0.7340909090909091,0.7764423076923077,0.7546728971962616,0.4855454038220114,-0.02651529897376498,0.8013698630136986,0.22355769230769232,0.19863013698630136,0.4875362223393045,0.7354596665567529,0.2554004138119529,0.3736654804270463
random,stratified,116,22,2246,562,0.7707034728406055,0.7402135231316725,0,0.5,326,113,33,90,0.6387900355871886,0.50484062170706,0.7425968109339408,0.7836538461538461,0.7625730994152047,0.503963129633253,0.010267611247153913,0.773972602739726,0.21634615384615385,0.22602739726027396,0.50484062170706,0.7420811957844116,0.26170911248429013,0.3612099644128114
random,logreg,116,11,2246,562,0.7707034728406055,0.7402135231316725,0,0.5,369,20,126,47,0.8807829181494662,0.8750164646996839,0.9485861182519281,0.8870192307692307,0.9167701863354037,0.8533694191865107,0.7125339665511689,0.136986301369863,0.11298076923076923,0.863013698630137,0.9437236564805058,0.9754225829863548,0.9081950869367169,0.08652314395645191
random,logreg,116,22,2246,562,0.7707034728406055,0.7402135231316725,0,0.5,369,20,126,47,0.8807829181494662,0.8750164646996839,0.9485861182519281,0.8870192307692307,0.9167701863354037,0.8533694191865107,0.7125339665511689,0.136986301369863,0.11298076923076923,0.863013698630137,0.9437236564805058,0.9754225829863548,0.9081950869367169,0.08652314395645191
random,tree,116,11,2246,562,0.7707034728406055,0.7402135231316725,0,0.5,403,10,136,13,0.9590747330960854,0.9501284246575342,0.9757869249394673,0.96875,0.9722557297949337,0.9471448140500092,0.8943785345390248,0.0684931506849315,0.03125,0.9315068493150684,0.951371509483667,0.9697611552953321,0.874846220703295,0.04124768438789532
random,tree,116,22,2246,562,0.7707034728406055,0.7402135231316725,0,0.5,401,10,136,15,0.9555160142348754,0.9477245785036881,0.975669099756691,0.9639423076923077,0.969770253929867,0.9427975848773915,0.8858386816352608,0.0684931506849315,0.036057692307692304,0.9315068493150684,0.9486548340358272,0.9685125241077699,0.8618268946569019,0.04480640324910528
random,rf,116,11,2246,562,0.7707034728406055,0.7402135231316725,0,0.5,414,15,131,2,0.9697508896797153,0.9462262908324552,0.965034965034965,0.9951923076923077,0.9798816568047337,0.9594748785815783,0.9207755461394773,0.10273972602739725,0.004807692307692308,0.8972602739726028,0.9964765542676501,0.9987201760250042,0.9917747710797765,0.021770647464871857
random,rf,116,22,2246,562,0.7707034728406055,0.7402135231316725,0,0.5,413,15,131,3,0.9679715302491103,0.9450243677555321,0.9649532710280374,0.9927884615384616,0.9786729857819905,0.9571936357481381,0.9159306603001727,0.10273972602739725,0.007211538461538462,0.8972602739726028,0.9957027133825078,0.9983900465271547,0.9907538916517981,0.022224302765719114
random,xgboost,116,11,2246,562,0.7707034728406055,0.7402135231316725,0,0.5,411,5,141,5,0.9822064056939501,0.9768670969441517,0.9879807692307693,0.9879807692307693,0.9879807692307693,0.9768670969441517,0.9537341938883035,0.03424657534246575,0.01201923076923077,0.9657534246575342,0.9965424130663857,0.9986935347668052,0.9926965083762052,0.01495019905269146
random,xgboost,116,22,2246,562,0.7707034728406055,0.7402135231316725,0,0.5,412,9,137,4,0.9768683274021353,0.9643703898840885,0.9786223277909739,0.9903846153846154,0.984468339307049,0.9695860860298311,0.9394355792961545,0.06164383561643835,0.009615384615384616,0.9383561643835616,0.9962954425711275,0.9985354826967721,0.9927790077364782,0.015367677435278893
random,hgb,116,11,2246,562,0.7707034728406055,0.7402135231316725,0,0.5,413,6,140,3,0.9839857651245552,0.9758462855637513,0.9856801909307876,0.9927884615384616,0.9892215568862276,0.9790398441870585,0.9581747944926889,0.0410958904109589,0.007211538461538462,0.958904109589041,0.9984687829293994,0.9994508347384641,0.9962093987306794,0.013853417564231595
random,hgb,116,22,2246,562,0.7707034728406055,0.7402135231316725,0,0.5,413,6,140,3,0.9839857651245552,0.9758462855637513,0.9856801909307876,0.9927884615384616,0.9892215568862276,0.9790398441870585,0.9581747944926889,0.0410958904109589,0.007211538461538462,0.958904109589041,0.9984687829293994,0.9994508347384641,0.9962093987306794,0.013853417564231595
random,mlp,116,11,2246,562,0.7707034728406055,0.7402135231316725,0,0.5,402,6,140,14,0.9644128113879004,0.9626251317175974,0.9852941176470589,0.9663461538461539,0.9757281553398058,0.9545307443365696,0.9096867491624788,0.0410958904109589,0.03365384615384615,0.958904109589041,0.9899894625922023,0.995797719132488,0.9826624092813049,0.027208862826228142
random,mlp,116,22,2246,562,0.7707034728406055,0.7402135231316725,0,0.5,405,4,142,11,0.9733096085409253,0.9730802160168599,0.9902200488997555,0.9735576923076923,0.9818181818181818,0.9658254788689571,0.9321386286657136,0.0273972602739726,0.026442307692307692,0.9726027397260274,0.9891991570073762,0.9952565664441071,0.9830547252348243,0.023602968081831932
random,majority,117,11,2246,562,0.7649154051647373,0.7633451957295374,0,0.5,429,133,0,0,0.7633451957295374,0.5,0.7633451957295374,1.0,0.8657921291624622,0.4328960645812311,0.0,1.0,0.0,0.0,0.5,0.7633451957295374,0.23665480427046262,0.23665480427046262
random,majority,117,22,2246,562,0.7649154051647373,0.7633451957295374,0,0.5,429,133,0,0,0.7633451957295374,0.5,0.7633451957295374,1.0,0.8657921291624622,0.4328960645812311,0.0,1.0,0.0,0.0,0.5,0.7633451957295374,0.23665480427046262,0.23665480427046262
random,stratified,117,11,2246,562,0.7649154051647373,0.7633451957295374,0,0.5,329,104,29,100,0.6370106761565836,0.49247243984086086,0.7598152424942263,0.7668997668997669,0.7633410672853829,0.4923575565434548,-0.015215978779878452,0.7819548872180451,0.2331002331002331,0.21804511278195488,0.49247243984086086,0.7606380754162102,0.23407127435405528,0.36298932384341637
random,stratified,117,22,2246,562,0.7649154051647373,0.7633451957295374,0,0.5,334,103,30,95,0.6476868327402135,0.5020593441646073,0.7643020594965675,0.7785547785547785,0.7713625866050808,0.5019603630699823,0.004209375516641348,0.7744360902255639,0.22144522144522144,0.22556390977443608,0.5020593441646073,0.7640901665877846,0.2374093596981778,0.35231316725978645
random,logreg,117,11,2246,562,0.7649154051647373,0.7633451957295374,0,0.5,386,19,114,43,0.8896797153024911,0.8784548784548785,0.9530864197530864,0.8997668997668997,0.9256594724220624,0.8559331844868933,0.7170034284148169,0.14285714285714285,0.10023310023310024,0.8571428571428571,0.9371330423962003,0.974585230273505,0.892090166297562,0.08599179841119109
random,logreg,117,22,2246,562,0.7649154051647373,0.7633451957295374,0,0.5,386,19,114,43,0.8896797153024911,0.8784548784548785,0.9530864197530864,0.8997668997668997,0.9256594724220624,0.8559331844868933,0.7170034284148169,0.14285714285714285,0.10023310023310024,0.8571428571428571,0.9371330423962003,0.974585230273505,0.892090166297562,0.08599179841119109
random,tree,117,11,2246,562,0.7649154051647373,0.7633451957295374,0,0.5,425,11,122,4,0.9733096085409253,0.9539846118793487,0.9747706422018348,0.9906759906759907,0.9826589595375722,0.9623719508112571,0.9253309265019211,0.08270676691729323,0.009324009324009324,0.9172932330827067,0.9531258215468741,0.9721567122864796,0.9187603160819118,0.026580535531043416
random,tree,117,22,2246,562,0.7649154051647373,0.7633451957295374,0,0.5,426,12,121,3,0.9733096085409253,0.9513907145486094,0.9726027397260274,0.993006993006993,0.9826989619377162,0.9621666015914262,0.9253141115998919,0.09022556390977443,0.006993006993006993,0.9097744360902256,0.950409239882924,0.9703636213211635,0.9211308814517702,0.026580535531043416
random,rf,117,11,2246,562,0.7649154051647373,0.7633451957295374,0,0.5,429,12,121,0,0.9786476868327402,0.9548872180451128,0.9727891156462585,1.0,0.9862068965517241,0.9694814010317676,0.9407543085852884,0.09022556390977443,0.0,0.9097744360902256,0.9935678356730988,0.9978843224195191,0.9848262720911158,0.02285134680041385
random,rf,117,22,2246,562,0.7649154051647373,0.7633451957295374,0,0.5,429,13,120,0,0.9768683274021353,0.9511278195488722,0.9705882352941176,1.0,0.9850746268656716,0.9668456138280928,0.9357984337110455,0.09774436090225563,0.0,0.9022556390977443,0.992901835007098,0.9976223843041894,0.9841048573289616,0.02267575528979884
random,xgboost,117,11,2246,562,0.7649154051647373,0.7633451957295374,0,0.5,428,11,122,1,0.9786476868327402,0.9574811153758522,0.9749430523917996,0.9976689976689976,0.9861751152073732,0.9696500576036866,0.9405303571650903,0.08270676691729323,0.002331002331002331,0.9172932330827067,0.9915172546751494,0.9965259564918946,0.9854391309840383,0.017459271475672722
random,xgboost,117,22,2246,562,0.7649154051647373,0.7633451957295374,0,0.5,427,11,122,2,0.9768683274021353,0.956315614210351,0.9748858447488584,0.9953379953379954,0.9850057670126874,0.9672110547125694,0.9354097538192501,0.08270676691729323,0.004662004662004662,0.9172932330827067,0.991114149008886,0.9958492641259167,0.9858951687803905,0.017977995797991753
random,hgb,117,11,2246,562,0.7649154051647373,0.7633451957295374,0,0.5,429,10,123,0,0.9822064056939501,0.9624060150375939,0.9772209567198178,1.0,0.988479262672811,0.9747083813364055,0.9506554038220537,0.07518796992481203,0.0,0.924812030075188,0.9917275706749391,0.99583286850642,0.988523898145278,0.015139235940729773
random,hgb,117,22,2246,562,0.7649154051647373,0.7633451957295374,0,0.5,429,10,123,0,0.9822064056939501,0.9624060150375939,0.9772209567198178,1.0,0.988479262672811,0.9747083813364055,0.9506554038220537,0.07518796992481203,0.0,0.924812030075188,0.9917275706749391,0.99583286850642,0.988523898145278,0.015139235940729773
random,mlp,117,11,2246,562,0.7649154051647373,0.7633451957295374,0,0.5,423,11,122,6,0.9697508896797153,0.9516536095483463,0.9746543778801844,0.986013986013986,0.9803012746234068,0.9575835875032743,0.9154615282840721,0.08270676691729323,0.013986013986013986,0.9172932330827067,0.9859964596806703,0.9945574746247479,0.9743073088968616,0.027789335697889328
random,mlp,117,22,2246,562,0.7649154051647373,0.7633451957295374,0,0.5,418,11,122,11,0.9608540925266904,0.9458261037208405,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.9458261037208405,0.8916522074416812,0.08270676691729323,0.02564102564102564,0.9172932330827067,0.9854531433478801,0.994708917149706,0.9727913704445019,0.03166501596570015
random,majority,118,11,2246,562,0.7631344612644702,0.7704626334519573,0,0.5,433,129,0,0,0.7704626334519573,0.5,0.7704626334519573,1.0,0.8703517587939699,0.43517587939698493,0.0,1.0,0.0,0.0,0.5,0.7704626334519573,0.22953736654804271,0.22953736654804271
random,majority,118,22,2246,562,0.7631344612644702,0.7704626334519573,0,0.5,433,129,0,0,0.7704626334519573,0.5,0.7704626334519573,1.0,0.8703517587939699,0.43517587939698493,0.0,1.0,0.0,0.0,0.5,0.7704626334519573,0.22953736654804271,0.22953736654804271
random,stratified,118,11,2246,562,0.7631344612644702,0.7704626334519573,0,0.5,332,99,30,101,0.6441281138790036,0.49965089424781134,0.7703016241299304,0.766743648960739,0.7685185185185185,0.4996438746438746,-0.0006944668516567435,0.7674418604651163,0.23325635103926096,0.23255813953488372,0.49965089424781134,0.7703391805768697,0.22941417283635518,0.35587188612099646
random,stratified,118,22,2246,562,0.7631344612644702,0.7704626334519573,0,0.5,338,99,30,95,0.6548042704626335,0.5065793007143241,0.7734553775743707,0.7806004618937644,0.7770114942528735,0.5066159833469092,0.01330616212786823,0.7674418604651163,0.21939953810623555,0.23255813953488372,0.506579300714324,0.7727987708962429,0.23197053711826535,0.34519572953736655
random,logreg,118,11,2246,562,0.7631344612644702,0.7704626334519573,0,0.5,384,16,113,49,0.8843416370106761,0.881402509980844,0.96,0.8868360277136259,0.921968787515006,0.8493005449602522,0.7082145465814885,0.12403100775193798,0.11316397228637413,0.875968992248062,0.9462019084447786,0.9791807584480926,0.9043715192582751,0.08417708979913731
random,logreg,118,22,2246,562,0.7631344612644702,0.7704626334519573,0,0.5,384,16,113,49,0.8843416370106761,0.881402509980844,0.96,0.8868360277136259,0.921968787515006,0.8493005449602522,0.7082145465814885,0.12403100775193798,0.11316397228637413,0.875968992248062,0.9462019084447786,0.9791807584480926,0.9043715192582751,0.08417708979913731
random,tree,118,11,2246,562,0.7631344612644702,0.7704626334519573,0,0.5,419,4,125,14,0.9679715302491103,0.9683298422758114,0.9905437352245863,0.9676674364896074,0.9789719626168224,0.9559038917561724,0.91294170582065,0.031007751937984496,0.03233256351039261,0.9689922480620154,0.9694398195391805,0.9843024514780983,0.8942405096638089,0.029796038874696
random,tree,118,22,2246,562,0.7631344612644702,0.7704626334519573,0,0.5,420,4,125,13,0.9697508896797153,0.9694845766868969,0.9905660377358491,0.9699769053117783,0.9801633605600933,0.9582464742875373,0.9174188454114797,0.031007751937984496,0.03002309468822171,0.9689922480620154,0.9707377768229586,0.9848352426014586,0.901631569744957,0.02801667944409102
random,rf,118,11,2246,562,0.7631344612644702,0.7704626334519573,0,0.5,433,10,119,0,0.9822064056939501,0.9612403100775193,0.9774266365688488,1.0,0.9885844748858448,0.9741309471203418,0.9495562805111055,0.07751937984496124,0.0,0.9224806201550387,0.9969207082371054,0.9990172647926201,0.9927464707123241,0.01650445501214131
random,rf,118,22,2246,562,0.7631344612644702,0.7704626334519573,0,0.5,433,9,120,0,0.9839857651245552,0.9651162790697674,0.9796380090497737,1.0,0.9897142857142858,0.9767848537005164,0.9546157191294787,0.06976744186046512,0.0,0.9302325581395349,0.9975473083051363,0.9992467578037323,0.9933447278080061,0.016472129713327816
random,xgboost,118,11,2246,562,0.7631344612644702,0.7704626334519573,0,0.5,432,6,123,1,0.9875444839857651,0.9755894516354262,0.9863013698630136,0.9976905311778291,0.9919632606199771,0.9821476382151269,0.9646130092808295,0.046511627906976744,0.0023094688221709007,0.9534883720930233,0.9977800454732622,0.9992852070969985,0.9948350138077279,0.010073146782815456
random,xgboost,118,22,2246,562,0.7631344612644702,0.7704626334519573,0,0.5,432,7,122,1,0.9857651245551602,0.9717134826431781,0.9840546697038725,0.9976905311778291,0.9908256880733946,0.9795398281636813,0.9595382080904515,0.05426356589147287,0.0023094688221709007,0.9457364341085271,0.9985140626958126,0.9995426930689464,0.9959406085955789,0.010265464894473553
