model,split_seed,domain,group,tau,tp,fp,fn,tn
stratified,106,source_heldout,fe80::408:9cff:fe0f:541,0.4,0,2,0,0
stratified,106,source_heldout,fe80::408:9cff:fe0f:541,0.45,0,2,0,0
stratified,106,source_heldout,fe80::408:9cff:fe0f:541,0.5,0,2,0,0
stratified,106,source_heldout,fe80::408:9cff:fe0f:541,0.55,0,2,0,0
stratified,106,source_heldout,fe80::408:9cff:fe0f:541,0.6,0,2,0,0
stratified,106,source_heldout,fe80::408:9cff:fe0f:541,0.65,0,2,0,0
stratified,106,source_heldout,fe80::408:9cff:fe0f:541,0.7,0,2,0,0
stratified,106,source_heldout,fe80::408:9cff:fe0f:541,0.75,0,2,0,0
stratified,106,source_heldout,fe80::408:9cff:fe0f:541,0.8,0,2,0,0
stratified,106,source_heldout,fe80::408:9cff:fe0f:541,0.85,0,2,0,0
stratified,106,source_heldout,fe80::408:9cff:fe0f:541,0.9,0,2,0,0
stratified,106,source_heldout,fe80::408:9cff:fe0f:541,0.95,0,2,0,0
stratified,106,source_heldout,fe80::408:9cff:fe0f:541,0.975,0,2,0,0
stratified,106,source_heldout,fe80::408:9cff:fe0f:541,0.99,0,2,0,0
stratified,106,source_heldout,fe80::408:9cff:fe0f:541,0.995,0,2,0,0
stratified,106,source_heldout,fe80::408:9cff:fe0f:541,0.999,0,2,0,0
stratified,106,source_heldout,fe80::40a6:2ff:fe14:49f1,0.05,1,0,0,0
stratified,106,source_heldout,fe80::40a6:2ff:fe14:49f1,0.1,1,0,0,0
stratified,106,source_heldout,fe80::40a6:2ff:fe14:49f1,0.15,1,0,0,0
stratified,106,source_heldout,fe80::40a6:2ff:fe14:49f1,0.2,1,0,0,0
stratified,106,source_heldout,fe80::40a6:2ff:fe14:49f1,0.25,1,0,0,0
stratified,106,source_heldout,fe80::40a6:2ff:fe14:49f1,0.3,1,0,0,0
stratified,106,source_heldout,fe80::40a6:2ff:fe14:49f1,0.35,1,0,0,0
stratified,106,source_heldout,fe80::40a6:2ff:fe14:49f1,0.4,1,0,0,0
stratified,106,source_heldout,fe80::40a6:2ff:fe14:49f1,0.45,1,0,0,0
stratified,106,source_heldout,fe80::40a6:2ff:fe14:49f1,0.5,1,0,0,0
stratified,106,source_heldout,fe80::40a6:2ff:fe14:49f1,0.55,1,0,0,0
stratified,106,source_heldout,fe80::40a6:2ff:fe14:49f1,0.6,1,0,0,0
stratified,106,source_heldout,fe80::40a6:2ff:fe14:49f1,0.65,1,0,0,0
stratified,106,source_heldout,fe80::40a6:2ff:fe14:49f1,0.7,1,0,0,0
stratified,106,source_heldout,fe80::40a6:2ff:fe14:49f1,0.75,1,0,0,0
stratified,106,source_heldout,fe80::40a6:2ff:fe14:49f1,0.8,1,0,0,0
stratified,106,source_heldout,fe80::40a6:2ff:fe14:49f1,0.85,1,0,0,0
stratified,106,source_heldout,fe80::40a6:2ff:fe14:49f1,0.9,1,0,0,0
stratified,106,source_heldout,fe80::40a6:2ff:fe14:49f1,0.95,1,0,0,0
stratified,106,source_heldout,fe80::40a6:2ff:fe14:49f1,0.975,1,0,0,0
stratified,106,source_heldout,fe80::40a6:2ff:fe14:49f1,0.99,1,0,0,0
stratified,106,source_heldout,fe80::40a6:2ff:fe14:49f1,0.995,1,0,0,0
stratified,106,source_heldout,fe80::40a6:2ff:fe14:49f1,0.999,1,0,0,0
stratified,106,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.05,1,0,0,0
stratified,106,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.1,1,0,0,0
stratified,106,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.15,1,0,0,0
stratified,106,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.2,1,0,0,0
stratified,106,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.25,1,0,0,0
stratified,106,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.3,1,0,0,0
stratified,106,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.35,1,0,0,0
stratified,106,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.4,1,0,0,0
stratified,106,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.45,1,0,0,0
stratified,106,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.5,1,0,0,0
stratified,106,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.55,1,0,0,0
stratified,106,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.6,1,0,0,0
stratified,106,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.65,1,0,0,0
stratified,106,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.7,1,0,0,0
stratified,106,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.75,1,0,0,0
stratified,106,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.8,1,0,0,0
stratified,106,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.85,1,0,0,0
stratified,106,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.9,1,0,0,0
stratified,106,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.95,1,0,0,0
stratified,106,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.975,1,0,0,0
stratified,106,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.99,1,0,0,0
stratified,106,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.995,1,0,0,0
stratified,106,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.999,1,0,0,0
stratified,106,source_heldout,fe80::42:e4ff:fe9c:e170,0.05,1,0,0,0
stratified,106,source_heldout,fe80::42:e4ff:fe9c:e170,0.1,1,0,0,0
stratified,106,source_heldout,fe80::42:e4ff:fe9c:e170,0.15,1,0,0,0
stratified,106,source_heldout,fe80::42:e4ff:fe9c:e170,0.2,1,0,0,0
stratified,106,source_heldout,fe80::42:e4ff:fe9c:e170,0.25,1,0,0,0
stratified,106,source_heldout,fe80::42:e4ff:fe9c:e170,0.3,1,0,0,0
