layer,protocol,model,split_seed,model_seed,status,n_train,n_test,train_prevalence,test_prevalence,n_train_groups,n_test_groups,fit_seconds,threshold,tp,fp,tn,fn,accuracy,balanced_accuracy,precision,recall,f1,f1_macro,mcc,fpr,fnr,tnr,roc_auc,pr_auc,pr_auc_benign,brier
network,random,xgboost,104,22,ok,240000,60000,0.9463083333333333,0.9471166666666667,133,67,4.76,0.5,54860,23,3150,1967,0.9668333333333333,0.9790687557462529,0.9995809266986134,0.9653861720660953,0.9821860173663951,0.8710688832308453,0.7677390205185582,0.007248660573589662,0.034613827933904655,0.9927513394264104,0.9948663170753556,0.9997126978457892,0.9241783215068547,0.02580489031970501
network,random,hgb,104,11,ok,240000,60000,0.9463083333333333,0.9471166666666667,133,67,10.51,0.5,54825,31,3142,2002,0.9661166666666666,0.9775001669189414,0.9994348840600846,0.9647702676544601,0.9817966924240932,0.8686787958934221,0.7634021451781756,0.009769933816577371,0.03522973234553997,0.9902300661834226,0.9945307544052334,0.9996901401105398,0.920164178396215,0.026516600003476526
network,random,hgb,104,22,ok,240000,60000,0.9463083333333333,0.9471166666666667,133,67,10.15,0.5,54785,25,3148,2042,0.96555,0.9780936990069844,0.9995438788542237,0.9640663768983054,0.9814846332309181,0.867162261611274,0.7612754706901599,0.00787897888433659,0.035933623101694616,0.9921210211156634,0.9942354746732404,0.9996539505039617,0.9179600152425837,0.02674745352205474
network,random,mlp,104,11,ok,240000,60000,0.9463083333333333,0.9471166666666667,133,67,151.34,0.5,56697,1231,1942,130,0.9773166666666666,0.8048757173888819,0.9787494821157299,0.9977123550424974,0.9881399503289617,0.8643273631530415,0.7473535278194675,0.38796092026473367,0.0022876449575025956,0.6120390797352663,0.9921592104612895,0.9995579181327244,0.8897900511208027,0.014814184978604317
network,random,mlp,104,22,ok,240000,60000,0.9463083333333333,0.9471166666666667,133,67,86.46,0.5,56697,1221,1952,130,0.9774833333333334,0.8064515131657493,0.9789184709416762,0.9977123550424974,0.9882260664952721,0.8655687896700909,0.7494747840710627,0.38480932871099904,0.0022876449575025956,0.615190671289001,0.9921361282573256,0.9995412373668343,0.8903998552841466,0.014744716696441174
network,random,majority,105,11,ok,240000,60000,0.9464375,0.9466,136,67,0.03,0.5,56796,3204,0,0,0.9466,0.5,0.9466,1.0,0.9725675536833454,0.4862837768416727,0.0,1.0,0.0,0.0,0.5,0.9466,0.0534,0.0534
network,random,majority,105,22,ok,240000,60000,0.9464375,0.9466,136,67,0.03,0.5,56796,3204,0,0,0.9466,0.5,0.9466,1.0,0.9725675536833454,0.4862837768416727,0.0,1.0,0.0,0.0,0.5,0.9466,0.0534,0.0534
network,random,stratified,105,11,ok,240000,60000,0.9464375,0.9466,136,67,0.03,0.5,53759,3017,187,3037,0.8991,0.502446234410663,0.9468613498661407,0.9465279245017255,0.9466946078258726,0.5024387787106961,0.004878129023590389,0.9416354556803995,0.05347207549827453,0.058364544319600496,0.502446234410663,0.946847374946367,0.05366862172904218,0.1009
network,random,stratified,105,22,ok,240000,60000,0.9464375,0.9466,136,67,0.03,0.5,53692,3028,176,3104,0.8978,0.5001397998962316,0.9466149506346968,0.9453482639622509,0.9459811832693189,0.5001343300677255,0.0002765266171109304,0.9450686641697877,0.054651736037749137,0.05493133583021224,0.5001397998962316,0.9466141335565558,0.05341420175999513,0.1022
network,random,logreg,105,11,ok,240000,60000,0.9464375,0.9466,136,67,1.09,0.5,53428,189,3015,3368,0.9407166666666666,0.9408556426271513,0.9964749986011899,0.9407000492992464,0.9677845905826307,0.7983806649585731,0.6429361584373761,0.05898876404494382,0.05929995070075358,0.9410112359550562,0.982950960284608,0.9990048992829246,0.8199497823498608,0.05102950146791882
network,random,logreg,105,22,ok,240000,60000,0.9464375,0.9466,136,67,1.21,0.5,53428,189,3015,3368,0.9407166666666666,0.9408556426271513,0.9964749986011899,0.9407000492992464,0.9677845905826307,0.7983806649585731,0.6429361584373761,0.05898876404494382,0.05929995070075358,0.9410112359550562,0.982950960284608,0.9990048992829246,0.8199497823498608,0.05102950146791882
network,random,tree,105,11,ok,240000,60000,0.9464375,0.9466,136,67,0.6,0.5,54663,43,3161,2133,0.9637333333333333,0.9745119071264448,0.9992139801849889,0.962444538347771,0.9804846549837671,0.8622122027566517,0.7522683502927031,0.013420724094881398,0.03755546165222903,0.9865792759051186,0.9875242056046744,0.9988700996128026,0.8808614699520356,0.029486392647062497
network,random,tree,105,22,ok,240000,60000,0.9464375,0.9466,136,67,0.6,0.5,54666,43,3161,2130,0.9637833333333333,0.9745383174370301,0.9992140232868449,0.9624973589689415,0.9805120846598807,0.8623572783511293,0.7525028370502241,0.013420724094881398,0.03750264103105853,0.9865792759051186,0.9877210684774181,0.998890275670109,0.8830522413365844,0.029441188361535198
network,random,rf,105,11,ok,240000,60000,0.9464375,0.9466,136,67,4.68,0.5,55618,251,2953,1178,0.9761833333333333,0.9504597636115641,0.9955073475451502,0.9792591027537151,0.9873163804198287,0.8962485105916458,0.799978071850108,0.07833957553058676,0.02074089724628495,0.9216604244694132,0.9953767146699064,0.9997395736399514,0.931008267899281,0.015307686667415384
network,random,rf,105,22,ok,240000,60000,0.9464375,0.9466,136,67,4.45,0.5,55675,260,2944,1121,0.9769833333333333,0.9495570651306615,0.9953517475641369,0.9802626945559546,0.9877495986019817,0.8988823656787595,0.8043551666358001,0.08114856429463171,0.019737305444045356,0.9188514357053683,0.9954000558672037,0.9997409686435083,0.93102142586906,0.015168067413865985
network,random,xgboost,105,11,ok,240000,60000,0.9464375,0.9466,136,67,1.5,0.5,54765,21,3183,2031,0.9658,0.9788430661757317,0.9996166903953565,0.9642404394675681,0.9816099370866269,0.8689232864335487,0.7643777162835094,0.006554307116104869,0.03575956053243186,0.9934456928838952,0.9952275343325245,0.9997305357281626,0.9295910994237389,0.026889316737651825
