model,split_seed,domain,group,tau,tp,fp,fn,tn
logreg,102,source_heldout,fe80::40b8:62ff:feb6:ac85,0.15,0,0,1,0
logreg,102,source_heldout,fe80::40b8:62ff:feb6:ac85,0.2,0,0,1,0
logreg,102,source_heldout,fe80::40b8:62ff:feb6:ac85,0.25,0,0,1,0
logreg,102,source_heldout,fe80::40b8:62ff:feb6:ac85,0.3,0,0,1,0
logreg,102,source_heldout,fe80::40b8:62ff:feb6:ac85,0.35,0,0,1,0
logreg,102,source_heldout,fe80::40b8:62ff:feb6:ac85,0.4,0,0,1,0
logreg,102,source_heldout,fe80::40b8:62ff:feb6:ac85,0.45,0,0,1,0
logreg,102,source_heldout,fe80::40b8:62ff:feb6:ac85,0.5,0,0,1,0
logreg,102,source_heldout,fe80::40b8:62ff:feb6:ac85,0.55,0,0,1,0
logreg,102,source_heldout,fe80::40b8:62ff:feb6:ac85,0.6,0,0,1,0
logreg,102,source_heldout,fe80::40b8:62ff:feb6:ac85,0.65,0,0,1,0
logreg,102,source_heldout,fe80::40b8:62ff:feb6:ac85,0.7,0,0,1,0
logreg,102,source_heldout,fe80::40b8:62ff:feb6:ac85,0.75,0,0,1,0
logreg,102,source_heldout,fe80::40b8:62ff:feb6:ac85,0.8,0,0,1,0
logreg,102,source_heldout,fe80::40b8:62ff:feb6:ac85,0.85,0,0,1,0
logreg,102,source_heldout,fe80::40b8:62ff:feb6:ac85,0.9,0,0,1,0
logreg,102,source_heldout,fe80::40b8:62ff:feb6:ac85,0.95,0,0,1,0
logreg,102,source_heldout,fe80::40b8:62ff:feb6:ac85,0.975,0,0,1,0
logreg,102,source_heldout,fe80::40b8:62ff:feb6:ac85,0.99,0,0,1,0
logreg,102,source_heldout,fe80::40b8:62ff:feb6:ac85,0.995,0,0,1,0
logreg,102,source_heldout,fe80::40b8:62ff:feb6:ac85,0.999,0,0,1,0
logreg,102,source_heldout,fe80::42:3bff:fe20:ec33,0.05,0,1,0,0
logreg,102,source_heldout,fe80::42:3bff:fe20:ec33,0.1,0,1,0,0
logreg,102,source_heldout,fe80::42:3bff:fe20:ec33,0.15,0,1,0,0
logreg,102,source_heldout,fe80::42:3bff:fe20:ec33,0.2,0,1,0,0
logreg,102,source_heldout,fe80::42:3bff:fe20:ec33,0.25,0,1,0,0
logreg,102,source_heldout,fe80::42:3bff:fe20:ec33,0.3,0,1,0,0
logreg,102,source_heldout,fe80::42:3bff:fe20:ec33,0.35,0,1,0,0
logreg,102,source_heldout,fe80::42:3bff:fe20:ec33,0.4,0,1,0,0
logreg,102,source_heldout,fe80::42:3bff:fe20:ec33,0.45,0,1,0,0
logreg,102,source_heldout,fe80::42:3bff:fe20:ec33,0.5,0,1,0,0
logreg,102,source_heldout,fe80::42:3bff:fe20:ec33,0.55,0,1,0,0
logreg,102,source_heldout,fe80::42:3bff:fe20:ec33,0.6,0,1,0,0
logreg,102,source_heldout,fe80::42:3bff:fe20:ec33,0.65,0,1,0,0
logreg,102,source_heldout,fe80::42:3bff:fe20:ec33,0.7,0,1,0,0
logreg,102,source_heldout,fe80::42:3bff:fe20:ec33,0.75,0,0,0,1
logreg,102,source_heldout,fe80::42:3bff:fe20:ec33,0.8,0,0,0,1
logreg,102,source_heldout,fe80::42:3bff:fe20:ec33,0.85,0,0,0,1
logreg,102,source_heldout,fe80::42:3bff:fe20:ec33,0.9,0,0,0,1
logreg,102,source_heldout,fe80::42:3bff:fe20:ec33,0.95,0,0,0,1
logreg,102,source_heldout,fe80::42:3bff:fe20:ec33,0.975,0,0,0,1
logreg,102,source_heldout,fe80::42:3bff:fe20:ec33,0.99,0,0,0,1
logreg,102,source_heldout,fe80::42:3bff:fe20:ec33,0.995,0,0,0,1
logreg,102,source_heldout,fe80::42:3bff:fe20:ec33,0.999,0,0,0,1
logreg,102,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.05,1,0,0,0
logreg,102,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.1,1,0,0,0
logreg,102,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.15,1,0,0,0
logreg,102,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.2,1,0,0,0
logreg,102,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.25,1,0,0,0
logreg,102,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.3,1,0,0,0
logreg,102,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.35,1,0,0,0
logreg,102,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.4,1,0,0,0
logreg,102,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.45,1,0,0,0
logreg,102,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.5,1,0,0,0
logreg,102,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.55,1,0,0,0
logreg,102,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.6,1,0,0,0
logreg,102,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.65,1,0,0,0
logreg,102,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.7,1,0,0,0
logreg,102,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.75,0,0,1,0
logreg,102,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.8,0,0,1,0
logreg,102,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.85,0,0,1,0
logreg,102,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.9,0,0,1,0
logreg,102,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.95,0,0,1,0
logreg,102,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.975,0,0,1,0
logreg,102,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.99,0,0,1,0
logreg,102,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.995,0,0,1,0
logreg,102,source_heldout,fe80::42:b1ff:fe9e:3bb3,0.999,0,0,1,0
logreg,102,source_heldout,fe80::42:e6ff:fe5f:6f53,0.05,1,0,0,0
logreg,102,source_heldout,fe80::42:e6ff:fe5f:6f53,0.1,1,0,0,0
logreg,102,source_heldout,fe80::42:e6ff:fe5f:6f53,0.15,1,0,0,0
logreg,102,source_heldout,fe80::42:e6ff:fe5f:6f53,0.2,1,0,0,0
logreg,102,source_heldout,fe80::42:e6ff:fe5f:6f53,0.25,1,0,0,0
logreg,102,source_heldout,fe80::42:e6ff:fe5f:6f53,0.3,1,0,0,0
logreg,102,source_heldout,fe80::42:e6ff:fe5f:6f53,0.35,1,0,0,0
logreg,102,source_heldout,fe80::42:e6ff:fe5f:6f53,0.4,1,0,0,0
logreg,102,source_heldout,fe80::42:e6ff:fe5f:6f53,0.45,1,0,0,0
logreg,102,source_heldout,fe80::42:e6ff:fe5f:6f53,0.5,1,0,0,0
logreg,102,source_heldout,fe80::42:e6ff:fe5f:6f53,0.55,1,0,0,0
logreg,102,source_heldout,fe80::42:e6ff:fe5f:6f53,0.6,1,0,0,0
logreg,102,source_heldout,fe80::42:e6ff:fe5f:6f53,0.65,1,0,0,0
logreg,102,source_heldout,fe80::42:e6ff:fe5f:6f53,0.7,1,0,0,0
logreg,102,source_heldout,fe80::42:e6ff:fe5f:6f53,0.75,1,0,0,0
logreg,102,source_heldout,fe80::42:e6ff:fe5f:6f53,0.8,1,0,0,0
logreg,102,source_heldout,fe80::42:e6ff:fe5f:6f53,0.85,1,0,0,0
logreg,102,source_heldout,fe80::42:e6ff:fe5f:6f53,0.9,0,0,1,0
logreg,102,source_heldout,fe80::42:e6ff:fe5f:6f53,0.95,0,0,1,0
logreg,102,source_heldout,fe80::42:e6ff:fe5f:6f53,0.975,0,0,1,0
logreg,102,source_heldout,fe80::42:e6ff:fe5f:6f53,0.99,0,0,1,0
logreg,102,source_heldout,fe80::42:e6ff:fe5f:6f53,0.995,0,0,1,0
logreg,102,source_heldout,fe80::42:e6ff:fe5f:6f53,0.999,0,0,1,0
logreg,102,source_heldout,fe80::435:6ff:fe03:17e2,0.05,1,0,0,0
logreg,102,source_heldout,fe80::435:6ff:fe03:17e2,0.1,1,0,0,0
logreg,102,source_heldout,fe80::435:6ff:fe03:17e2,0.15,0,0,1,0
logreg,102,source_heldout,fe80::435:6ff:fe03:17e2,0.2,0,0,1,0
logreg,102,source_heldout,fe80::435:6ff:fe03:17e2,0.25,0,0,1,0
logreg,102,source_heldout,fe80::435:6ff:fe03:17e2,0.3,0,0,1,0
logreg,102,source_heldout,fe80::435:6ff:fe03:17e2,0.35,0,0,1,0
logreg,102,source_heldout,fe80::435:6ff:fe03:17e2,0.4,0,0,1,0
logreg,102,source_heldout,fe80::435:6ff:fe03:17e2,0.45,0,0,1,0
logreg,102,source_heldout,fe80::435:6ff:fe03:17e2,0.5,0,0,1,0
logreg,102,source_heldout,fe80::435:6ff:fe03:17e2,0.55,0,0,1,0
logreg,102,source_heldout,fe80::435:6ff:fe03:17e2,0.6,0,0,1,0
logreg,102,source_heldout,fe80::435:6ff:fe03:17e2,0.65,0,0,1,0
logreg,102,source_heldout,fe80::435:6ff:fe03:17e2,0.7,0,0,1,0
logreg,102,source_heldout,fe80::435:6ff:fe03:17e2,0.75,0,0,1,0
logreg,102,source_heldout,fe80::435:6ff:fe03:17e2,0.8,0,0,1,0
logreg,102,source_heldout,fe80::435:6ff:fe03:17e2,0.85,0,0,1,0
logreg,102,source_heldout,fe80::435:6ff:fe03:17e2,0.9,0,0,1,0
logreg,102,source_heldout,fe80::435:6ff:fe03:17e2,0.95,0,0,1,0
logreg,102,source_heldout,fe80::435:6ff:fe03:17e2,0.975,0,0,1,0
logreg,102,source_heldout,fe80::435:6ff:fe03:17e2,0.99,0,0,1,0
logreg,102,source_heldout,fe80::435:6ff:fe03:17e2,0.995,0,0,1,0
logreg,102,source_heldout,fe80::435:6ff:fe03:17e2,0.999,0,0,1,0
logreg,102,source_heldout,fe80::4431:4cff:fed5:f75a,0.05,0,0,1,0
logreg,102,source_heldout,fe80::4431:4cff:fed5:f75a,0.1,0,0,1,0
logreg,102,source_heldout,fe80::4431:4cff:fed5:f75a,0.15,0,0,1,0
logreg,102,source_heldout,fe80::4431:4cff:fed5:f75a,0.2,0,0,1,0
logreg,102,source_heldout,fe80::4431:4cff:fed5:f75a,0.25,0,0,1,0
logreg,102,source_heldout,fe80::4431:4cff:fed5:f75a,0.3,0,0,1,0
logreg,102,source_heldout,fe80::4431:4cff:fed5:f75a,0.35,0,0,1,0
logreg,102,source_heldout,fe80::4431:4cff:fed5:f75a,0.4,0,0,1,0
logreg,102,source_heldout,fe80::4431:4cff:fed5:f75a,0.45,0,0,1,0
logreg,102,source_heldout,fe80::4431:4cff:fed5:f75a,0.5,0,0,1,0
logreg,102,source_heldout,fe80::4431:4cff:fed5:f75a,0.55,0,0,1,0
logreg,102,source_heldout,fe80::4431:4cff:fed5:f75a,0.6,0,0,1,0
logreg,102,source_heldout,fe80::4431:4cff:fed5:f75a,0.65,0,0,1,0
logreg,102,source_heldout,fe80::4431:4cff:fed5:f75a,0.7,0,0,1,0
logreg,102,source_heldout,fe80::4431:4cff:fed5:f75a,0.75,0,0,1,0
logreg,102,source_heldout,fe80::4431:4cff:fed5:f75a,0.8,0,0,1,0
logreg,102,source_heldout,fe80::4431:4cff:fed5:f75a,0.85,0,0,1,0
logreg,102,source_heldout,fe80::4431:4cff:fed5:f75a,0.9,0,0,1,0
logreg,102,source_heldout,fe80::4431:4cff:fed5:f75a,0.95,0,0,1,0
logreg,102,source_heldout,fe80::4431:4cff:fed5:f75a,0.975,0,0,1,0
logreg,102,source_heldout,fe80::4431:4cff:fed5:f75a,0.99,0,0,1,0
logreg,102,source_heldout,fe80::4431:4cff:fed5:f75a,0.995,0,0,1,0
logreg,102,source_heldout,fe80::4431:4cff:fed5:f75a,0.999,0,0,1,0
logreg,102,source_heldout,fe80::446e:5dc4:dc1e:1dcb,0.05,0,1,0,0
logreg,102,source_heldout,fe80::446e:5dc4:dc1e:1dcb,0.1,0,0,0,1
logreg,102,source_heldout,fe80::446e:5dc4:dc1e:1dcb,0.15,0,0,0,1
logreg,102,source_heldout,fe80::446e:5dc4:dc1e:1dcb,0.2,0,0,0,1
logreg,102,source_heldout,fe80::446e:5dc4:dc1e:1dcb,0.25,0,0,0,1
logreg,102,source_heldout,fe80::446e:5dc4:dc1e:1dcb,0.3,0,0,0,1
logreg,102,source_heldout,fe80::446e:5dc4:dc1e:1dcb,0.35,0,0,0,1
logreg,102,source_heldout,fe80::446e:5dc4:dc1e:1dcb,0.4,0,0,0,1
logreg,102,source_heldout,fe80::446e:5dc4:dc1e:1dcb,0.45,0,0,0,1
logreg,102,source_heldout,fe80::446e:5dc4:dc1e:1dcb,0.5,0,0,0,1
logreg,102,source_heldout,fe80::446e:5dc4:dc1e:1dcb,0.55,0,0,0,1
logreg,102,source_heldout,fe80::446e:5dc4:dc1e:1dcb,0.6,0,0,0,1
logreg,102,source_heldout,fe80::446e:5dc4:dc1e:1dcb,0.65,0,0,0,1
logreg,102,source_heldout,fe80::446e:5dc4:dc1e:1dcb,0.7,0,0,0,1
logreg,102,source_heldout,fe80::446e:5dc4:dc1e:1dcb,0.75,0,0,0,1
logreg,102,source_heldout,fe80::446e:5dc4:dc1e:1dcb,0.8,0,0,0,1
logreg,102,source_heldout,fe80::446e:5dc4:dc1e:1dcb,0.85,0,0,0,1
logreg,102,source_heldout,fe80::446e:5dc4:dc1e:1dcb,0.9,0,0,0,1
logreg,102,source_heldout,fe80::446e:5dc4:dc1e:1dcb,0.95,0,0,0,1
logreg,102,source_heldout,fe80::446e:5dc4:dc1e:1dcb,0.975,0,0,0,1
logreg,102,source_heldout,fe80::446e:5dc4:dc1e:1dcb,0.99,0,0,0,1
logreg,102,source_heldout,fe80::446e:5dc4:dc1e:1dcb,0.995,0,0,0,1
logreg,102,source_heldout,fe80::446e:5dc4:dc1e:1dcb,0.999,0,0,0,1
logreg,102,source_heldout,fe80::45f7:609b:8b0d:e5c5,0.05,0,0,1,0
logreg,102,source_heldout,fe80::45f7:609b:8b0d:e5c5,0.1,0,0,1,0
logreg,102,source_heldout,fe80::45f7:609b:8b0d:e5c5,0.15,0,0,1,0
logreg,102,source_heldout,fe80::45f7:609b:8b0d:e5c5,0.2,0,0,1,0
logreg,102,source_heldout,fe80::45f7:609b:8b0d:e5c5,0.25,0,0,1,0
logreg,102,source_heldout,fe80::45f7:609b:8b0d:e5c5,0.3,0,0,1,0
logreg,102,source_heldout,fe80::45f7:609b:8b0d:e5c5,0.35,0,0,1,0
logreg,102,source_heldout,fe80::45f7:609b:8b0d:e5c5,0.4,0,0,1,0
logreg,102,source_heldout,fe80::45f7:609b:8b0d:e5c5,0.45,0,0,1,0
logreg,102,source_heldout,fe80::45f7:609b:8b0d:e5c5,0.5,0,0,1,0
logreg,102,source_heldout,fe80::45f7:609b:8b0d:e5c5,0.55,0,0,1,0
logreg,102,source_heldout,fe80::45f7:609b:8b0d:e5c5,0.6,0,0,1,0
logreg,102,source_heldout,fe80::45f7:609b:8b0d:e5c5,0.65,0,0,1,0
logreg,102,source_heldout,fe80::45f7:609b:8b0d:e5c5,0.7,0,0,1,0
logreg,102,source_heldout,fe80::45f7:609b:8b0d:e5c5,0.75,0,0,1,0
logreg,102,source_heldout,fe80::45f7:609b:8b0d:e5c5,0.8,0,0,1,0
logreg,102,source_heldout,fe80::45f7:609b:8b0d:e5c5,0.85,0,0,1,0
logreg,102,source_heldout,fe80::45f7:609b:8b0d:e5c5,0.9,0,0,1,0
logreg,102,source_heldout,fe80::45f7:609b:8b0d:e5c5,0.95,0,0,1,0
logreg,102,source_heldout,fe80::45f7:609b:8b0d:e5c5,0.975,0,0,1,0
logreg,102,source_heldout,fe80::45f7:609b:8b0d:e5c5,0.99,0,0,1,0
logreg,102,source_heldout,fe80::45f7:609b:8b0d:e5c5,0.995,0,0,1,0
logreg,102,source_heldout,fe80::45f7:609b:8b0d:e5c5,0.999,0,0,1,0
logreg,102,source_heldout,fe80::4b9f:4316:67f8:460,0.05,1,0,0,0
logreg,102,source_heldout,fe80::4b9f:4316:67f8:460,0.1,0,0,1,0
logreg,102,source_heldout,fe80::4b9f:4316:67f8:460,0.15,0,0,1,0
logreg,102,source_heldout,fe80::4b9f:4316:67f8:460,0.2,0,0,1,0
logreg,102,source_heldout,fe80::4b9f:4316:67f8:460,0.25,0,0,1,0
logreg,102,source_heldout,fe80::4b9f:4316:67f8:460,0.3,0,0,1,0
logreg,102,source_heldout,fe80::4b9f:4316:67f8:460,0.35,0,0,1,0
logreg,102,source_heldout,fe80::4b9f:4316:67f8:460,0.4,0,0,1,0
logreg,102,source_heldout,fe80::4b9f:4316:67f8:460,0.45,0,0,1,0
logreg,102,source_heldout,fe80::4b9f:4316:67f8:460,0.5,0,0,1,0
logreg,102,source_heldout,fe80::4b9f:4316:67f8:460,0.55,0,0,1,0
logreg,102,source_heldout,fe80::4b9f:4316:67f8:460,0.6,0,0,1,0
logreg,102,source_heldout,fe80::4b9f:4316:67f8:460,0.65,0,0,1,0
logreg,102,source_heldout,fe80::4b9f:4316:67f8:460,0.7,0,0,1,0
logreg,102,source_heldout,fe80::4b9f:4316:67f8:460,0.75,0,0,1,0
logreg,102,source_heldout,fe80::4b9f:4316:67f8:460,0.8,0,0,1,0
logreg,102,source_heldout,fe80::4b9f:4316:67f8:460,0.85,0,0,1,0
logreg,102,source_heldout,fe80::4b9f:4316:67f8:460,0.9,0,0,1,0
logreg,102,source_heldout,fe80::4b9f:4316:67f8:460,0.95,0,0,1,0
logreg,102,source_heldout,fe80::4b9f:4316:67f8:460,0.975,0,0,1,0
logreg,102,source_heldout,fe80::4b9f:4316:67f8:460,0.99,0,0,1,0
logreg,102,source_heldout,fe80::4b9f:4316:67f8:460,0.995,0,0,1,0
logreg,102,source_heldout,fe80::4b9f:4316:67f8:460,0.999,0,0,1,0
logreg,102,source_heldout,fe80::4c14:4cff:fedc:3697,0.05,1,0,0,0
logreg,102,source_heldout,fe80::4c14:4cff:fedc:3697,0.1,1,0,0,0
logreg,102,source_heldout,fe80::4c14:4cff:fedc:3697,0.15,0,0,1,0
logreg,102,source_heldout,fe80::4c14:4cff:fedc:3697,0.2,0,0,1,0
logreg,102,source_heldout,fe80::4c14:4cff:fedc:3697,0.25,0,0,1,0
logreg,102,source_heldout,fe80::4c14:4cff:fedc:3697,0.3,0,0,1,0
logreg,102,source_heldout,fe80::4c14:4cff:fedc:3697,0.35,0,0,1,0
logreg,102,source_heldout,fe80::4c14:4cff:fedc:3697,0.4,0,0,1,0
logreg,102,source_heldout,fe80::4c14:4cff:fedc:3697,0.45,0,0,1,0
logreg,102,source_heldout,fe80::4c14:4cff:fedc:3697,0.5,0,0,1,0
logreg,102,source_heldout,fe80::4c14:4cff:fedc:3697,0.55,0,0,1,0
logreg,102,source_heldout,fe80::4c14:4cff:fedc:3697,0.6,0,0,1,0
logreg,102,source_heldout,fe80::4c14:4cff:fedc:3697,0.65,0,0,1,0
logreg,102,source_heldout,fe80::4c14:4cff:fedc:3697,0.7,0,0,1,0
logreg,102,source_heldout,fe80::4c14:4cff:fedc:3697,0.75,0,0,1,0
logreg,102,source_heldout,fe80::4c14:4cff:fedc:3697,0.8,0,0,1,0
logreg,102,source_heldout,fe80::4c14:4cff:fedc:3697,0.85,0,0,1,0
logreg,102,source_heldout,fe80::4c14:4cff:fedc:3697,0.9,0,0,1,0
logreg,102,source_heldout,fe80::4c14:4cff:fedc:3697,0.95,0,0,1,0
logreg,102,source_heldout,fe80::4c14:4cff:fedc:3697,0.975,0,0,1,0
logreg,102,source_heldout,fe80::4c14:4cff:fedc:3697,0.99,0,0,1,0
logreg,102,source_heldout,fe80::4c14:4cff:fedc:3697,0.995,0,0,1,0
logreg,102,source_heldout,fe80::4c14:4cff:fedc:3697,0.999,0,0,1,0
logreg,102,source_heldout,fe80::4ce1:f8ff:fe82:859b,0.05,0,0,0,1
logreg,102,source_heldout,fe80::4ce1:f8ff:fe82:859b,0.1,0,0,0,1
logreg,102,source_heldout,fe80::4ce1:f8ff:fe82:859b,0.15,0,0,0,1
logreg,102,source_heldout,fe80::4ce1:f8ff:fe82:859b,0.2,0,0,0,1
logreg,102,source_heldout,fe80::4ce1:f8ff:fe82:859b,0.25,0,0,0,1
logreg,102,source_heldout,fe80::4ce1:f8ff:fe82:859b,0.3,0,0,0,1
logreg,102,source_heldout,fe80::4ce1:f8ff:fe82:859b,0.35,0,0,0,1
logreg,102,source_heldout,fe80::4ce1:f8ff:fe82:859b,0.4,0,0,0,1
logreg,102,source_heldout,fe80::4ce1:f8ff:fe82:859b,0.45,0,0,0,1
logreg,102,source_heldout,fe80::4ce1:f8ff:fe82:859b,0.5,0,0,0,1
logreg,102,source_heldout,fe80::4ce1:f8ff:fe82:859b,0.55,0,0,0,1
logreg,102,source_heldout,fe80::4ce1:f8ff:fe82:859b,0.6,0,0,0,1
logreg,102,source_heldout,fe80::4ce1:f8ff:fe82:859b,0.65,0,0,0,1
logreg,102,source_heldout,fe80::4ce1:f8ff:fe82:859b,0.7,0,0,0,1
logreg,102,source_heldout,fe80::4ce1:f8ff:fe82:859b,0.75,0,0,0,1
logreg,102,source_heldout,fe80::4ce1:f8ff:fe82:859b,0.8,0,0,0,1
logreg,102,source_heldout,fe80::4ce1:f8ff:fe82:859b,0.85,0,0,0,1
logreg,102,source_heldout,fe80::4ce1:f8ff:fe82:859b,0.9,0,0,0,1
logreg,102,source_heldout,fe80::4ce1:f8ff:fe82:859b,0.95,0,0,0,1
logreg,102,source_heldout,fe80::4ce1:f8ff:fe82:859b,0.975,0,0,0,1
logreg,102,source_heldout,fe80::4ce1:f8ff:fe82:859b,0.99,0,0,0,1
logreg,102,source_heldout,fe80::4ce1:f8ff:fe82:859b,0.995,0,0,0,1
logreg,102,source_heldout,fe80::4ce1:f8ff:fe82:859b,0.999,0,0,0,1
logreg,102,source_heldout,fe80::524:2a1d:472d:ebaa,0.05,0,1,0,0
logreg,102,source_heldout,fe80::524:2a1d:472d:ebaa,0.1,0,0,0,1
logreg,102,source_heldout,fe80::524:2a1d:472d:ebaa,0.15,0,0,0,1
logreg,102,source_heldout,fe80::524:2a1d:472d:ebaa,0.2,0,0,0,1
logreg,102,source_heldout,fe80::524:2a1d:472d:ebaa,0.25,0,0,0,1
logreg,102,source_heldout,fe80::524:2a1d:472d:ebaa,0.3,0,0,0,1
logreg,102,source_heldout,fe80::524:2a1d:472d:ebaa,0.35,0,0,0,1
logreg,102,source_heldout,fe80::524:2a1d:472d:ebaa,0.4,0,0,0,1
logreg,102,source_heldout,fe80::524:2a1d:472d:ebaa,0.45,0,0,0,1
logreg,102,source_heldout,fe80::524:2a1d:472d:ebaa,0.5,0,0,0,1
logreg,102,source_heldout,fe80::524:2a1d:472d:ebaa,0.55,0,0,0,1
logreg,102,source_heldout,fe80::524:2a1d:472d:ebaa,0.6,0,0,0,1
logreg,102,source_heldout,fe80::524:2a1d:472d:ebaa,0.65,0,0,0,1
logreg,102,source_heldout,fe80::524:2a1d:472d:ebaa,0.7,0,0,0,1
logreg,102,source_heldout,fe80::524:2a1d:472d:ebaa,0.75,0,0,0,1
logreg,102,source_heldout,fe80::524:2a1d:472d:ebaa,0.8,0,0,0,1
logreg,102,source_heldout,fe80::524:2a1d:472d:ebaa,0.85,0,0,0,1
logreg,102,source_heldout,fe80::524:2a1d:472d:ebaa,0.9,0,0,0,1
logreg,102,source_heldout,fe80::524:2a1d:472d:ebaa,0.95,0,0,0,1
logreg,102,source_heldout,fe80::524:2a1d:472d:ebaa,0.975,0,0,0,1
logreg,102,source_heldout,fe80::524:2a1d:472d:ebaa,0.99,0,0,0,1
logreg,102,source_heldout,fe80::524:2a1d:472d:ebaa,0.995,0,0,0,1
logreg,102,source_heldout,fe80::524:2a1d:472d:ebaa,0.999,0,0,0,1
logreg,102,source_heldout,fe80::527c:6fff:fe50:98b8,0.05,0,0,14,12
logreg,102,source_heldout,fe80::527c:6fff:fe50:98b8,0.1,0,0,14,12
logreg,102,source_heldout,fe80::527c:6fff:fe50:98b8,0.15,0,0,14,12
logreg,102,source_heldout,fe80::527c:6fff:fe50:98b8,0.2,0,0,14,12
logreg,102,source_heldout,fe80::527c:6fff:fe50:98b8,0.25,0,0,14,12
logreg,102,source_heldout,fe80::527c:6fff:fe50:98b8,0.3,0,0,14,12
logreg,102,source_heldout,fe80::527c:6fff:fe50:98b8,0.35,0,0,14,12
logreg,102,source_heldout,fe80::527c:6fff:fe50:98b8,0.4,0,0,14,12
logreg,102,source_heldout,fe80::527c:6fff:fe50:98b8,0.45,0,0,14,12
logreg,102,source_heldout,fe80::527c:6fff:fe50:98b8,0.5,0,0,14,12
logreg,102,source_heldout,fe80::527c:6fff:fe50:98b8,0.55,0,0,14,12
logreg,102,source_heldout,fe80::527c:6fff:fe50:98b8,0.6,0,0,14,12
logreg,102,source_heldout,fe80::527c:6fff:fe50:98b8,0.65,0,0,14,12
logreg,102,source_heldout,fe80::527c:6fff:fe50:98b8,0.7,0,0,14,12
logreg,102,source_heldout,fe80::527c:6fff:fe50:98b8,0.75,0,0,14,12
logreg,102,source_heldout,fe80::527c:6fff:fe50:98b8,0.8,0,0,14,12
logreg,102,source_heldout,fe80::527c:6fff:fe50:98b8,0.85,0,0,14,12
logreg,102,source_heldout,fe80::527c:6fff:fe50:98b8,0.9,0,0,14,12
logreg,102,source_heldout,fe80::527c:6fff:fe50:98b8,0.95,0,0,14,12
logreg,102,source_heldout,fe80::527c:6fff:fe50:98b8,0.975,0,0,14,12
logreg,102,source_heldout,fe80::527c:6fff:fe50:98b8,0.99,0,0,14,12
logreg,102,source_heldout,fe80::527c:6fff:fe50:98b8,0.995,0,0,14,12
logreg,102,source_heldout,fe80::527c:6fff:fe50:98b8,0.999,0,0,14,12
logreg,102,source_heldout,fe80::527c:6fff:fe54:a76e,0.05,2,0,1,2
logreg,102,source_heldout,fe80::527c:6fff:fe54:a76e,0.1,2,0,1,2
logreg,102,source_heldout,fe80::527c:6fff:fe54:a76e,0.15,0,0,3,2
logreg,102,source_heldout,fe80::527c:6fff:fe54:a76e,0.2,0,0,3,2
logreg,102,source_heldout,fe80::527c:6fff:fe54:a76e,0.25,0,0,3,2
logreg,102,source_heldout,fe80::527c:6fff:fe54:a76e,0.3,0,0,3,2
logreg,102,source_heldout,fe80::527c:6fff:fe54:a76e,0.35,0,0,3,2
logreg,102,source_heldout,fe80::527c:6fff:fe54:a76e,0.4,0,0,3,2
logreg,102,source_heldout,fe80::527c:6fff:fe54:a76e,0.45,0,0,3,2
logreg,102,source_heldout,fe80::527c:6fff:fe54:a76e,0.5,0,0,3,2
logreg,102,source_heldout,fe80::527c:6fff:fe54:a76e,0.55,0,0,3,2
logreg,102,source_heldout,fe80::527c:6fff:fe54:a76e,0.6,0,0,3,2
logreg,102,source_heldout,fe80::527c:6fff:fe54:a76e,0.65,0,0,3,2
logreg,102,source_heldout,fe80::527c:6fff:fe54:a76e,0.7,0,0,3,2
logreg,102,source_heldout,fe80::527c:6fff:fe54:a76e,0.75,0,0,3,2
logreg,102,source_heldout,fe80::527c:6fff:fe54:a76e,0.8,0,0,3,2
logreg,102,source_heldout,fe80::527c:6fff:fe54:a76e,0.85,0,0,3,2
logreg,102,source_heldout,fe80::527c:6fff:fe54:a76e,0.9,0,0,3,2
logreg,102,source_heldout,fe80::527c:6fff:fe54:a76e,0.95,0,0,3,2
logreg,102,source_heldout,fe80::527c:6fff:fe54:a76e,0.975,0,0,3,2
logreg,102,source_heldout,fe80::527c:6fff:fe54:a76e,0.99,0,0,3,2
logreg,102,source_heldout,fe80::527c:6fff:fe54:a76e,0.995,0,0,3,2
logreg,102,source_heldout,fe80::527c:6fff:fe54:a76e,0.999,0,0,3,2
