direction,model,n_seeds,source_f1,source_lo,source_hi,target_f1,target_lo,target_hi,delta_f1,delta_lo,delta_hi,d_z,t,p_raw,src_pr_auc,tgt_pr_auc,src_pr_auc_benign,tgt_pr_auc_benign,src_precision,tgt_precision,src_recall,tgt_recall,src_fpr,tgt_fpr,src_fnr,tgt_fnr,src_brier,tgt_brier,src_balanced_accuracy,tgt_balanced_accuracy,src_roc_auc,tgt_roc_auc,p_holm,significant
a_to_b,majority,20,0.4921717443952692,0.48987503556230605,0.4944684532282323,0.3777569775879945,0.3777569775879945,0.3777569775879945,0.11441476680727451,0.1121180579743114,0.11671147564023762,23.3149968356656,104.26783563948155,1.1305578295096485e-27,0.9693457183203641,0.6070891339587743,0.030654281679635985,0.3929108660412258,0.9693457183203641,0.6070891339587743,1.0,1.0,1.0,1.0,0.0,0.0,0.030654281679635985,0.3929108660412258,0.5,0.5,0.5,0.5,,False
a_to_b,stratified,20,0.49431365430848356,0.49035916295776927,0.49826814565919786,0.42399823032391665,0.42193358705971534,0.42606287358811795,0.07031542398456692,0.06445037876849162,0.07618046920064221,5.610976591979876,25.093050159654208,4.97363732417065e-16,0.9693839934960975,0.6071110088370961,0.03069804966596043,0.39293277057738835,0.9693865786920025,0.6071124193655232,0.9345889368160611,0.9347457776368856,0.931504499240685,0.9346540767285697,0.0654110631839388,0.06525422236311443,0.09228393477325958,0.40685087207796106,0.5015422187876881,0.5000458504541581,0.5015422187876881,0.5000458504541581,,False
a_to_b,logreg,20,0.62585111071249,0.5748214543997792,0.6768807670252008,0.529686892829439,0.5162698303477115,0.5431039553111666,0.096164217883051,0.043268823313884,0.149059612452218,0.8508536464837395,3.8051331848824335,0.0011956809973410105,0.9963565395634296,0.7895674763904734,0.4462797798765609,0.5626427702320695,0.9929001595483136,0.9483510696361052,0.9027318953577309,0.27732062323122714,0.22953628854344918,0.02341753604501231,0.09726810464226926,0.7226793767687729,0.08651452382508008,0.38982540053193737,0.8365978034071408,0.6269515435931075,0.902233500780002,0.7014174514967257,0.0037301397911643506,True
a_to_b,tree,20,0.6193467130816102,0.5515485850908323,0.687144841072388,0.5182320479490825,0.49466790842753383,0.5417961874706312,0.10111466513252779,0.031244297856720282,0.1709850324083353,0.6772988582634013,3.028972576319921,0.006903851945701866,0.9934996698350037,0.628515042797176,0.4316243130216476,0.42502135512614136,0.9944063560515641,0.6417083434068154,0.85499938535706,0.623814507290494,0.21015514224126752,0.5582896202086507,0.14500061464293995,0.3761854927095061,0.1285880461235599,0.4195638106962022,0.8224221215578963,0.5327624435409216,0.8402221657392068,0.5260664477997763,0.006903851945701866,True
a_to_b,rf,20,0.7008916059796942,0.6187638605736259,0.7830193513857626,0.5715713158997412,0.5611531054565977,0.5819895263428847,0.12932029007995322,0.051712064688479,0.20692851547142743,0.7798626820098642,3.487651940178717,0.002463405025560761,0.9987470921007662,0.6537051446892173,0.5250468672699086,0.5279078527810974,0.9937978990604167,0.6699587062015468,0.9156508197435663,0.7027819435808024,0.2997125614570397,0.5410131327762613,0.08434918025643381,0.2972180564191977,0.05713127996037228,0.2709236218268247,0.8079691291432631,0.5808844054022704,0.9193261920230192,0.5781721378716755,0.004926810051121522,True
a_to_b,xgboost,20,0.6460834124538932,0.5818342315472994,0.710332593360487,0.5324471379374055,0.49750394116047725,0.5673903347143338,0.1136362745164877,0.05434846747043078,0.1729240815625446,0.8970379613516525,4.011675719960249,0.0007460279582328701,0.9991735895351676,0.656178173600732,0.572392764098142,0.48252092208976477,0.997133164197679,0.6895192483441867,0.8816787544761849,0.5522076046564872,0.15269854395486404,0.4287074869802569,0.11832124552381522,0.4477923953435128,0.07782823089510202,0.325409933924675,0.8644901052606604,0.561750058838115,0.9444646635850577,0.5721176982676004,0.0037301397911643506,True
a_to_b,hgb,20,0.6473952666135607,0.5823997286931588,0.7123908045339626,0.5366296183370594,0.5003143914750104,0.5729448451991083,0.11076564827650137,0.05275529018692419,0.16877600636607856,0.8936321173848873,3.9964443226993596,0.0007724407852007629,0.999149934031726,0.6702603798823892,0.5733557674558651,0.4860730536818286,0.9978472704066984,0.6851580571576333,0.8785222064344156,0.5957754015766379,0.144524000329962,0.4629337123432188,0.12147779356558445,0.4042245984233621,0.08602772665038176,0.3254032628037395,0.8669991030522267,0.5664208446167096,0.9364933627539015,0.5809631808922624,0.0037301397911643506,True
a_to_b,mlp,20,0.7225704833522921,0.6517534741281943,0.79338749257639,0.4223229245778752,0.40308310374011186,0.4415627454156385,0.300247558774417,0.22462521839487698,0.375869899153957,1.8581834718891757,8.310049115621533,9.484282672812653e-08,0.9986342057256434,0.6626997133765054,0.5410544304085052,0.4740013136581248,0.9862150803591291,0.6050804741826229,0.9878584498169349,0.8780431021752942,0.5487692024601134,0.8849274494700003,0.01214155018306497,0.12195689782470572,0.019634992006467657,0.33743029534816743,0.7195446236784108,0.49655782635264706,0.967561577802902,0.5718899269711775,5.690569603687592e-07,True
